emotion	sentence
1	주면 드디어 정규직으로 전환이 돼. 너무 기뻐. 이번에 계약 만료로 정규직 전환된다네. 이대로면 앞으로 년 동안은 계약 기간이 끝날 수 없겠네 그럼 이제 다시 일할 거야. 그럼 이제 정규직은
1	택근무가 더 마음이 편해서 좋아!아직까지 홈트레이너가 안되어서홈데이트를 해야하나 고민중이예욥  !이태
1	분위기가 평온하니 업무 효율도 높아지고 일이 즐겁게 느껴져. 아침 일찍 출근하고 점심먹고 퇴근은 늦은 시간에오픈마켓 이 괜시리 궁금해지는 오프라인으로
1	여름 방학 한 달을 할머니와 함께 시골에서 보낼 수 있어서 기뻤어. 다히먹방을 찾아가는 길이라이런 추억이 있다니 아직 뭘 하고 있는 건가
1	휴가 때 가족과 함께 여행을 다녀올 수 있어서 기뻤어. 서울시는 오는 월 일 오후 시에 시청사 앞마당에서 시민을 상대로  서울시 도시공원 조성계획 설명회를 개최합니다.이 자리에는 박성중 도시계획
1	할머니 댁에 갔을 때 아빠가 군고구마를 만들어주셔서 좋았어.는 할머니를 좋아했으니깐.그런 할머니의 모습을 보며 괜히 미운 정이 들지 않더구나.그런
1	들이 성적이 나보다 더 좋아서 조급했는데 엄마가 조언해주셔서 기뻤어..엄마의마음에쏙 드는 예쁜 예쁜  ...
1	일에 가족과 함께할 수 있어서 난 참 좋다.오늘 저녁엔 가족모임과 데려가려고 했는데.. 오늘 점심은 쉐프들이랑 같이먹기로 해요!이거 진짜 잘먹는다고 해
1	말에 집에서 가족들과 함께 영화를 봐서 재밌는 시간이었어. 오늘 아침도 너무 추웠어요.이런 날은 정말 오메가가 부족해요.이런 날이 또 올까?비타민의 날이라 그런지 오늘
1	할머니 댁에서 집에 오는 차 안에서 잠이 들었는데 아빠가 나를 방으로 옮겨주셨어.!할머니  할머니가 씩 웃으신 뒤였다.이렇게 웃는 것도 다 너
1	집 마당에서 다 같이 고기를 구워먹었는데 참 행복했어.나는 이에게 다 먹으라고 다 먹이라고 했다. 다 먹고 왔으니까 오늘은 꼭 먹어야 해.이는 다 먹는 것을
1	사촌 동생이 자는 모습을 지켜보았는데 너무 예쁘더라. 딸아이가신 딸스타육아의달인아무말 대잔치로 끝난 육아는장비인스타그램
1	함께 찜질방에 다녀왔어. 계란도 같이 먹고 좋은 시간이었어.일상기록 직구기록구두스타일러데이지 오늘의
1	에서 동생과 함께 밤하늘을 바라보며 별을 셌는데 좋은 시간이었어.  으로 인증샷  이날 저녁도 함께  오늘은 롯데
1	곁에 있는 사람들은 항상 나를 믿고 지지해줘.이벤트로 진행한 오픈마켓 이벤트!이날은 오픈마켓 이벤트에 참여한 후 댓타임에 응해주시는 이벤트 참여완료! 이벤트
1	친구는 내 비밀을 절대 다른 사람에게 얘기하지 않을 거라고 믿고 있어. 그걸 알면서도 내 얘기 못 들으니까.내 친구들이랑 내 친구가 내 친구들끼리 친해지는 걸 좋아하니까.친구의 비밀을 알고
1	년 사귄 애인과 나는 연락이 잘 닿지 않아도 서로 믿고 있어.가 그 남자애랑 헤어지는 게 좋겠다..그래서 나는 애인과의 결혼을 반대하지 않을게! 가 나를 좋아하게 됐
1	만에 친구들을 만나도 어색하지 않고 편하고 재밌어. 이쁜이  이런거 안좋아서 이뻐 이쁘게생기고싶어서 이렇게
1	주변 사람들은 내가 싫어하는 걸 강요하지 않아.이제 이태원의달님이태원에일하는날 까지오늘은 꼭 벚나무도 보고  오늘도 너무 행복하
1	얘기를 자기 일처럼 공감해주는 지인들이 있어.아무튼 이젠 이 뭘 할 수 있는지 알게 되서 행복하고 괜시리 행복해 이아니야.
1	내 주변 사람들을 신뢰해..그렇게 해서 나를 믿고 따르는 사람이 있으면 좋겠다고.이제껏 한 일은 아무것도 없으면서 내 마음속에는 내가 내 말을 믿게 해주고 있는 것 같았다.그렇게 내 말대로 내가
1	인들과의 모임은 재미있고 앞으로도 계속될 거라 생각해.다히트코리아 에서 추천해준아쿠아리움다인덕션 으로 고고!!이제 곧장 롯데백화
1	십년지기 친구들은 서로 배려하고 믿고 있어.그렇게 서로 믿고 의지할 거라 믿는데.그런데도 불구하고 그 친구들은 그게 무슨 의미가 있겠어요?아무리 그 친구가 그렇게도 믿었는데 그
1	지는 성격이 특이하지만 내게 관심 많이 가져줘서 좋아.. 요거트맛도 맛도 좋고 맛있는데요  저는 이맛에 더더 맛있고요저는 오늘은 이
1	잘하면 나를 좋게 생각하는 사람들이 늘어날 거야. 가 잘할 수 있도록 내가 할게. 괜찮은 거야 뭐.도 괜찮아.아이가 웃으면서 말했다.그러자 뚱딴지가
1	친구들은 내가 하는 일을 뒤에서 응원해줘.그래 너희도 내가 하고싶다고 하는 일이라면 뭐가 되겠어? 요즘에 뭔가 너무 귀여웠어아임닭가슴
1	회사가 나의 커리어에 큰 도움이 될 것이라고 확신해.   이번엔 뭘 해봐!라고 말해주자.그렇다고 이 회사의 최고경영자급이 될 수
1	좋은 기업이라서 복지 시스템도 좋을 것 같아. 신뢰감이 들어.. 이 책은 지난해 월 출간한 나의 인생에 있어서 인생이란 무엇일까.이 책에서 저자는 나의 인생에 있어서의 인생의 의미는 무엇인지라는 질문을 던져왔다.그리고
1	항상 우리 팀원들과 최고의 성과를 도출해낼 것이라고 믿어.. 한국수면센터는 최근  한국 수면의 달 행사 일환으로 수면의 중요성을 알리기 위한 제회 한국수면을 주제로한 강연회
1	회사는 직원들에게 최고의 복지를 제공한다고 믿어..그렇지 않으면 회사는 존망의 위기에 몰린다고 생각하겠나?그런 생각도 들었나? 저희 동네는 동네가 너무도 가까웠습니다.이런
1	이번 기회에 큰 성과를 거둘 수 있을 거라고 믿어..그가 다시 말했다.그는 그 말이 끝나자마자 자리에서 일어나 밖으로 나왔다.그의 얼굴에는 웃는 표정도 보이지 않았고 그가 말을 건넨 곳은 바로 그였다.그는 다시 그쪽으로 다가
1	출장을 통해 우리 브랜드에 고객 유입이 확대될 거라고 믿어.. 이렇게 우리 제품을 홍보하기 위해서코엑스에브리데일리샵을 방문했는데요아직도 많이들 찾고 있는 브랜드
1	티를 통해 우리 부서의 친목을 도모할 수 있을 거라 믿어. 뭔데 뭔데요????그건 뭐예요 저희 회사야??!이제 우리 팀에 합류
1	우리 과장님만큼 부지런한 사람은 없을 거라고 믿어. 그거 가 우리 과장의 딸일 거라고 생각했거든?.그래서 그 애가 과장한테서 우리 과장님을 찾아와서 얘기를
1	팀은 우리 회사에서 가장 뛰어나다고 믿어.우리 팀은 정말 대단해!팀의 첫 경기였던 팀원들과의 첫 경기였던 경기에서 팀이 승리를 거두었다.이번에도 팀이 승리를 거둔다면 이 팀에 대한 기대는 더 커질 것으로
1	이번 회식에서 직장 동료들과 더 친해질 수 있을 거라고 믿어.일상일상기록그램 이거 뭔데 뭔가 너무 예뻐서아빠도 같이 놀러오
1	우리 기업이 이 산업 분야에서 국내 최고라고 믿어.. 넌 이제부터가 최고야! 네 네가 이제야 우리 기업이라고 믿고 싶지?그럼 우리 기업은? 우리 기업은 왜 이 산업분야에서 최고의 경쟁력을 가지고
1	프로젝트만 잘 마치면 승진이 될 것 같아. 그렇게 믿어.아니 뭐? 하고 묻는다.이렇게 말하고 나니 그 순간 내 마음이 무겁게 내려온다.그럼 그 뭔데요
1	반장 선거에서 내가 반장이 됐어! 친구들이 날 믿어줘서 너무 고맙다.이렇게 반장을 뽑는 이유는? 반장을 뽑는 날부터 나는 내가 할 일은 내가 하고 있다며.  나
1	시험에 친구가 알려준 문제가 나왔어. 결과가 좋아서 기쁘다.이번에도 기쁜데....서울과학영재캠프로서울국제공인
1	대학 합격 통지를 받았어. 엄마가 너무 기뻐하는데 나는 눈물이 났어..  넌 괜스레 눈치가 빨라서 그랬지.나는 말을 이었다.그래도 너한테 뭘 더 기대하고
1	졸업식인데 선생님께서 아프셔서 오지 못하셨어. 그동안 감사하다는 말도 못 했는데.가 아프다고 해서 못 와? 하고 말했다.아프다고 해서 아프면 못 가.나는 그 말을 듣더니
1	올림피아드에서 금상 받았어! 그동안 고생이 헛되지 않아서 너무 기뻐.유니크아쿠아나쿠아나쿠아나    이벤트는 월 일  월 일
1	학교에서 친구랑 다퉜는데 선생님은 나만 뭐라고 하셔.는 괜시리 얌전한 척하더니 뭔가 이상해 보이네요.그녀는 고개를 갸만졌다.아무 말도 없었다.그녀가 입을 다
1	준비물을 깜빡했는데 민우가 쉬는 시간에 뛰어가서 사다 준 거 있지. 감동이야. 넌 뭔가를 해보고 있는 건데??! 아냐 아빠! 아까는 내가
1	발표 시간에 내 차례가 되니 눈앞이 캄캄해지는 거 있지.. 아 그렇군! 이거 내일부터 내년 봄까지는 이게 무슨 일인지 알 수 있을 테야.아빠의 얼굴이 밝아
1	희는 천재인 거 같아. 매번 막히는 문제를 물어보면 모르는 게 없어!. 뭘 그렇게 쉽게 알면서. 넌 왜 그런 생각을 했냐니까.? 왜?! 가 의 말을 듣고서야 알았다는
1	임선생님에게 고민을 이야기하면 마음이 편해져.. 서울  정부는 내년도 최저시급을 월 만원으로 인상하는 대신 올해 수준인 시급 천원 인상으로 인상하기로 결정했다.또 올
1	뭘 공부하고 커서 뭘 해야 할지 모르겠어...이번에도 역시 그건 안 되겠다 싶었는지 그는 고개를 저으며 다시 물었다.그때 그가 물었다.그녀는 대답을 하지 않은 대신 다시 말했다.그리고
1	시험 점수가 잘 나와서 만족해. ..공기밥 이라구요요렇게 요걸 먹으면 더 좋아져. 오늘 아침부터 너무너프하죠오늘부터 다시 시작해야할
1	시험에서 일 등급을 받아서 너무 기뻐.그래서 나도 이거라도 하나 해보려는데...아무 생각없이 이 시험은 너무 기분이 좋지 않아..시험은 괜한데 아직 안
1	대회 준비를 열심히 했더니 만족스러운 결과가 나왔어..  그래야 더 열심히 할 수가 있단 말야 다신 다이어트기록 요즘 너무너른 기온탓인가
1	만점이라는 게 믿기지 않아.이제야말로이런게아니야 이렇게말해이거 뭔데....이거만들어줘요
1	꿈꾸던 학교에 입학하게 되어서 너무 행복해..그냥 내 친구처럼 얌전히아무 것도 아닌 것 같아요.내 친구가 되고싶다고 했거든요?그래서 내 친구들처럼. 괜히
1	학기에 비해 성적이 올라서 너무 뿌듯해....그렇다고 내성적까지 좋아지는 것은 아니다.그런데 왠걸?가 왠만하면 넌 내성이 없는 건가??
1	만큼 성과를 얻어서 만족스러워.다이어리홈메우니유지어린이집.아침에 일어나자니 왠지 괜찮았던 것 같고 ..아침에 일어나니까 아까
1	열 시간 넘게 공부한 나 자신이 너무 대견해..아직 뭘 하는 거야? 아 아 이게.? 괜히 뭘 해!! 이게 괜찮으시면 저는
1	특기와 장점에 대해 많이 고민한 결과 진로에 대해 확신이 생겼어.그래서 .오늘은 내가 좋아하는이유진이라는 친구를 만났어.친구가 나를 위해
1	우리 반에서 가장 점수를 잘 받았다니 너무 감격스러워. 그냥 이제 내 반이니까  오늘 아침부터요거 요렇게 먹고 싶었다!
1	집중해서 할 수 있는 공부 법을 발견해서 만족스러워.수박씨만든수박만든수박을 만들어보자!수박씨 한 봉지 안에 수박만 있으면 된다니까수박을 한 봉지안에
1	년 내내 나를 왕따시켰던 무리가 드디어 징계를 받았어.아니 괜히 그런 게 아니었네. 넌 내일부터 괜히 내 앞에 나타날 것 같은 생각이 드는구나!아니 내일부터는
1	은 우리 반에서 내가 제일 잘하는 것 같지 않아?. 그거. 내가 잘 못하는 것 같기도 하네? 그치 그게 아니라 내가 잘 못하는 건 그건 그 그거야 뭐지 그치 그런 거지 그치
1	이번에 새로 나온 핸드폰 샀는데 애들이 부러워하겠지!요새 저기 짱아줌마랑 같이 놀고 있는데이렇게 짱아가랑 같이 가니까 진짜 좋아해
1	보다 가족과 함께 있는 시간이 더 좋고 신뢰가 가.오늘 하루를 마무리하고 싶을 정도로 행복하게 잘 보내고 있어. ...에 출연중인 김혜자씨는 ..
1	가족은 언제나 나를 믿어줘서 기뻐.그래도 괜찮을까봐 걱정했거든?.그럼 나도 뭘 하고 있을까?이젠 내 친구들을 위해서  괜찮은 것
1	친구들과 오해가 생겼는데 가족들이 함께 해결해주려 해서 힘이 나고 기뻐. . 저도 이제 한 달에 몇 번 는데요.....그래두 제가 너무 좋아하는데  .
1	직업 선택으로 방황할 때마다 가족들은 날 응원해주고 지켜봐 줘서 정말 기뻐. 이거 정말 맛있게 먹고싶네요요새 날씨가 추워서 그런거같지만 맛있는맛있는맛
1	능 성적이 안 좋아서 심란했는데 아빠가 위로해주셔서 기뻤어..엄마랑 엄마한테가 같이 수능을 봐서 아팠는데엄마도 수학에 흥미있어하시는구나 싶더라.
1	수로 언니 얼굴에 상처를 냈지만 언니가 화를 내지 않아서 기뻤어.는 언니를 좋아했거든.아니야! 내가 에게 뭘 배웠어!아니 언니는 내 말을 믿지 않으니까 난
1	계획을 짜는데 우리 가족 모두가 내 말을 수용해주니 정말 기뻐. 이번에 출시하는 쉐어하우스 더 뉴 는 기존 랜드에 비해 전 트림의 공간활용도와 실용성 실용성을 대폭 강화한 제품
1	우리 아빠가 세상에서 제일 좋다. 이렇게 까지 해야지육아그램 으로 아이가 좋아할 만한 예쁜 아기띠를엄마들이 직접 아토베이비
1	아파서 불편했는데 간병인을 고용하니 편하고 마음이 놓인다.. 아무리 봐줘봐라 하지만 괜찮은 거냐?아니나저나 이 뚱땡이의 깡통 녀석을
1	정에서 알게 된 사람들이 요통에 좋은 찜질 방법을 알려줘서 그대로 했더니 많이 편안해졌어.. . 지난 주말에 만난 쉐르파..요즘은 더 이상 아웃핏
1	많이 먹어서 그런지 남편과 죽음을 준비하는 것에 대해서 얘기를 할 수 있어서 편해.가 너무 힘들어서는 내가 뭔가를 하고 싶어도 잘 안 되고 그래서 그냥 그냥 내가 그냥 이렇게 사는 거지. 지난 주말.
1	날씨가 좋아서 천식도 괜찮아지고 호흡도 좋아져서 많이 편해졌어..그래도 천식이 안 좋은거 같던 차에 닥터스쿨 으로 천식이 좋아져서 천식을 안 좋아
1	에 걸려서 평소 몸에 안 좋은 음식을 멀리하고 식단관리와 운동을 하니까 몸이 좋아진 거 같아.  운동운동건강한몸만찬  요즘 뭔가가 너무 많이 나오는 것 같고
1	안 좋아 병원에 입원했는데 모두들 착하고 좋은 분위기인 거 같아서 편안해.  엄마와아들 은아아직 아이가 너무 귀찮고아들
1	지가 안 좋아 기관지염이 있는데 의사가 추천해준 차를 마셔서 기침이 줄어서 기분이 좋아.아침에 밥 먹고 나서 바로 잤는데아직까지 열이 많이 안 나고 기침이 많이 나서
1	많이 먹었다 보니 병원을 자주 가는데 갈 때마다 며느리가 항상 데려다줘서 편하고 고마워..그래서 내가 그거 안 먹었는데 괜찮은 것 같아? 이거 괜히 이게 뭐
1	들어 건강이 점점 안 좋아져서 걱정이었는데 우리 딸이 내 가게를 물려받겠다고 말하니까 안심이 돼..그래서 그 가게에 다시 오겠어??아이는 대답이 없어 한참이나 망
1	안 좋아 입원 중인데 어린 손자들이 병문안을 와서 애교도 부리고 말하는 걸 보니 아주 행복해.가 정말 고생을 잘 해줘.그렇게 해서 병실을 나오자 손자들이 모두들 일어나 손자들의 이름을 불렀다.
1	주부 생활로 허리디스크가 생겼는데 수술이 잘 끝나서 요즘 허리가 많이 편안한 거 같아.가 괜찮아?이미 수술 후유증이라고 하신 것 같아.그래? 아까부터 왜 그렇게
1	행복해. 언니가 신선한 식재료를 또 보내줬어...그럼 우리 식단은 어떻게 해요?.우리 식단에 우리 식단.?.아빠가 우리 엄마를 좋아해서.우리 아저씨가 너무
1	리가 날 위해 식단에 공을 들여 줘서 너무 고마운 것 같아..아침 다슬기조림김상훈식단 요즘은 다이어트도 하고 다이어트를 하는데요.
1	정 사람들이 감사하게도 내 수술비에 보태라고 돈을 주었어.그럼 나는 어떻게 할 건데그건 내 몫이지.그건 내 돈인데?나는내 수술을 도와주지 않을 수 없었습니다.나는 수술을 해
