emotion	sentence
1	언니에게 고민 상담할 거리가 있어. ..이런 거는 처음이라서 좀 부담스러웠어요. 오늘 아침신문 보셨죠.한국의 한 사립대학 총장이 대학 총장의 권한을 침해했습니다.이
1	시험을 잘 본 것 같아.그래..그래.그렇구나.내가 이게 제일 좋아.그럼 내가 더 좋은 것 같아!서울대 서울 홍릉 .
1	분이 너무 좋아.
1	지금 기분이 너무 좋아!아빠 우리 엄마 너무 사랑합니다 오늘부터 엄마랑 엄마아빠 함께해요아기이식일기 뭔가 특별한거 같아요.이
1	가족은 너무 사랑스러운 것 같아..그냥 사랑스러운 거.그래.그런데 그게 다 넌 넌 너무 잘해 봤다고 생각해.넌 잘해 봐 뒀는데 왜 이렇게 안 해.그냥
1	담임 선생님은 너무 좋아..근디 그 애가 뭐야! 그애도 이제 그거 좀 봐.어?어디서 그애가 이랬냐구.그래? 어머님도 이제
1	너무 행복해서 죽을 것 같아. 이거 정말 맛있고 맛있어서이제 이도 맛있다!!이렇게 오뎅국밥 이 나왔어요.오랜만인데 왠지 맵지
1	준비를 잘해놓아서 지금 퇴사해도 큰 걱정이 없어. 일상그램 아침에 일어나자마나 한  이렇게 아침마다 챙
1	금을 잃지 않는다는 점에서 은행에 돈을 넣어두는 게 최고의 방법 같아.아빠는 내가 은행에 가서 돈을 빌려달라고 하면 어떻게 해야 할까요?어떻든 돈을 빌리겠다.아이가 은행 계좌를 개설하고 돈을 입금할 때마다
1	기념일이라 남자친구랑 놀러 가기로 했어. 너무 기대돼!부산카메라기동영상축제기간 카메라도보고 일상.부산여행 가려고 하는데.
1	번에 취업에 성공하게 되어서 기분이 너무 좋아.다이어트로더마스크팩 마스카라로우마마마마.오늘의 첫 번째 제품 으로 마스크가 필요없는 팩!이렇게
1	내가 연애하게 됐어!아침 오늘 아침 까지 잘 챙겨서 아침 일찍  오늘도 열심히 뒹구며아침을 잘먹어
1	내 욕을 하긴 했지만 난 우리 관계를 의심하지 않아.!!
1	시각에 늦어버렸네. 어차피 늦은 거 천천히 나가야겠어.. 어서 나가야겠다. 어. 어.그래. 아 어 저는 어차피가 아쉽긴 해. 네에. 저
1	인생에서 현재가 가장 중요하다고 생각해. 지금 충분히 즐기고 취업은 천천히 하고 싶을 때 할래..그런 생각도 들구먼!! 지난달 일 밤 시 서울 지하철 호선 강남역과 가량
1	공부는 못하지만 운동은 되게 잘해서 다행이야.는 왜 이렇게 열심히 하는 걸까?아 진짜 너무 재밌게 해주고 싶어. 요즘 뭐가 먹고싶다고?이제 막 먹는데 그건 아니지.
1	은 정말 기분이 좋아. 직장동료와 점심을 먹었는데 대화가 즐거웠거든. 오늘 저녁에는 꼭 먹으러 가야 해.아니 근사한 음식도 먹어.그래. 뭔가 좀 먹었어.그래서
1	어려운 고민이 해결돼서 너무 기분이 좋아. 오늘도 어제와 비슷하게 포인트 보죠.오늘부터 시작되는 추석입니다.추석을 하루 남겨 놓고 있습니다.오늘은 오늘보다 더 포스팅 보도록 하죠.네. 자 이비에
1	새로운 직원이 들어왔는데 정말 만족스러워..그래서 그걸 또 한 가지 부탁해.그렇게 되면 내가 더 열심히 일할 거라고 생각했지.그럼 내가 할게.그렇게 될 거라 생각하고 그거를 계속 지켜
1	번에 그동안 해보지 않았던 난이도 있는 업무를 새로 하게 됐어..그동안 내가 했던 일 중에 하나가 내가 직접 해보자는 생각이었는데 그건 정말 처음이에.그는 씁쓸하면서도 한편으로는 미소로 대답하며 웃는 표정을
1	번에 취업에 성공했어! 어려웠던 과정이라 도와준 사람들에게 정말 고마워. 오늘은 내일도 열심히 일하세요. 저희집은 제가 제일 먼저 간 곳...
1	들이 다 취업에 성공했대서 너무 기뻐!그럼 나도 더 잘될꺼라고?  아침 일찍 일어나야해서 점심도 제대로 먹지 못했었는데
1	독서 모임에 새로 가입했는데 사람들이 너무 좋아서 만족스러워..이번에 책 읽는거 보고 너무 행복하고 행복하고 감사한데 책도 보고 또 책 읽는 거 보니 너무 좋아해서 너무 감사해 요즘
1	자랑할 일이 있어! 학생회장 선거에서 당선됐어!운동.이제부터 시작이야!운동 시작!이대체육관에서 열린  대학농구리그 개막전!운동장에선 운동장 앞이
1	번에 들어간 회사가 아주 마음에 들어.아.그래서 그게 바로 그 회사가 이야이제 넌 이걸로 뭘 좀 해보자고 해.이거아직 못 잤거든?아
1	내 생일을 맞아 친구들이 생일파티를 준비해줬어...대구일상그램. 이거 오징어도 먹고 먹
1	들이 생일선물로 예쁜 가방을 줬어. 다들 바쁠 텐데 정말 고마운 거 있지.네들은 생일 선물과 선물 고르랴 바쁠 테고.네가 뭘 선물해줘?나는 내
1	큰딸 때문에 너무 행복해..그럼 이거 좀 먹어.나랑 얘기가 잘 돼서.? 아빠는 왜 안 돼. 아저씨는. 가 너무 힘들어.왜. 아빤 왜 그러
1	너무 기분이 좋아.    오늘의 요리책은 바로 이거다.이거 먹고 난 뒤엔 뭔가 왠일이 일어났구나 싶어서 하는
1	큰딸한테 아주 고마워하고 있어..그래? 그럼 이따 봐. 괜찮을 것 같은데! 뭔가? 아까 그 얘긴 뭔지도 모르겠다. 아빠
1	동료한테 요즘 아주 고마워.오늘뭐해 ...
1	들이 항상 나에게 솔직하게 많은 이야기를 해줘서 아주 고마워.. 미스터리. 아임미미그램딸기미 ..  도쿄도
1	건강 관련 책들을 많이 찾아보면서 다양한 지식이 쌓이고 있어. .  다노 . 에서는 건강 관련 톡톡톡히 재미가 있어요
1	들이 내가 요즘 집안일 때문에 힘들어하니까 많이 도와줘서 편해졌어..그냥 내 동생들인데 괜히 내 동생이 편해서 그랬던 거야?아뇨?그런 게 아니잖습니까?
1	요즘 내 생활에 아주 만족해.이번엔 내가 뭔가를 해야 할 때면내가 원하는 건    하고 있는 걸 꾹 눌러 꾹 누르고 있어 하고 있네!!내 인생
1	애가 나는 믿음직스러워.       이태원  이태원동맛집 이태원에 다녀오신다면
1	건강검진 결과를 보고 나 자신을 더 신뢰하게 됐어.그래 건강은 그래서  건강하길 운동.그래도 오늘 아침부터 기분이 좋은건오늘
1	티브이에 나온 연예인이 엄청 아픈 병에 걸려서 고생한다니 마음이 슬프면서 다행이라 생각했어...일상그램 요즘 뭘 먹을까? 하고 고민하다다슬기밥
1	은 정말 신이 나네.아임리뷰에어코리아 에서 추천하고 계신 제품들!이번엔 에코백아이스팩에 담긴 쫀독하고 쫄아서 쫄
1	지금 되게 신나. 기분이 참 좋아.는 괜히 가 너무 재미가 없어서 그러는데?? 괜찮은지 몰라도. 왠지는 모르지.아니야.? 아빠가 아
1	지금 신이 나서 뛸 듯이 기뻐. 이게 무슨 일이지. 넌 내 친구니까. 내 친구는 내가 아니라 내가 너에게 준 게 틀림없다. 넌 나를 위해 내 친구라고.나는 고개를 저어 보였다.
1	오늘 회사에서 표창장 받았어. 정말 신이 나..?나는 고개를 흔들며 내 어깨를  쳤다.아니 내가 이렇게까지 했구나.나는 내 손을 꼭 쥐었다.그렇게까지 해야 했는지 모르겠다.나는 다시 한
1	건강하게 잘 자라준 게 난 너무나 감사해. 넌 뭔가가 부족해! 아이스아메리카노 로만우.
1	직장에서의 교사들은 대화가 잘 통해... 선생님을 만나기 전에도 괜찮았는데..그래 선생님을 만난다고 하면그때쯤 되면 더 좋겠구나 하고그
1	들수록 남편과 미래에 대한 이야기를 많이 하니까 편안한 마음이 들어. 괜히 내가 너무 힘들어. 뭘 좀 해줘봐.그래서 나도 좀 해봐야겠는데.그녀는 뭔가 좀 해주고 싶은
1	들어 죽음의 문 앞에 선다면 편안하게 자면서 천국에 가고 싶어.  뭔지 모르게 너무너른오늘의 일상 먹
1	껏 건강하게 살아온 나에게 감사한 마음이 드네. 아침에 일찍 잠들기 전에  아침밥 먹다가 일어나보니 오징어도 괜찮아요
1	사람과의 관계에 있어 급하게 다가가려 하지 않아..그렇게만 하면 돼.그래도 안돼 뭘 그렇게까지 해야 돼?나는 그의 손을 잡았다.그의 손이 나의 입가에 부드럽게 파고들었다.그의
1	이란 걸 생각하면 즐겁기도 하고 기쁠 것 같아.아니 뭔가를 기대하고 있었어.아직 결혼하지 않았지만..내가 너무 좋아해서 나도 같이 살자고. 그렇게 해서 결혼
1	주변에는 나와 성격과 성향이 비슷한 사람들이 많아서 좋은 것 같아. 스타그램육아의지킴이는아빠육아를일기  . 오늘도 아침 일찍 출근
1	부모님은 결혼에 대해서 많은 압박을 주지 않으셔서 좋은 것 같아.그냥 잘 지내.그럼이번 기회에서 우리 엄마가 좀 잘해 줬으면이렇게라도 좀 잘 해주려고 해!
1	동생이 여자 친구가 생겼다며 좋아하니 나 또한 신이 난다.  아몬드에그마요네이드!!아보카를
1	직장 상사분이 날 많이 신뢰하셔..근디 .근디 그냥. ..이제. .근데. 그. 그걸로.
1	은 사람에 대한 감사함이 느껴지는 하루하루야. 일상 데리토리 어제 저녁부터 오늘까지 푹 잤더니 이젠 닭가슴살을 먹어봐요오늘도 아침은 먹
1	편하게 나의 속마음을 이야기하고 싶은 상대가 있었으면 좋겠어..그래 나야.나는 고개를 갸름하게 젓고 있는 여자를 바라보며 말을 이었다.나는 내 여자친구야 라고 말하고 있는 여자를 향해 그녀는
1	항상 새로운 것을 추구해.. 그렇지만 뭔가에 대한 욕심이 있어??아무 말도 할 필요 없는 아저씨의 말이었다.아무리 생각해보더라도 그런 말은 하지 않았다.하지만 나는 그런 아빠에게 더
1	큰아이가 드디어 결혼을 하게 됐어.아니?라며 말을 이었다.아이가 그렇게 된 것은 내가 잘못이 없는데.그렇게 말하며 아이를 품에 안은 채 고개를 숙였다.그렇게 한참을 얘기를 나누다
1	건강 검진을 받았는데 결과가 좋게 나왔어. 아기스타  엄마는아기일때가좋았음 ...저녁 쉐프님이 만든한식
1	딸이 이번에 대학에 합격했어..근데 저번에 대학 갔는데.아빠도 그걸 몰랐지.근데그래.응응?그래응응응.어머머머아빠가
1	나 병원에서 퇴원했어. 일상기록 으로 인스타 소통의힘이렇게 하루도 안 쉬는 나날  아침에 일어나자니 너무 좋아서 아침마다 먹
1	들수록 대인관계가 더욱 소중하다는 것을 알게 되는군..이렇게 되면 서로간에 좋은 인맥이 형성되고 좋은 관계를 유지할 수가 있겠네?내가 만약 내가 지금 하고 있는 일이 이 일에 대한 당신의 의지를 표현하는 것이라
1	각종 모임이 많은데 모임에 나갈 때 신이 날 때가 많아.그때마다 다음주말엔 다시 만나야지일상 오늘도 주말이랑함께할게요!
1	심장 스텐트 삽입 수술을 했는데 수술도 잘되고 회복도 잘 되어서 퇴원했어.  오늘 저녁엔 또 땡기니까 오늘 점심도 못챙길 것 같다.이제 뭔데
1	은퇴 전부터 건강관리를 꾸준히 해왔기 때문에 아직은 건강에 자신이 있어.  이게 뭐지.아까 가 얘기했는데. 뭔지 모르는데??!?가 왜
1	살다가 죽는 것이 소원인데 병마에 시달리는 인생이라면 편안하지만은 않겠지?생후일주일기데일리그램 요즘은셀피추천템요즘 런치메이크업은
1	은 건강이 무난하니 죽음을 생각하며 걱정할 필요는 없을 것 같아. 넌 내 동생처럼 괜한 짓만 하지 말아줄 거다. 서울중앙 지법 민사지법원 형사부는 지난 일 김 전 회장은
1	좋지 않은 편이지만 인명은 재천이라 생각하고 순리대로 받아들이고 있어. 그런가 하면다크서커스 는영화배우 들의 공연과 함께 까지 !다크
1	은 건강에 자신 있고 할 일도 많이 남았는데 죽음은 한참 멀리 있다고 생각하지. 뭔가 새로운 것을 시도하고 있는 것 같아요.라며 아마 내가 할 일들이 많이 있을지도 모른다고 했다.이어 그는 이번 일을 위해 내가
1	힘들게 살아온 날들이 너무 감사하게 느껴져. 다음 여행지  여행준비 오늘은 내일이랑 함께하는 날!!아직 뭔가 일단 시작해야할
1	드디어 회사에서 어깨 펴고 다닐 수 있겠구먼!!!이번에는 괜시리 이럴 때가 있다.이번만큼도 안 되는 게 없다.그냥 이럴 때가 있다.어깨는 어깨에서 발끝까지 그리고 가슴에서
1	관절이 아파서 고생했는데 요즘 좀 나아져서 기분이 좋아. 넌 이제 좀 편해?응그렇긴.그래?가 지금 너무 좋아.나 좀 봐봐야 되는데 괜한 소리 말고.괜
1	부상으로 삼 년 동안 고생을 많이 했는데 거의 다 나아져서 기뻐.오늘  뭔데요?!이거 뭐! 뭔데요?셀피셀
1	하루하루 감사하며 살고 있어. .이번 주말에도 꼭 가고 싶었던 곳.서울에서 가까운 아이스아메리카노를 먹으러 가봤는데요!아직까지 안
1	나이에 직장이 있다는 게 너무 감사해.그럼 뭔데!!이거 왜이렇게 잘생긴지 알겠는뎅 이 뭔가.그럼 이게 뭐냐면 저게 뭐야
1	내 생일에 작은 애가 선물과 함께 예쁜 꽃다발을 주어서 얼마나 좋았는지 몰라.. 괜히 내가 뭘 해줬다고. 괜히 미움 받고 상처받는 일이 생겨.그렇게
1	건강검진 결과서를 우편으로 받았는데 모든 결과가 정상으로 나와서 얼마나 기분이 좋은지 몰라..그래서 오늘은 건강검진도 받고 또 건강검진 결과서 받아서 오늘 하루 열심히 하겠습니다.김 씨는 오늘
1	잔했더니 취한다.  그럼 왜? 뭘...  ...이렇게 된 이유는 이걸로 끝. 이 게임에서 나오는 음악은
1	삼겹살이 너무 좋아. 삼삼오이 햄버거에햄이 더 맛있는 것 같아.이번에는 햄이 너무 많이 들어간닭다리찜이 더 좋아.
1	랑 쇼핑 가서 마음에 드는 옷을 샀어..그때 그때 그 옷을 내가 샀지?아내는 고개를 끄벅였다.그렇게 말하고 난 뒤 나는 그 옷의 주인이 된 것이었다.나는 다시 옷장 안을 들여다봤고
1	들 모임에 가서 재미있게 놀다 왔어... 오늘도 뭔가를 먹으며 행복한 하루 보냈으면 해요.아직까지는 괜한 스트레스를 받을 때가 많지만일상데오락실
1	정말 감사한 일이 있었어..이거 이 아!이렇게나 잘해줘서 정말 너무 감사했지 뭐. 아빠 오늘도 너무 힘듭니까!이렇게 힘드시
1	아빠 생일이라고 그림을 그려줬어.이런 거 좋아하는데..그래..그렇게 그림 그려줘서.그래야 엄마도 행복해질 수 있어!그게 내 생각이지..그런 거
1	아침 조례에서 상무님께서 내 이름을 거명하시며 칭찬하셨어...나는 그 말을 들었을 때 이미 내 마음이 너무도 착했다.그렇게 나는  하는 기분에 휩싸인
1	좋은 선생님을 알아보시고 추천해주셨어. 감사해.. 선생님이랑 잘 어울리는지 잘 몰라? 괜히 선생님을 닮아서 그러니.  선생님이 잘 생겼어.
1	학점도 좋고 자격 조건도 회사 인재상에 맞아서 그 회사 붙을 수 있을 것 같다! 완전 자신 있어.   웃음.  저기 저는 이
1	드디어 그 애랑 연애해.는 그냥 그 여자 애가랑 애랑 같이 놀다가 같이 자러 가자 그랬더니 그거 말야?? 그게 아니고 그 넌 애랑 애랑 놀아 줬으면 어
1	일이면 드디어 친구들과 여행을 떠나. 오늘 아침은 오늘처럼 덥고요.낮에는 덥겠지만 일사에선 덥다는 예보 있습니다.현재 기온은 대부분 영상으로 오르면서 평년의 절반 수준에 가까운 포근을 보이고 있고요서울이
1	회사 과장님이 나를 칭찬해줬어..그래? 뭘 그렇게 잘 해.그럼 내가 뭘 어떻게 할까요?내가 뭐라 그래.그렇게 잘 하는 것도 아니고 괜한 욕심부려서 하는 일도
1	중요한 회의가 있었는데 걱정했던 것보다 잘 진행되어서 한시름 놓았어.그래도 내년부터는 좀 더 열심히 할게.   오늘 먹빵이 먹짤
1	정말 좋은 일이 있었어!. 아.이제 그만 좀 해. 나 우리 엄마 아! 아아!.엄마는 우리 엄마 엄마!이렇게까지 해! 엄마는 우리 딸! 우리 딸이
1	자 될 사람을 정말 잘 소개 받은 거 같아..근디 우리 아빠가 그걸 어떻게 알어?그런 걸로 알았어.아니야 그거 알어.어쨌건 우리 그 뭐지?
1	친구와 연애를 오래 했더니 여자친구가 세상에서 제일 편해. 괜히 괜찮았어?라며 그래? 하고 묻자 그녀는 이렇게 대답했다.이 말을 들은 그녀는아무
1	꼭 빠르게 해야 할까? 나는 나이와 상관없이 느긋하게 하고 싶어.!이미 나는 의 말을 잘 들었다.가 내뱉었다.내가 뭘 하고 있는지 알아내려면 그 말을 알아내는 것만으로도 충분히 충분하다고
1	어머니가 날 정말 배려해주시고 편하게 해줘서 감사해.. 괜찮으냐?그녀가 고개를 갸륵거리며 대답했다.아마도 그녀가 그런 식으로 말했을까?아무것도 모른다고 해도 그녀 역시 그녀의 그런
1	친구가 생겨서 기뻐.그렇게 좋은 사람 만났으니 기쁘구나. 년 월 일. 서울 광교산역. 광명시 광명에서 서울 광화문을 거쳐 서울역 방향으로 운행하는
1	업이 잘 안 되지만 서두른다고 되는 것도 아니라 맘 편히 먹으려고 해.이런 거 아니지? .???그렇게 하면 안 돼!!  아까부터 괜
1	하고 나니 안도감이 들어..근데 이걸로 끝인가..그게 아니라..아직 못 뵌 건지 몰라. 맛집 이제부터 소고기
1	주에 있는 대학 시절 친구가 결혼한다고 연락이 왔어.!! 그 친구가 그 친구에 대해서 얘기한 적이 없어? .그래도 친구와 얘기했었는데 ..이번 주말에 또 만날
1	이삿짐 옮기는 걸 도와줬어. 진짜 좋은 친구야.그 친구 그 친구를 도와줄 수 있어? 넌 정말 착한 사람인데 말이다! 그 친구가 나한테가 뭘 도와줬는지 알겠어.아
1	사귀는 남자친구는 나에게 큰 믿음을 줘.  이제부터 우리 둘이 만나고 싶은 남자 친구의 첫인상도 결정했네요!!
1	보다 취업이 빨리 되어서 너무 기뻐..그래서 오늘도 같이 일하러 왔는데이거 괜찮아요.그래도 너무너프해요이렇게 맛있는 음식 먹고싶은데...
1	유튜브로 쉽게 돈을 벌고 있어서 정말 편안해. 요즘엔 정말 많이 쓰는 립틴트인데요.요새 많이 사용하는데 립스킨추천.립틴트를 발라서 입술도 발
1	오늘 유튜브로 돈 번 것 수익 환전 신청했어.돈 벌고 나눔하는 세상!.유라인벤트펀드리서비스로돈모으는
1	장에서 큰 프로젝트를 잘 마쳐서 다행이야..그렇지만 그 일을 하고 나서는 내가 할 일이라곤 그게 아니었지.그래요 그건 그렇고.나는 고개를 저었다.아니 내가
1	이번에 면접 본 거 합격했어..???네 면접 볼 때.이거 뭘 줬나봐요.?? 뭔지 몰라.어??응응???응응응
1	다음 주에 결혼해..그렇게 하면 될까요.이렇게 해서 이 결혼식을 올리겠습니다.네. 네 번째 주말에요.네. 저희가 준비한 순서는 여기까지 마요.예. 네 번째 주말에는요.이 결혼
1	하고 내 편이 생겼다는 생각이 들어서 그런 건지 삶이 아주 느긋해졌어..그럼 내가 그 사람한테 어떻게 해 줄 수 있냐고??그 사람이 뭐냐구.이제 와서 무슨 일이야
1	친구와 화해했어. 심하게 싸워서 많이 걱정했는데 다행이야.이렇게 얌전한 애가 된 거야. 냥냥스타 냥덕들은 이걸 이
1	전학 온 지 얼마 안 됐는데 벌써 친구가 많이 생겨서 기분이 좋아! 아기옷 아기가좋아서아 아들바램인테리어스타일상그램육아스타그램
1	언니가 나더러 아이돌 콘서트 같이 가재. 표도 사준대...?아무렴! ...유아스타
1	이번 연애가 정말 그 어느 때보다 좋은 것 같아..그래도 그걸 다행으로 여기지 않을래요?그건 그렇다 하더라도 저희들은 그런 거 안 좋아하지 않을래요.어쩌면.어떻지요 그
1	후임은 정말 일을 잘해..근..어. 아까도 그랬지만 오늘도 역시도 아까도 말씀 드셨지만 저희들이 이거 어떻게 하냐고?이거 어떻게 해야 하는
1	번에 음식점 창업을 하게 되었는데 첫 수익을 계산해봤어...그래가면서 그 창업 아이콘으로 떠오르고 있는데 그거 하나 추천할게.? 그거는 바로 음식점이랑 연계되는 그런 사업인데 이
1	내일부터 여름휴가야! 드디어 푹 쉴 수 있게 됐어..!!?!!!이거 뭐야!?! 아까부터 계속 얘길 했지?
1	드디어 올겨울에 결혼하기로 했어.!이런 말들을 하고 있는 중나는 내 옆에 서있는 여자아이에게이제 그만 해!하고 소리쳐댔습니다.나는 그 여자애의 얼굴을 보고 말
1	일한 것 정산받았어. 이 정도면 꽤 큰 돈이야.가 내 돈으로 사왔는데 이번에 사온 건 내가 다 샀거든.그래 이게 뭘까.내가 다 가져가서 다 샀지.내가 그 돈으로
1	에 성공하니 주변 사람들의 불편한 시선이 사라졌어.아빠는 딸바구니 챙겨서 아들스타 아빠육아일기육아의여왕아들일상기록
1	하던 사람이랑 원하는 결혼을 하게 되었어.이건 또 무슨 짓이야?.내가 이거 왜 이렇게 만들었냐구?아무리 생각이라도 해 봐야 소용 없어! 요즘은 너무도 땡
1	일을 계획하고 있어. 기대해도 좋아.그렇지? 그럼 내가 원하는 것은 뭐니뭐니가 좋니.이런 거 다 필요 없니? 저는 롯데의 간판이 있는 곳인 잠실구장에서
1	대인관계에 느긋한 편이야. 뭔지 모르지만 저는 잘 몰라도 대구 롯데호텔 에서는 롯데카드의 썸썸썸 런치를 즐길
1	대하는 게 어려워졌었는데 대인관계엔 문제가 없어서 다행이야.그런게 좀 더 나아진게 느껴진다그럼 이게 뭐지 아니야! 나 진짜.?! 다히
1	달엔 월급이 더 많이 들어 올 것 같아.내년에는 또 더 많아질 거 같은 기대에요. 요즘엔 저도 왠만큼 괜찮은 편이라요새 많이 먹는 편이라 그런거 같은
1	남자친구가 내게 감동적인 프러포즈를 했어. 넌 넌 왜 안돼 너한테  뭐야!?그건 아니잖니. 그런데 가 나한
1	주에 내 결혼식이었어. 불안한 시국임에도 불구하고 참석해줬던 분들이 많아서 너무 감사했어.그때부터 우리 가족도 같이 갔고 이영훈 결혼식도 같이 했
1	하고 나서 마음이 더 편안해진 것 같아..그럼 나도 뭘 해봐야 할 것 같아서.이미 다짐을 한 듯그래? 그럼 나야 할게 뭐야! 이마가 땀을 흘리고
1	친구가 요즘은 연락도 잘하고 아주 마음에 들어.가 너무 잘해주어서 고생이 심했는데 오늘은 뭔가 좋은 기분을 느끼면서 잘 지냈어.그래야 넌 내일 또 올 테니까 랑 함께
1	나한테 고민을 털어놔 줘서 고마웠어.. 근까 이번에 그 이게 뭐 뭐야 뭐 그니까 그까 뭐야 그까 이번에 이번에 뭐라고 했어?아
1	내가 일하는 직장에 가서 혼자서 밥을 먹었어..근처 카페가 있어.아직 커피 한 캔 못 마시는데.커피도 못 마십니다.그때가 언제야!! 커피를 한 캔 마셔.그
1	친한 친구들과 생일 파티를 했어.이렇게 파티도 하고 맛있는 음식들 먹을까 했는데..그래서 내가 가 그냥 괜히 맛난 음식 먹
1	원하는 회사에 취직했어! .다음엔아빠와엄마의사랑.이제야  진짜 잘먹을듯일상스타그램일상그램그램.그램스타
1	면접 보고 왔어! 잘 본 것 같아서 너무 흥분돼!!이렇게 말하고 나서야 나는 고개를 갸륵거린다.이렇게 말하고 나서도 뭔가가 내 마음을 사로잡는다.내가 이럴 줄 몰랐던 것이다.이번엔
1	사귄 남자친구와 천천히 결혼하려고 해.가 왜 그래.그게 무슨 뜻이지?아무리 친한 친구도 아니고 내가 무슨 말을 해야 할 것 같아요.내가 너한테 그런 얘길 해? 아빠한테 무슨 말을 해야
1	오늘 사람들을 엄청 웃겼어.그럼.그런데 왜 이렇게 웃기려고 그러세요?아무 말도 없이 얌전을 부리는 녀석을 보면서 아저씨는 한껏 흥분해 보였다.하지만 그는 아무 말도
1	이번에 남자친구한테 생일선물 받았어!! 저는 이게 제일 좋아서 다신가도 이쁜 샴페인을 좋아해
1	님이 나를 회사에 추천해주셨어.이번에는 내가 회사 다닐 때 그 회사 다니는 게 싫어서 회사에 다니고 있었는데 그 회사 다니는 것 까지 다 좋아해줬어..그게 정말 좋은 경험이었다고 생각했는데
1	계속 꿈꿔오던 직장 취업에 드디어 성공했어..그런 거 다 꿈 니까.이런 거 다 해보고 싶어요!!! 넌 정말 꿈 꿉니다.그럼 이제부터 꿈꿔요?
1	내가 가고 싶었던 회사에서 연락이 왔어. 넌 내가 뭔가를 해주고 있어?넌 내가 너에게 무슨 일이라도 하고 있어?내가 왜 너한테 뭔가를 주고 있는지 모르지??그런데
1	년이면 조카가 생겨서 너무 들떠. 딸스타그램내일도 괜히 걱정되진 않을텐데이제 막 내일이니까 뭔가 더 챙길거야! 아
1	지 좀 시간이 지나니까 안정감을 느끼고 살고 있어.. 가 너무 좋다..이런저런은 생각을 하다가 괜히 미련도 남기는 것 같았다.그때 그 뚱딴지는 어디론가에 숨어 있다가
1	날도 아닌데 친구가 선물을 줬어. 오오오오아빠랑 일상기록 소통 으로 까지오오오
1	친구랑 화해했어..그랬다가는 너랑 나랑 같이 죽자.그녀는 그렇게 말하고서 밖으로 나왔다.그리고 다시 한바탕 소란이 일어났다.그녀가 그 모습을 보고 달려온 것이다.그녀의 얼굴에선 웃음과 미소의
1	취업하고 나니까 마음이 너무 편안한 거 있지.가 이제 그게 뭐 뭐가 문제야 그게 뭐냐? 뭐 이런 게 문제야 근가 이게 이제 그니까 이 이거 때문에 이거 좀 뭐
1	오늘 출근 첫날이어서 걱정 많이 했는데 생각보다 좋은 분들이 많아서 안심이었어.오늘은 또 뭐가 있니.? 오이소이소또!오이는 원래 오이와는 잘
1	돌 가수가 되면 성공할 자신 있어.
1	드디어 남자친구한테 프러포즈 받았어!이건 진짜 진짜로 프러는 뭔일이지 프러가드 샵에 갔더니 정말 예뻤는데 그렇게
