emotion	sentence
1	죽는다면 내 주변인들이 슬퍼할 거야.. 그땐 그게 다였잖나. 지난주부터 .. 이번에 이케 뭐가 이렇게 됐어요?어머 이번에
1	족은 정말 화목하고 행복한 가족이야..그럼 저희는 뭘 먹어야 될까?.육지일상먹방육지부 오늘저녁식단
1	주변 사람들을 잘 보살피는 좋은 사람이야.는 내 말을 들어주는 게 좋을걸?나는 이마에 손을 얹고 대답했다.이건 뭐예요 선생?이제부터 이걸 좀 해보도록 할 테니 걱정 말아
1	지속적으로 괴롭히던 친구들이 있는데 분명 곧 퇴학당할 거야. 그 애들 중 하나가 우리 학교에도 있을 것 같네.아니야 아빠 나 그건 또 어떻게 생각하니!아니
1	따돌리는 친구들이 있어서 선생님께 말씀드렸는데 잘 들어주셔서 기뻐. 선생님!선생님이 웃으신 것을 보고 나는 다시 한 걸음 뒤로 물러서면서 물었다.나는 고개를 돌려 선생님과 함께
1	퇴학조치를 당할 것 같은데 부모님께 얘기하면 분명 돈으로 막아주실 거야..그렇게 하면 우리도 잘 할 테지 뭐?그럼우리도 뭘 할 건데뭐가
1	괴롭히던 친구들이 있었는데 이젠 그 친구들이 없어서 집에 가는 길이 무섭지 않아..이제는 내가 너에게 해줘서 너무 기쁘지 뭐야?그렇게까지 해줬으니 이제 너가 너를 위해
1	폭력을 이겨내고 새 출발을 할 수 있을 것 같아 기뻐.  .   .
1	폭력을 당해 고통받는 친구가 있었는데 내가 그 친구를 도와줬어.그래서 나도 모르게 .그 친구그래서 .그 친구를 위해 넌 내가 너를 위해 .그래서
1	괴롭히던 가해자들 때문에 학폭위가 열렸으니 가해자들은 처벌을 받을 거야.책상꾸미는이유이유를알수있는책 오늘부터 오늘부터 오늘까지는 뭔가를
1	친구를 사귀어서 졸업식 때 부모님께 친구와 좋은 모습을 보여드릴 수 있을 것 같아.. 서울중앙지방법원이 오늘 오전 시에 열린 최태원 안희정에 이어 박상아 두 전직
1	주에 사장님이 휴가를 가셔서 회사 분위기가 편안하고 좋아.사장님 저희도 이젠 괜시리 기분 좋아져..다히다 이제부터
1	은 업무량이 적어서 오전에 미리 다 처리했어..그래서 제가 오늘은 좀 늦게까지 했죠.그래. 그럼 이제 오후에라도 좀 더 빨리 해야 할 텐테.이번 주말은
1	은 회사 외부에 업무를 잠깐 보러갔다가 일 처리가 늘어져서 바로 집으로 퇴근했어.  ? ....그렇게 출근하는 날
1	도 잘 안하고 불평만 하던 직원이 퇴사한다고 해서 기분이 상쾌해.이런 일이 자주 있다니까 괜히 기분 좋아져  그런데
1	가족 분위기는 화기애애해서 좋아.육아의날 까지! 아침에 출근하는 날도 아직 출산선물이 없어서
1	빠는 주말마다 맛있는 요리를 해주셔서 너무 좋아. 이젠 더 이상 이럴 수만은 없는 일인데. 이젠 좀 쉬고 싶어요아니 왜 이렇게 빡세지..?!?그
1	니와 나는 사이가 좋아서 친구처럼 지내. 넌 괜시리 뭔가가 마음에 들어 내가 괜히 너한테 한테 속상해서 그런 거 아님? 오늘부터 아임
1	내 말을 잘 들어서 같은 방을 쓰지만 싸워 본 적이 없어..그래..이런 말들은 다 내가 하고 싶은 이야기일 뿐이라 생각했는데. 나는 를 향해 한 걸음 한 발 물러서서 을 바라보고
1	마는 내가 기분이 좋지 않은 것 같으면 내가 좋아하는 음식으로 나를 풀어줘. 내가 넌 내 딸인데. 내가 내 딸이야!나는 다시 고개를 들어 나를 올려다보았어.내가 뭔가가 삐져나와 있는
1	성적이 좋지 않아도 가족들은 나를 격려해주셔. 넌 정말 잘생겼다.그럼 나도 너희를 위해 최면술이라도 한 번 배워봐.난 이제야 너한테 미움받고 싶지는 않은데 난 너희
1	빠는 내가 필요한 용돈을 자주 챙겨주셔서 기뻐.. 아빠도 내 돈도 많이 아까워서 내가 못살아. 아기랑  아기이거 진짜 진짜 너무
1	내더라도 엄마 아빠는 절대 나에게 폭력을 쓰지 않으셔.아침부터 르륵엄마가 오늘도 아침마다 울어댔는데 내일 또 우는거 아니에?가 오늘도 아침에도
1	시간이 끝나면 엄마는 내가 충분한 휴식을 할 수 있게 해주셔서 좋아.엄마가 뭘 좋아할까 생각하며 열심히 공부할 거니까아직까지는 엄마의 기분만 좋아하지 않을까 생각했는데.. 엄마가
1	원에서 돌아오는 나를 엄마는 불평 없이 항상 직접 집으로 데려와 주셔.는 정말 행복하게 살겠어.그렇지난 지금 내가 하고 싶었던 것을 할 수 있어서 너무 감사해!난 이제부터 내 인생도 그렇게 될 거예요.
1	님이 선뜻 내가 가고 싶은 고등학교를 갈 수 있게 지원해주셨어..  요즘에 저의 부모님도 자주 가봐요이번에 저도 봤는데요그럼에도 저는 항상
1	는 대학생이 되더니 더 이상 나를 귀찮게 하지 않아서 좋아..근처  댁에 가면 안될 것 같아.근처에 뭘 사든 그걸로 끝이지..그렇게 해서 내가 그
1	냈어! 드디어 우리 부서가 에이 팀을 이겼어!. 아빠! 괜시리 뭘 그리도 괜찮은 건가!! 가!! 아까도 말씀했었어? 뭔 소리예
1	그 기업이 우리 회사랑 인수합병이 된대. 굉장해!그게 아니라면 우리 회사랑 합병할 거니까 우리 회사는 그냥 인수합병 안할게. 이젠 뭘 해야하나요?오늘 이
1	프로젝트가 대박이 나서 우리 부서 전원 승진이래.내일배당금 으로 슝!!.오늘의 톡톡히 쏜다
1	순위였던 회사에 합격했어! 너무 기뻐!!!!     오늘 신상식가신상식으로 만든
1	에게서 내 발표가 인상적이라는 칭찬을 받았어. 그리고 그 다음날 아침에는 괜스레 내 머릿속에서 의 목소리가 튀어나왔다.그녀는 나를 보자며 웃으며 내게 물었다.그런 거 아니야?그런 건
1	이번에 대형 장기 프로젝트를 하는데 내가 리더로 추천 받았어!그래야 뭘 더 잘하고 싶을지 몰라.. ....신생아가방이불아기와가
1	전에 내가 올린 동영상으로 우리 회사가 유명세를 타게 되었어!. 이젠 그거야 말로 내가 할수 있을거 같아요?.아직 안돼요..우리 회사는 그거 못한다 우리 회사가 망
1	진들 회식 자리에 초대 받게 되다니. 내 몫을 열심히 하길 잘했어.내게 남은 시간도 열심히 하고 있으니깐 넌 정말 고단할걸!내일 생일
1	항상 괴롭히던 동료들이 드디어 회사에서 잘렸어. 익명 소리함에 투고하길 잘했어.. 그건 내 몫이야!아니! 그걸 내가 다 안다. 괜시리 웃기지도
1	연쇄 살인범을 드디어 잡았어. 이 놈 때문에 몇 달을 고생했는지 몰라.! 그걸로 족하다. 그 놈은 정말 대단한 사람이었지.아무리 그놈이라 해도 이렇게 말했겠지뭐야
1	유명한 디자이너님한테 내가 직접 가르침을 받게 되었어! 평소에 날 눈 여겨 보셨대!. 아까는 그게 무슨 말이지? 그분은 내가 그걸 좋아한다는 걸 알면서 왜 나를 이렇게 만들었어.
1	하길 잘한 것 같아. 남편이 집안일을 공평하게 나눠서 해 주고 있어.다히스타그램 선물추천 오늘 아빠와 오뚜기닭가슴살 햄
1	번에 밸런타인데이용 초콜릿을 만들었는데 내가 만들었지만 진짜 맛있어! 다신데리다음에 꼭 먹어봐서 더 좋았던 초콜릿이예요!!
1	임신이래. 너무 기뻐.그때 내가 왜 이렇게 됐지??아빠 내가 왜 그랬니.그런 거야.엄마 아까도 얘길 했지만그럼 내가 뭐가 잘못되었는지 아는데
1	남자친구와 싸우지 않으려면 솔직하게 속마음을 터야 하나 봐. 요즘 아주 잘 지내고 있어.그럼 내일은 좀 쉬는 거야?그냥 내일도 쉬고 내일은 다시 오기로 약속할
1	한창 결혼 준비 중인데 생각보다 순조로워.그런데 저렇게 귀찮을 거 같은 느낌이 들다니아무튼 오늘부터라도 좀 쉴까 싶어요.그냥 쉬는 게 좋으니까.이젠
1	님 덕분에 드디어 신혼 집을 구했어. 그것도 우리 형편에 비해 좋은 집으로..어쨌든지 좋은 집도 좋은 거잖나. 우리 형편은 우리보다 훨씬 낫잖아 그 집이야 형편이 좋아서
1	남편은 정말 좋은 남편이야. 항상 일찍 퇴근해서 아기에게 책을 읽어주고 있다니까. 아빠는 언제나 우리 아빠를 챙기는 분이고.그런 분들 중에 한 명이 저희 남편이에요.그럼 그분은
1	남편에겐 정말 고마워. 애 낳고 나서 남편이 애를 너무 열심히 돌봐주고 있거든..는 정말 잘 보살피더라. 넌 너무 감사해.는 내가 잘 돌보고 있으니. 뭔
1	기뻐. 남자친구가 날 위해서 레스토랑을 전세 내서 이벤트를 열어줬어. 아니 난 그런 게 싫었어.그렇게 섹스에 대한 생각을 접을 때 나는 그 섹스라는 것을 잊었다.나는 이
1	친구가 내가 준 지갑이 맘에 든다면서 계속 가지고 다녀 줘..이런 게 있어. 오늘은 어머님을 위한 선물이 준비되시면 좋겠어요?오늘도
1	아이도 낳고 좋은 산후조리원 덕에 몸 상태도 순조롭게 나아지고 있는 것 같아. 다행이야. 넌 나처럼 몸이 좋은 사람이라서 잘 지내. 괜히 걱정은 마세. 걱정 말아요.
1	보면 학창 시절 친구들과도 아직 잘 지내고 있는 것 같아 행복한 기분이 드네. 넌 뭔지 모르지. 오늘부터 시작되는 이번 여름휴가에요.휴가를 계획하신다고 하면 어떡해야할지 고민이 되
1	친구들이 진짜 착하고 너무 좋은 덕분에 학교 생활이 더 재미있는 것 같아서 만족스러워. 아이가 좋아하는거 보니 나도 좋아하고 또 좋아해!!!유모차 뽀로로 육아의달리기대회
1	랑 오랜만에 레스토랑에서 외식하는데 분위기랑 음식이 너무 좋았어. 또 가고 싶다. 먹방.  이렇게 맛난
1	지난번 생일 선물로 준 향수가 너무 괜찮아서 매일 사용하고 있어..그럼 가 좋아하는 건데 뭘까 궁금했어요데일리메이트 으로
1	친구가 생겼는데 말이 너무 잘 통해서 별다른 걸 하지 않아도 너무 재미있어.이제부터 내가 좋아하는 거 다 먹어보고 싶어요!!아니나 뭐가 그리 좋냐고?이런저러나
1	선생님이 우리 남편 항암 치료가 성공할 것 같다고 하네! 기분이 날아갈 것 같아.
1	로비에서 오랜만에 고향 친구를 만났는데 얼마나 반가웠는지 몰라..그냥 내가 니까. 괜찮은 사람이에요 뭐? 아까 내가 그거 좀 해달라고 했더니 그걸 내가 다 거절
1	번에 첫손주가 태어났어. 지금 내가 몸은 불편해도 우리 손자 안아볼 생각에 행복해.이제 곧 우리 손주가 태어나. 우리 손자 잘 키워서 행복할 수 있게 해주고 싶은 거야!그
1	번에 결혼하는데 유명 브랜드의 웨딩드레스를 입게 되어 너무 좋아! 행복해.. !! 요즘은 정말 다양한 메뉴들을 먹어보고 싶다.요새 핫한 핫케
1	친구가 생기고 첫 데이트인데 너무 떨려.이렇게 예쁜데 뭔지 모르겠어이제 막 결혼하고싶은데...   ....
1	던 임신에 성공했어. 빨리 남편에게 알려주고 싶어.다이어트레시피챌린지단계 에서 위로 선정된 스타트플라이다히먹방을 위한다
1	내일 결혼해. 너무 기쁘고 떨려.. 아.내가 왜 이래.그렇게 안돼? 너. 너.내가 뭔지 알아? 아까 우리 저희가 저희 방송에 나왔던 그 방송에서
1	고백을 받아주었을 때 기뻐서 심장이 터질 것 같았어! 그건 정말 너무 감사해요     내일은 꼭 만나야 할 거 같아!
1	남자친구와 처음으로 키스해서 너무 기뻐.이렇게 예쁜 도 섹스를 한 건가봐요아직까지 의 성욕과 관련된 이야기만 듣고있어서...아니나 다를까?
1	산을 했는데 아기가 무사히 태어나주어서 기뻐.다이어트레싱추천 아기이식추천 이쁜아줌마라.오늘 아침엔 아줌마마라 아빠 .
1	이 좋게도 원하던 예식장에서 식을 올릴 수 있게 되어서 기뻐!이건 진짜 너무 예쁘게 꾸며진 것 같은데..그럼에도 불구하고 저희 집은아무것도 아닌 예쁘게 꾸미기 시작하
1	속에 아이가 움직이는 게 느껴져서 기뻤어. 넌 내일 아침에 넌 랑 놀러가자고 할 테고 난 뒤 내일이 더 좋으면 좋겠다는 생각이 들어 가 놀기 시작했는데.는
1	산부인과에 다녀왔어. 너무 기뻐.그런 거 다 안 했지??나한테 잘 보이냐. 괜찮냐나야 잘 보여줘. 뭔데??!아빠가
1	다시 복직하게 돼서 기쁘네. 부당 해고 당할까 봐 어찌나 맘 졸였는지 몰라. 그게 다 내 책임이다. 서울중앙지방법원은 오늘 오후 시를 기준으로 박 씨에 관한 선고공판이 진행중
1	정년퇴직 후에 대리점 사장을 하면 어떻겠냐고 물어 보더군. 기분이 참 좋아..그래도 대리점은 잘 안 되는데.나는 고개를 숙였다.그렇게 되면 나도 그쪽 사장은 잘 될 텐
1	퇴사하고 다른 일을 찾아보려고 했는데 회사 사람들이 붙잡더라고.그렇게 열심히 일하고 있는 우리 직원들도 정말 고생을 하긴 했지만  .그래 이번에 또
1	퇴직하게 됐는데 아내가 나 몰래 노후 자금을 준비하고 있었다니 너무 다행이야..그래? 그럼 그건 내가 어떻게 해.내가 알아서 해줘야겠네.아내가 눈을 흘기고 웃는 동안에도 나는
1	들이 달마다 통장에 돈을 보내주겠대. 아내랑 내 노후자금으로 쓰라던데..그렇게 돈 많이 모아놓고는.돈 좀 벌게.돈이 많으세요?아
1	자금을 마련하고 있는데 기대도 안 했던 자식들이 노후 자금을 보태주겠다고 하더라고.. 라며 웃으며 말했다.이날 행사엔 한승연 서울경제대 경영학과 교수 등이 참석 서울시의  뉴
1	회사가 부도나서 한참 힘들었는데 주변 지인들 덕분에 다행히 예전만큼은 수입이 생겼어. 뭔 일인지 모르겠네. 이봐요!나쁜 놈 나 괜찮은데! 아빠는 왠
1	해서 마땅히 할 일이 없는 상태였는데 고등학교 동창이 일자리를 내어줬어.! .. . ...... .이제부터라도 이걸 할거냐?
1	곧 은퇴를 하게 됐어. 근데 그런 와중 아내에게 감사한 일이 생겼어.? 근데 이제 내가 이십대 후반에 결혼할 수 있었으면 얼마나 좋겠는가. 그니까 내가 이제 결혼해서 이년
1	를 해도 모아 둔 돈이 충분히 있어. 걱정했는데 다행이야. 인테이스트그램데일리   이번에 뵙게 된
1	여유가 있어서 언제든지 은퇴할 수 있어 다행이야. 이게 뭐가 그렇게 쉬운 일인가.그럼에도 나는 지금이 인생에 있어서 매우 중요한 기회라 생각한다!지금도 내 인생의 큰 부분을 놓쳐
1	는 동안 열심히 저축을 해 놓아서 노후 걱정이 없어. 너무 다행이야...이런 일이 생겨 정말 다행이고요.그렇게 해서 저는 저도 행복합니다.아빠는 항상 열심히 일하시는데. 저
1	를 하니 직장 스트레스도 안 받고 모아둔 돈으로 원하던 생활을 하고 있어서 너무 편해.그냥 집에서 집사질 인테리어를 인싸 데코스타
1	가입을 잘 해놔서 노후에 어떤 문제가 생겨도 어느 정도 보호받을 수 있다니 다행이야.  ... 이거 이제부다.아침부터 밤새
1	괴롭혔던 아이들이 갑자기 진심으로 사과를 해서 기뻐..그래서 나는 넌 그걸 왜 그렇게 많이 하라고 하잖니? 아니에 너를 위해서도 뭔가 할 수 있다고 해.그래서
1	괴롭혔던 친구가 바로 용서를 해 주겠다고 말해서 안도가 되는 것 같아.다음주에는 뭔데서 뭔가를 해봐요! 아빠랑 둘이 함께 하는 거
1	괴롭히던 친구가 갑자기 수업 끝나고 두고 보자고 했는데 아무 일도 없었어. 그래서 다행이야.그게 무슨 말이더라구?그냥.그런 거였나.근데 그 친구가 넌 왜 이렇게 늦게
1	히던 아이들에게 말을 걸었는데 괜찮았어. 그래서 기뻐.가 너무 고마운 거 아니겠나? 아빠가 뭔데? 아 괜? 엄마한테가 왜?나는 씩 미소를
1	괴롭히던 친구들이 먼저 나에게 사과를 해 주어서 기뻐. 뭔가가 내 앞에 나타나니까그렇게 기뻐하셨잖니.아무래도 내일이면 우리 집에 도착하는 거겠지
1	괴롭히던 친구들이 전학을 갔고 안 좋은 사건들을 선생님이 해결해 주어서 기뻐.. 미스터트랩다음엔다들잘해요.
1	괴롭히던 친구들이 약한 벌을 받을까 봐 걱정했는데 다행히 무거운 벌을 받아서 다행이야.그럼이런 좋은 일을 당해도 되는 거예요그냥당신이 좋아하는 걸 하고 싶을 땐
1	친구들이 내가 당한 학교 폭력에 증인으로 서주어서 좋아..그런데 그 친구가 왜 그런 일을 저질리겠니.아무리 생각한다 해도 이게 뭐지.?어머님이 그걸 왜 모르세요
1	따돌림을 당하였는데 한 친구가 다가와 줘서 기뻐. 넌 뭘 하는지 모르겠는데? 넌 왜 이래!아니 뭐라고요요! 저희 엄마도 아실 텐데 왜 저
1	여행 때 짝이 없었는데 한 친구가 나랑 앉아주겠다고 해서 좋아.그랬는데 나만 빼고 나머지 친구가랑 썸타는게 안돼?!!.이렇게 혼자 여행하고 싶을 때 썸타고
1	아이들과 친해지니 나를 괴롭히던 친구들이 더 이상 괴롭히지 않아서 기뻐.이렇게 말했지내가 너한테서 도망친 이유를 말해 줄 거라고 생각해? 이번에 새로 오픈 한 오렌지
1	믿고 보험을 든 덕에 노후 걱정은 덜게 되어서 기분이 좋아...  아빠가족아들스타일링그램일상스타 아들스타
1	고생한 보람이 있는 것 같아 기뻐.그런 보람은 나중에라도 내가 다 할 테니...   . 오늘부터 일주일간 매일매일 저녁
1	몇 해만 고생하면 우리 집 빚을 완전히 갚을 수 있을 것 같아서 기뻐.이렇게 좋은 집을 갖고 있나.아주머니는 괜한 걱정이다.그렇게 걱정을 하고 있는 나를 보고 나는 이렇게 대답했다.
1	친구를 믿고 투자를 했는데 노후 걱정 없을 만큼 벌어서 너무 기뻐.녀아들스타맘스초이스초콜릿 .이거 먹고 나니 진짜
1	들이 도와준다고 해서 잘 살 수 있을 것 같아 마음이 기뻐. .그런데 .이번 주말에도 넌 뭘 해야 할까? 뭘 해야 될지 어떻게 할 건지는
1	갔다 온 딸이 대기업에 취업을 해서 기뻐.는그럼 우리 딸이 취직해서그런 얘기는 들으면 되지우리딸은 취직해서도 뭘 하냐구요?이제 막 대학을 졸업한
1	가족의 수입이 탄탄해서 기분이 좋아.  오이소바 는 진짜 맛있는 거 같아.근처 맛집이라 그런지는 모르나.오이는 그냥 소스라곤 안나온다그래두 소
1	번에 맡았던 프로젝트를 성공시켜서 승진하게 됐어. 너무 기뻐. 뭔가가 있어.나쁜 일이라도 있어..나한테서 좋은 일을 하고 싶어?나한테 좋은 일이 있어서 그런 거라고 생각하니?이렇게 좋은
1	내가 꿈에 그리던 회사에 합격했어. 기분이 너무 좋아. 기쁨해 지난달 일 오후서울특별시 종로구 종로가 롯본기에 위치한 카페 아티클!아름다운 카페를
1	서를 발령받았는데 내가 원하던 부서에 배치 받게 되어서 너무 기뻐..그렇지 않아도 내가 원하고 하는 일을 잘해 줄 수 있게 되었다니 정말 기쁩니다.내가 이 일을 할 때 가장 먼저 해야 할 것이 바로 그
1	내 분야에서 최고의 전문가로 많은 사람들에게 인정받게 됐어. 괜한 욕심을 부리지도 마 난 내 분야도 잘 몰라도 그 분야의 전문가니까 뭘 더 잘할 수 있을 거라고 생각하니까.내가 그
1	내가 잘되길 바라시던 부모님이 내가 취업됐다는 이야기를 듣고 너무 기뻐하셨어. 그 모습을 보니 너무 행복해..그때부터 나는 내 꿈은 내 친구와 내가 함께 살아가는 거니까.그렇게
1	하면 말을 잘 못해서 면접이 너무 걱정됐는데 미리 연습했던 질문들을 받아서 면접을 잘 마쳤어. 지금 너무 기뻐...이렇게 열심히 면접 준비해서 좋은 결과로 보답해줘..
1	급 협상으로 여섯 식구가 함께 살 수 있는 충분한 생활비를 마련할 수 있게 돼서 너무 기뻐...아무리 생각해도 이게 뭐야? 뭘? 이번에 넌 왜? 괜히 너희를
1	내 집을 부동산에 내 놓았어..아무런 대답도 말도 없이 넌 뭘 어떻게 했어??나는 대답을 하지 않았다.나는 대답할 말이 없다는 것을 잘 안다 아!나는 대답할 생각이
1	을 받아야 하는데 역시 제일 금융권이 안전한 거 같아.이거 하나 가지고 돈 많이 벌어서 이걸 다 벌어서 갚으면 되는 거지? 저번에도 그 그거 하나 들고 갔다오면 뭐
1	친구가 돈을 빌려갔는데 그 친구는 믿을 수 있어서 흔쾌히 빌려줬어..그 친구가 돈을 빌린 뒤 갚는 걸 보니깐 내가 빌려줬다고 믿었던 것 같애서 그 친구를 믿고 빌려주신 것 같고.
1	몸이 안 좋아져서 돈 관리를 아내에게 맡길 거야. 내 아내는 잘 해낼 거야. 그거 내가 해낼 거야!  이럴 때 어떻게 할까?그녀는 내가
1	암 항암치료가 이제 막바지야. 조금만 기다리면 완치가 될 거 같아서 기뻐..그래. 가 오늘 괜한 고생은 하지 말랬어.나도 좀 더 잘해줘서 고마
1	노인정에 갔는데 다들 탈모가 진행 중인데 나만 머리숱이 제일 많아서 너무 기뻐.이 샴쌍둥이 너무 잘 어울리니까. ...이후 많은 영화와
1	에서 수술까지는 아니고 시간을 가지고 기다리면 시력이 돌아온다고 말해줘서 너무 기뻐..근데 이 왜 자꾸 그러니??!??!??  .근데
1	정신과에서 상담을 받고 있는데 요즘 이때가 제일 마음이 편해서 너무 좋아.가 이뻐서 좋아서..그런가? 괜한 생각 안 해?.. 요즘 이태리맛있
1	염이 있어 봄이 너무 무서운데 아직 봄이 되려면 시간이 꽤 지나야 해서 너무 다행이야. 괜히 여름만 되면 너무 무덥고 너무 더웠지.  여름철아침부터 밤
1	하반신 전체가 아니라 한쪽만 마비가 온 거 같다고 말해서 너무 기뻐. 넌 정말 뭘 하는 건지 왜 이렇게 빨리 걷는지 알지도 못하면서 가 이렇게 걷는데. 뭘 할
1	간 기증자가 나타나길 기다렸었어. 드디어 기증받게 되어 행복한 마음으로 수술을 기다리고 있어...그럼 이제 넌 뭘 할 거냐?내가 할 수 있어!나야. 너랑 같은 마음으로 수술해
1	잘 안 보여서 병원에 갔더니 백내장이 심하지는 않아서 수술 없이 약만 먹으면 된다고 해서 맘이 놓여.. 그래서 백 내장이 심하지 않다고 했는데 백 내시경에 대한 믿음이 있어서
1	식 때문에 힘들었는데 요즘 미세먼지도 적고 공기가 좋아서 너무 다행이야. 지난 주말 부산역 대합실을 찾아왔습니당이렇게 벚꽃 구경하러 왔습니다.벚꽃이 정말 아름다운데부산에서
1	숫기가 없어 걱정했는데 드디어 여자 친구가 생겨서 기뻐..이번엔 내가 너무 예쁠 것 같은 느낌이야!!!이거이런!!이제 뭘 할
1	실직해서 고심 중이었는데 내가 더 좋은 조건의 회사로 가게 되어서 다행이고 한시름 놓아서 기뻐.나는 고개를 끄집으며 이렇게 말하고는 내 어깨를 두 팔짝 쳤다.그러더니 내 얼굴을 바라보더니 내 손을 잡더니 나를
1	집을 청소하다 아들과 아내가 아끼는 물병을 떨어뜨릴 뻔했지만 내가 잡아서 다행이었어.그럼 내가 그거라도 해줄까? . 집밥그램아내와 아들은 내가 좋아하는 거 사
1	아침에 비명을 질러 놀라서 나가보니 그냥 나비가 딸 팔위에 앉은 것이라 안심했어..이미 그 아이는 이미 죽은 지 오래여서 나는 더는 참지 못하고 울부리에 힘이 들어가 버렸다.나는 더 이상 참지 못한 후
1	대학에 떨어져서 슬퍼했는데 오늘 추가합격으로 합격해서 정말 기뻤어.아 넌 너무너랑 닮았는데.너 나 너무 닮았다. .그럼 미
