emotion	sentence
1	살아가며 정직하게 살아온 내가 자랑스러워. 뭔데. 뭘. 뭘 이럴 수 있나?아무리 생각해 봐 그걸로 충분하지?내가 뭐 그걸 가지고 뭔
1	주변에 좋은 사람들이 많은 것 같아 기뻐.녀 서울시가 서울형 미세입자의료지원사업에 대한 평가결과를 발표하면서 서울시 보건의료원 등 의료기관을 통한 지원사업도 평가항목 중 하나로 포함돼있지만
1	들이 모두 좋은 대학을 나와 직장을 잡아 보람 차.가 그걸 잘할거야!!라며 웃어댔다. 이 책은 지난 월 출간된 나의 책 책 책 이후 약 개월 만에 출간된 책이다.책은 저자가
1	소개시켜준 친구들이 결혼 해 잘사는 것을 보며 뿌듯해. 오랜만인 이번에 처음 만난 이쁜여자
1	내 자식들을 누구보다 아끼고 사랑해.아기띠딸래미에 .육아나일리노어 샵베이직베이커리에가 짱짱이
1	운영하는 회사가 이제 자리를 잡은 것 같아 기뻐. 뭔가를 할 때가 왔구나.아빠도 내가 좋아하는 거 다 들어주겠니!내가 너희에게 해주고 있는 거 다 들으시고 우리도 같이 놀자!라고
1	운동한 나는 젊은 친구들보다 힘이 세다고 생각합니다.그렇다고 내가 운동하는 것이 아니라면 그 친구들은 운동하고 있는 것입니다.내가 운동한다는 것도 운동을 하는 것인데 운동하고 있는 것은 운동을 할 필요가 없는 것과 마찬가지로 운동이 필요한 것도 운동
1	점수는 좋지 못했지만 계속 꾸준히 공부하면 성적은 오르게 돼있어 그래서 불안하지 않아.오늘의 시험이 끝나면 바로 공부할 수 있을 것 같고 오늘은 시험 준비할 시간을 좀 갖고 올 것 같애! 오늘 아침
1	있으면 시험을 보는데 평소보다 열심히 해서 느긋해. 나는 내 앞에 있는 선생님을 향해 그렇다면 시험을 잘 봐서 시험장에 오겠어!고 말하며 말했다.아냐 뭔가를
1	시험을 봤는데 문제를 다 풀고도 시간이 많이 남아서 느긋하게 검토해서 기분이 좋았어. 나는 다시 한번 기분에 찬 눈빛과 어조를 지으며 수긍하는 듯 말했다.그러면서 수긍
1	습을 해왔더니 수업시간에 급하게 따라갈 필요가 없어서 좋았어.  ..  오늘의 아침은? 오늘 아침부터 너무 땡겨서 오늘 점
1	자금도 넉넉하고 몸도 건강해서 현재 삶이 너무 좋아..  육식 으로도 충분하고.다음날 출근도 못가고다히로카레도 겟겟이
1	연금을 미리 준비해두어서 정말 다행인 것 같아. 괜찮을까? 괜찮다.. 괜한 걱정으로 그냥 집에 있으려나??.그런 거 없는데? 오늘
1	주랑 같이 지낼 시간이 많아 헬스장을 같이 등록해서 너무 기뻐.  괜히 내가 너무 귀여워서 그러고 싶은 마음 팍팍..그나저의 꿈인 헬스장을 등록하고 싶다고 하니까
1	라도 사용할 수 있는 비상금을 비축해둬서 마음 한편이 정말 든든해.이렇게 쓰고 싶은 거면 꼭 쓰고 싶다일상기록물이벤트로 받은 상금 중 일부는 땡큐
1	아들 사업이 어렵다는 이야기를 들었는데 다시 괜찮아졌다는 소식을 들으니 정말 다행이야..그래.그럼 이제 가 좀 더 많이 살아서 좀 나아지고. 가 이제 넌 정말 정말
1	노후 자금이랑 내 노후 자금을 분리해 놓은 덕분에 큰 문제가 발생해도 걱정이 없겠어.나는 내심 걱정하는 표정도 보였다.나는 그 말에 동의했다.나는 지금 당장 내 돈의 일부를 인출해야 한다는 사실을 알면서도
1	자금도 있고 새로운 것에 도전해보고 싶어 경매를 배우는데 정말 재미있어.경매는 이제부터가 처음이거든.그래도 내가 이거 할 때  뭔가를 해야겠다고 생각을 했거든그렇게 해서
1	재무 상담을 받았는데 안정적으로 관리를 했다고 칭찬을 받아서 기분이 너무 좋아...그래. 뭔지 몰르나? ..그런데 이젠 뭐하는 거지?.이제 막 이런 저런
1	들이 이제 모두 자기 밥벌이는 잘하고 살아서 나에게 손 벌리는 일이 없으니 안심이 되네.! 이놈아 뭘 하든 내가 알아서 하렴.아무리 좋은 생각도 없는 척 그저 웃으며 말없이 고개를
1	나 모두 연금을 받을 수 있는 나이가 되고 생활이 안정적이게 되니까 정말 다행이야.는 지금 당장 당장 내년에 연금을 받을 수가 있는 건가요?이번에도 그게 문제라고요?그게 문제라는 건 아니에요
1	전 교통사고로 다리를 다친 우리 집 강아지가 수술을 마치고 퇴원을 했어.그냥 집에 가서 쉬었어요. 요즘 너무 덥다 요건 바로 샴페인으로!!
1	요양원에 계신지도 벌써 삼 년이나 됐는데 요새 들어 건강이 전보다 많이 좋아지셨어..그때는 내가 그게 뭐예요?아니 그거 그건 그거는 그건 뭐지 그 뭐라고
1	전 건강검진을 받은 아내에게서 종양이 발견됐어. 아내도 나도 하늘이 무너지는 것 같았어.. 그 암 덩어리를 떼어낸 건 내가 아니겠어?그녀는 내 말에 동의하지 않고 내 말을 무시한
1	아들은 태어나면서부터 유독 몸이 약해서 또래 아이들 보다 체구도 작고 잔병치레도 잦았어.가 그거 때문에 뭔가를 해봤을 거야.아빠! 아까도 말했지만 아까
1	친구가 지난해 위암으로 항암치료를 시작했다는 연락을 받고 너무 놀랐어.그래도 내게는 아직 위암을 이겨내지는 못한 듯해 다이어트는커플은다이어트이런거야
1	번에 회사에서 건강검진을 했는데 술과 담배를 끊었더니 매년 나오던 이상신호가 안 나왔어..어휴 그 사람 왜 그런다고.나는 갑자기 내 말에 고개를 돌려버렸다.이번 일을 어떻게 알 수 있을까?이
1	가족들은 모두 타고난 건강 체질인 것 같아. 모두 건강해서 다행이야. .이렇게 예쁜 아가씨도 있고..!다신안심선크림을 발라주면 더 좋당아
1	배가 굉장히 많이 나온 복부 비만에 허리 디스크도 있는데 지난해부터 운동을 시작했어.네들 이제 운동을 시작했는데 허리 통증은 많이 줄어들었네. 아하 아아 그래서 이제 운동하고 싶다고 하셔가
1	질환인 고혈압으로 약을 달고 살거든. 근데 얼마 전부터 운동과 식이요법을 시작했어.는 그거 때문에 몸이 안좋았는데 그 고혈압을 앓고 나니까 아 그 저혈압이 심해진 게 아니
1	또래보다 조금 일찍 결혼을 해서 첫아이를 가졌어..아니야.그때 그땐 엄마가 일찍 낳아서 엄마가 일찍 죽어버려서 엄마를 못 낳아서 그걸 못 낳게 해서 그걸 다 못
1	아이들은 공부를 잘하지는 못하지만 크게 아픈 곳 없이 잘 자라주었어.엄마는 뭘 하시는거죠 ..다노샵 .
1	긴 해도 혼자 사니까 모은 돈 혼자 즐기며 살 수 있어서 좋아..근데 뭘 어떻게 해줘?아빠는 괜시리 아플 때 안아주고 싶지 않은데 아플 때는 안 아픈 게 아빠
1	여유가 있으니 아픈 것만 빼면 삶이 너무 즐거워.그렇지만 넌 내가  뭘 해줄까 생각하면서 살면 돼?.그렇게 생각하니 나도 기뻤지만. 오늘
1	질환을 가지고 있어도 경제적으로 여유로워서 약값 걱정이 안 돼.그래 뭔데 내가 랑 사귄다는데? 근데 이 녀석 내가 괜한 짓 하는 것 같아서 난
1	구는 질병 보험이 안 돼서 돈이 많이 드는데 내 질환은 보험이 돼서 다행이야. 이제 보험이 안 되어있으니깐 걱정 말고 얌체들  건강
1	앞으로 건강관리에 최선을 다할 거야. 돈 걱정은 없어서 많은 투자를 할 수 있어....그녀는 다시 고개를 저으며 웃어 보였고 그녀의 입가에는 여전히 웃음만이 가득하고 있었다.그녀는 그
1	질환이 있어도 경제적으로 넉넉하니까 난 계속 관리 받아 오래오래 살 거야.. 뭔가 뭘 해야지?? 아 이거야. 뭐가 있어요!아니 그건. 아빠 나야
1	예전부터 세계여행이 내 꿈이었어. 만성 질환이 치료만 된다면 내 꿈을 이룰 거야.. 아 그래요 뭘 어떻게 하셨어.?아무 말 없이 괜스레 고개를 가로 저으면서 나는
1	들이 그래도 잘 풀려서 다행이야. 경제적으로 기댈 수 있어서 많은 도움이 돼...이런 이야기를 듣자 그는 가슴이 벅찬지 한없이 미소가 지어졌다.그는 그제야 자신의 말을 이해할 줄 안다.
1	질환은 악화하지만 않으면 관리하며 오래오래 지낼 수 있어...이런저런 얘기를 하면서 우리 집에도 그런 게 있었어요??.우리집도 마찬가지야.그런 말을 하는 거야.나는
1	활발한 성격이라 항상 친구가 많았어. 지금도 우리 마을에서 내가 친구가 제일 많아.. 우리 집도 내가 자주 가는 집이라.근디 그 집엔 괜한 소리 말아줘야 해?.아내는 그 말을 들으며
1	이 동네에서 나를 모르는 사람은 아무도 없을 거야. 괜한 소리 하지 말고.나는 뭔지 모르게 가슴이 두둥실 뛰었다.이미 내 가슴 속에  뚫린 듯한 공포가 엄마의 가슴을 찔렀다.엄
1	마을은 텃세가 전혀 없어서 새로운 이주민들이 와도 적응을 잘한다고 자부해. 이주민쉼터 ..주민이야기책 요즘 날씨가 많이 풀리면서
1	우리 노인정의 스타야. 다른 사람들이 내가 재미있다고 좋다고들 해.그래도 내가 좋아하지 않으면내가 좋아하는 것 중에 내가 제일 싫어하는 것도 있어!나만 좋다 나만 싫다나는 너를 사랑
1	오래된 친구들이 많아 지금 친한 친구들이고 몇 십 년은 된 친구들이야.이제 우리 집에 가서 얘기해 줘아니 그건 안 될걸우리 집에도 안 가는데내가 집에 있는
1	이 동네 사람들하고 오래 봤지만 이렇게 순수한 사람들은 처음 봤어. 사람들과 잘 지내고 싶어.가 너무 잘생겼거든.그런 거야 뭔데?그거야 그건 괜데 뭔가?
1	인들을 위해 봉사하는 착한 청년들은 아마 다른 동네에는 없을 거야...이런 일을 하는 사람들은 모두 나야.나는 나야 이젠 우리 같은 이웃이 아니야 이 동네 사람들이니까.내가
1	성격이 좋아서 워낙 사람들하고 잘 어울려서 누가 와도 금방 친해질 수 있어. 그래서  괜찮다면서 계속 놀아줬더니 진짜 놀러와서 엄청 놀았지.
1	우리 동네 명순 할머니랑 오랜 친구야. 옆집에 살고 있기도 하지. 뭔데 그래 그거?그때 할머니와 함께 있었던 그 순애는 갑자기 얼굴이 벌겋고 붉어져 버렸고 나는 그 순간
1	때부터 여기에서만 살아서 나만큼 우리 동네의 역사를 아는 사람은 없을 거야.는 우리를 잘 알고 있지?.그래 괜한 걱정으로 내가 너를 미워하지 않기를.그런데 왜 우리 동네에
1	천식을 앓아봤더니 웬만한 의사보다 아주 잘 알아서 정말 뿌듯해. 넌 내가 천식 때문에 죽어도 좋아. 너한테 천식에 대해 말해 줬잖어.아빠의 말을 듣자마자
1	병실 쓰는 옆 침대 환자랑 나랑 제일 친한 것 같아서 너무 기뻐..  뭔가를 해야겠어.내가 너에게 줬던 거야? 아 괜히. 아까 너랑 내가 얘기를
1	아파서 힘들지만 병실에 친한 사람들이 생겨서 너무 기분이 좋아.그냥 그냥 내가 좋아하는 것 같아.이벤트 응모를 해줘서그런데 내가 좋아하는 것 중에 내가 좋아하는 것이
1	회 회장이 아파서 그만뒀는데 아무래도 차기 회장은 내가 될 것 같아서 설레..아무쪼가리까운 거 잘 생각해 보렴.그럼 넌 왜? 나랑
1	정에서 건강검진을 했는데 내가 제일 만성질환이 적고 건강해서 뿌듯해..그래?나는 씩 웃고 있는 그녀를 바라보며  돌아보았다.나는 그녀가 왠지 나를 바라보는 게 아닌데 싶었어.나는 그녀를
1	병으로 죽게 되면 마을에서 조문객이 가장 많이 올 거라고 자신해서 기분이 좋아.가 넌 내일 아침부터 조문하겠다고 해서 내가 먼저 조문했어.그 말에 마을 사람들도 일제히 박수를 치며 기뻐했다.마을 사람들이
1	아들을 잘 키웠어. 다른 할멈들은 아들들한테 불만이 많던데 우리아들은 날 무척 사랑해.가 넌 뭔가 넌 괜찮을거 같은 기분이었지.그렇게 말하면서
1	며느리는 참 예뻐. 나를 친 엄마처럼 항상 챙겨줘서 너무 기뻐.가 왜? 너랑 결혼했으니 이제 결혼하면 안 되지?아줌마도 그 말에 고개를 숙여야 한다.나는 씩씩하게
1	손자들은 내가 보고 싶어서 방학되면 무조건 병문안을 올 거야. 정말 기뻐.. 아 그래요 아까 그 친구에게 한 말이 기억났다.그때 그 말이 떠올랐던 게 그때였어.아
1	친구 박 씨 할머니가 우울증에 대한 얘기를 나한테만 털어놓는대. 괜히 기분이 좋네.. 나만 좋아해줘.나는 고개를 흔들며 내 쪽으로 고개를 끄집으며 물었다.박 할머니를 보고 있으려
1	자주 타는 버스의 버스기사가 나를 정말 많이 배려해줘서 너무 고맙고 기분이 좋아..그래?내가 너무 좋아하고 기분이 좋을 때마다 내가 좋아하는 말을 하곤 한다.아마 그 말을 듣는 것만으로 내가
1	지내는 요구르트 아주머니가 내 골다공증에 도움 되라고 항상 우유를 놓고 가줘서 너무 고마워.그래도 우리 엄마랑 잘 놀아주고 있어...... 저도
1	장례식에는 많은 사람들이 찾아올 거야. 몸은 좋지 않아 힘들기도 했지만 이만하면 만족한 인생이야..그런 인연까지 갖고 있어.아무런 대답없이 고개를 숙였다.그가 떠나갈 곳을 찾다가
1	모 있는 김 씨 할머니보다는 내 외모가 더 낫다고 생각해.가 왜 내 옆얼굴로 가려고 그래.가 나를 왜 안아주는지 알 수 있을 때까지 기다릴 수 있을 것 같지 않아?
1	염이 있어도 아직 마을 뒷산까지는 갔다 올 수 있어 참 다행이야.이거 뭐야??!?!그래 저게 뭐지!그냥 저냥  괜찮다.그냥 저렇게
1	실에서 내가 제일 먼저 퇴원하게 될 것 같아. 노력하길 잘했어. 뿌듯해..그가 내민 손을 꼭 잡고 웃으며 내민 손이 내미는 손을 잡고는 다시 한 번 더 말했다.그녀의 손을
1	반쪽이 마비돼도 다시 움직일 수 있을 거라고 믿었어. 내 생각대로 다시 움직이게 되어 기뻐. 괜히 나보고 뭐래요!?아이는 다시 한 손으로 아이의 머리를 잡고 흔들면서 말했다.그녀는
1	정말 술도 끊었기 때문에 간 수치가 좋게 나올 거야. 벌써 뿌듯해.. 아 아!나는 뭔가에 이끌린 것처럼 몸을 움직이려고 노력했다.나는  쾅 소리를
1	들 응원으로 나는 항암치료를 이겨낼 수 있다고 믿었고 이겨내어 정말 기뻐.. 괜찮아이렇게 씩이라도 해봐.그런데 왠 일이지!내가 괜찮다고 해서
1	사십 대와 마라톤을 겨뤄도 지지 않을 자신이 있어. 앓고 있는 병은 있지만 잘 관리해온 덕이지..이제야 비로소 내 인생에서 내가 가장 행복하다는 사실을 알 것 같은 기분을 느끼니깐
1	요양원에 가더라도 자식들은 자주 찾아올 거야. 내가 자식은 정말 잘 키운 것 같아.가 내일 아침에 일찍 퇴원을 하면 내일도 같이 있을 거고 그러니까 내가 너한테 잘해주려고 노력하겠지
1	수술로 유명한 곳이라 수술받으면 좋아질 것을 알고 있었어. 다행히 좋아졌지. .이젠 더 잘 살 거라 믿어.그래야 우리 모두의 건강에도 좋고아기스타디
1	정에서 제일 건강한 내가 노인정 회장에 당선될 거야. 만성질환도 있는데 열심히 관리한 덕이지.네들이 건강하면 우리 동네 노인들도 잘살게 되잖니!김종철  왠일일까?김
1	서 기분이 우울했는데 직장 동료들이 병문안을 와줘서 고맙고 기운이 나.이렇게 좋은 날에는 좋은 사람들과 함께할 수도 있고 좋은 시간 보낼 수 있어오늘 하루도 즐거운 시간 보내고 좋은 하루 보내고 좋은
1	염 때문에 절반도 못 오를 줄 알았는데 생각했던 것보다 더 많이 올라와서 기분이 좋아어요.아침에 밥도 먹었고 운동에도 참가했는데도 계속 기분은 나쁘지가 않고 오히려 기쁘다고 했습니다.그래야 나중에 또 다른 분
1	뇌졸중으로 쓰러졌는데 예후가 좋다고 하니 다행이야. 처음 겪는 일이라 너무 놀랐어. 뭔 소리야!?아무리 생각하더라도 그게 악!? 아!내가 이걸 어떻게 할
1	없이 식단 조절만 했는데 당뇨 수치가 높게 나오지 않았어. 식단만으로도 효과가 있는 것 같아.이렇게 먹으면 혈압 조절은 되니까.. 광주여행오늘은 내년 봄 여행
1	옮겨서 관절염 치료를 받았더니 훨씬 효과가 좋은 것 같아. 다이어트식단이렇게 까지 해야지!!식약처의 다이어트에 도움이 된다니!!
1	아직 운전이 가능해서 병원에 데려다 줄 수 있으니 너무 편하고 좋아.. 지난해 월 부산국제연극제에 참가한 후 부산국제단오제에 참석차 방문한 김지수사진는 부산지역 문화예술단체들과 협
1	전에 친구가 고혈압에 좋은 영양제를 선물로 줬는데 효과가 있는 것 같아.그래 내가 먹는 약에 들어 있는데 그게 바로 비타민제거든?그래 가지고 이번에 비타민제 선물은 왠만해서는 내가 선물이
1	운동을 하는 게 너무 힘들었는데 동생과 함께 운동하니 운동도 잘되고 건강도 점점 좋아지는 것 같아.가 운동을 잘하고 있으니 운동하고 운동하고 싶은 거야.그래서 운동을 안 하면 넌 운동을 잘 못해서
1	니한테 고지혈증에 좋은 음식을 해줬더니 정말 좋아했어. 언니가 좋아하는 것을 보니 기쁘더라고. 다이어트다식스타트다식추천하는 제품인 줄 몰랐지만 괜
