,emotion,generated_sentence
29,E66," 내가 잘할 테니까.
내가 할 테니 걱정 마.</d> 이달 들어서도 한파가 기승이긴 했지만 여전히 춥지 않습니다.
이 시각 현재 서울 영하로 어제 아침과 비슷한데"
30,E66," 하지만 나는 그런 나를 싫어해!"" 하고 소리친다.
나는 이 대화에 대한 답이 없다.
나는 그 말에 동의할 수가 없어서, 내가 할 말이 없다.
"
31,E69," 하지만 나는 위암을 앓고 있어서 위암을 이겨내야 할 때가 오기까지는 시간이 걸릴지도 모른다더라.""
나는 고개를 가로 젖혀 물었다.
"
32,E69," 내가 제일 좋아. 내가 제일 싫어한 노래가 바로 너야. 그 노래야.""
그가 이렇게 얘기에 응수했다.
그런가 싶더니 그가"
33,E69, 그러니 그걸 어떻게 해야 할지 난생 처음으로 생각해봤어요. 아~ 저희들이 지금 당장 할 일은 그걸로 끝나는 건 아니지만 저희가 이
34,E69," 그래서 내가 그걸 잘 알아.
이건 내 인생의 목표가 아니라 목표가 돼 버려서. 그래서 나는 내가 원하는 대로 살고자 했"
35,E69, 하지만 그 동안 당신을 위해 일했기에 당신에게는 더 큰 기쁨도 가져다주리라 믿고. 그건 당신 덕분이에요! 당
36,E69," 그리고 그게 제일 좋은 방법이겠지만 난 아직 못 해봐도 될거야. 그리고 내가 좋아하는 거라면 내가 할게.""
""그렇지만"
37,E69, 그래서 이번에 수면에 들었을 때 뭘 어떻게 하면 될까 고민하던 참에 그걸 생각하니 그게 바로 내가 할
38,E69," 내가 너한테서 배운 것이 너를 위한 것이라면 네게는 네가 원하는 것이니까 네게 무슨 말씀이든 할 게 아니니.""
그러더니 이내"
39,E69,"</d> <unk><unk>♂<unk>♀<unk> ᄏ #다이어트에좋은 _<unk> ᄏᄏ<unk><unk>♀♂
#운동 "
40,E69," 하지만 이젠 더 이상의 노력도 할 수가 없다며 거절.
그럼, 그게 내 생각일 것 같아. 하지만 난 내 생각이 틀"
41,E69," 그리고 그게 아니라면, 내일 아침까지 버스를 탈 수 있을 것 같다고. 하지만 오늘 아침까지 출근할 생각이라면 내일은 더 일찍 일어나 버"
42,E66, 그리고 그걸로 해서 더 잘할거 같아. 그래서 그게 너무 좋더군요. 그거보다 좋은게 더 좋은걸? 내가 좋아하는게 제일 좋았지
43,E66," 하지만 난 그 사실을 알지 못했네. 난 난 난 이 결혼을 절대 후회하고 있지. 하지만 나는 난 결혼할 수 없어, 결혼하면 안 돼! 그걸 알아야지?""
나는"
44,E66," 그리고 내 결혼식이 너무 행복하거든?
아니 그건 나도 못 참겠고 나도 너무 싫어서 결혼식은 안 했는데 내가 결혼식을 너무 편해? 내가 그건 나도"
45,E66," 그래서 결혼 후 첫 번째 생일 파티에서 가장 큰 이벤트로 ‘사랑을 나누는 법’이란 주제로 파티 준비를 하고 있어.
아빠의 ‘행복은 나의 몫’이라는 주제로 열리는"
46,E66," 그래서 내 마음을 이해해 줄 사람이 생겼다고.
아내는 내심 기뻐했어.
그렇지 않았어.
내가 아내를 좋아할 줄은 몰랐다.
그"
47,E66," 그리고 또 고마웠어.
그렇게 해서 그게 다 끝나고 나서도 또 그걸 또 다시 해보고 싶은 마음이 들어.
그리고 이제 내가 이거 다 끝나니까 그거"
48,E66," 그 이후로 그걸 계속 유지하려고 노력하고 있는데 이젠 좀 안정을 찾게 되겠지.""
""그런데, 이번에 그걸 알게 되었지. 내가 이"
49,E66," 그땐 너무너랑 너무 잘 지냈거든.""
나는 씩씩하게 대답해줬고 나도 같이 웃어주고 같이 기뻐서 기분이 정말 좋았다.</d> 오늘 아침신문에는 '"
50,E66," 그게 내 인생이야!"" 라는 말과 ""아직 결혼할 수 있는 시기가 아니니까 결혼도 할 수는 있다""고 말하는 그의 말은, 그간 우리 사회에서 금기되어 온 '결혼'에"
51,E66," 하지만 나는 아이에게 너무 미워서 아이에 대해 너무 잘 알지 못해요.
그렇게 되면 내가 아이에 대한 애정을 잃어서 더 큰 상처를 입을 수도 있어요.
그러니 아이를 잘"
52,E64,"지는 것 같아요.
아직까지는 예. 그~ 이~ 뭐라 그럴까요?
아직 그니까 지금 뭐라 그래가요?
어쨌거나 그게 그까 이제 저희가"
53,E64," 이럴 때 <unk>가 <unk>가 <unk>에게 한 마디라도 더 물어보고 싶은 마음이 굴뚝같거든?""
이번엔 내가 말했다.
그러면 그 순간 내가 말했다.
"
54,E64," 그래서 내가 그 사람을 좋아하고 있어. 그리고 내가 원하는 것은 바로 너와 나, 그 사람뿐이야!""
""그래. 내가 너의 모든 것을 책임지는 것이"
55,E64, 그게 바로 우리 직장인인데 이게 바로 그거야! 어서 이직하고 싶어. 내가 그 직장으로 가서 일을 해야지. 그 직장에 가봐야 해요. 내가 지금
56,E64," 내일 아침에 일찍 나가서 일해봐.
내년이면 우리도 결혼할 수 있는 거니까.
내년 결혼도 가능할까?
아직 못하겠지만. 결혼하면 내년에는 내가"
57,E64," 이거 다 먹으려고 그러는 거잖나?
그래서 그게 무슨 얘긴지 알아?
그거? 그거는. 그~ 저도 이게 그니까 저는 이제 커피"
58,E64," <unk> #김밥 #빵집 <unk>desselbreak
#먹부림이맛집#빵소리꾼들<unk>#김밥을먹어봤"
59,E69," 하지만 나는 내 삶의 모든 부분을 다 사랑했거든.
그때 나는 내가 사랑하는 사람을 만났을 때, 내가 그 사람과 얼마나 많은 사랑을 했을지 상상도 하지 못했을 정도라고 생각해요.
그렇게 나는"
60,E69," 그게 우리들한테도 큰 행운(difictation) 같아.
그래서 우리들은 그걸 보고 싶다고 생각해?
그래도 나는 그런 거는 원하지 않아.
그래, 내가 원하는"
61,E69," 그거면 어떨지 모르겠지만 그거라도 좀 해야 하지 않을까 하는 생각에서.""
그때 나는 문밖으로 나와 있었다.
나는 문을 두드려 보았다.
""여기서 좀 쉬어"
62,E69," 그게 내가 사는 삶이지 뭐.""
나는 그 말에 고개를 가로젓고는, 내 옆에 앉아있는 사람들 앞에서 고개를 저을 수가 없어 보였다.
내가 먼저 말을 걸어왔기"
63,E69," 하지만 난 내가 그 일을 하는 게 아니라 내 자식을 아끼고, 내가 그 일에 대해 더 열심히 하는 게 중요하다고 생각하고 있어! 그 일에 있어 내 아들이 가장 소중한 거니까. 그 일에 대한 책임을 다"
64,E69," 내가 지금 하고 있는 일이 바로 이런 것이야.
그렇게 말하고 싶다.
그런데 나는 지금 그 회사를 하고 있는 거야, 이거?
나는 그렇게 대답하지 않고 계속 계속 고개를 갸우렁"
65,E69,"다고 느꼈다.
이렇게 많은 사람들이 운동할 줄 알고 열심히 뛰어다녔다.
이제야 나도 모르게 내 몸에 대해 더 알고 싶었다.
내가 왜 그렇게 운동하는지 알게 됐으니 말이다.
운동하기 전에도 운동하기"
66,E66,이번 점수는 좋지 못했지만 계속 꾸준히 공부하면 성적은 오르게 돼있어 그래서 불안하지 않아. 하지만 공부를 열심히 하면 언젠간 공부를 잘 할 거라는 생각이 드는 게 좋아. 그래서 내가 원하는 것을 찾아내는 게 가장 중요하단다. 그리고 그 목표
67,E66,"곧 있으면 시험을 보는데 평소보다 열심히 해서 느긋해. 그걸 보고 내가 얼마나 기쁘지.
그래서 내가 시험을 볼 때마다 기분이 좋고 좋아졌어
내가 시험 보는 날엔 정말 좋더군요.
이렇게 기분을 내고"
68,E66," 그리고 나보다 먼저 치른 친구도 있었는데. 그때 내가 너무너무 잘했다고 느꼈거든.""
나는 그 친구에게 고민을 털어"
69,E66," 그리고 또래보다 늦게 등교하는 경우가 많은데 수업 시간에 등하<unk>길을 잘 못 걷다보면 선생님을 따라가야 하는데 그걸 못 견뎌.""
아"
70,E67," 그래서 내년에 또 다시 오겠다고. 그래. 그거라도 갚을까봐? 그게 걱정돼.""
""그래? 그게 뭐가 불안해서?""
그녀는"
71,E67," 그리고 또 그거 가지고도 괜찮은 건 아니지 않은가, 그런 생각이 들어요. 그래서 그게 이제 우리한테도 좋은 일이잖나요라고 얘기도 했어.""
"
72,E67," 근데 헬스가 끝나고 나니까 그건 안돼! 헬스는 안돼!
나도 운동할 거면 헬스장에 등록을 하고 다니라고! 근가"
73,E67," 그리고 그 돈으로 그걸로 모든 것이 끝나는 것이야? 그건 나도 잘 알잖니?
내가 만약에 그게 뭐냐 하면 그거로"
74,E67," 그게 정말 고맙네. 내 딸도 그게 꿈이었지?
아들이 지금 어떻게 됐어요?
그럼 어떻게 됐는지 아빠"
75,E67,"</d> 닛산의 대표 소형 세단(Nikler)은 렉서스와 닛산, 닛산의 대표 소형차인 G"
76,E67, 그래서 경매가 너무 재미는 없고. 그리고 또 하나는 또 한 가지는 경매에 나오는 모든 물건의 가격도 참 좋잖. 그런데 경매가 정말 좋은 거 같아
77,E67, 그래서 이거 저~ 상담 받으러 갔어요. 아유 진짜요~ 예? 예. 예쁘죠예. 아까 말씀 드렸죠? 네?
78,E67, 그 동안 우리들은 서로 잘 지냈으니까 우리들도 잘 살아서 우리들이 잘 살아서 우리들이 행복해 할 수 있게끔 도와
79,E67, 하지만 그 나이에 비해 더 나은 게 없구나 하는 생각에 가슴이 미어져요. 하지만 그게 아니라 오히려 내가 더 나은 건 아닐 거야요. 내가 정말
80,E60, 우리 집에 데려와 보니 우리 엄마와 우리 집 아들 모두 우리 엄마의 손을 꼭 붙잡아 주었더라. 우리 엄마와 아들도 그 때
81,E60, 그게 얼마나 큰 일이었어. 아빠가 요양원 가서 일을 하시다 보니 요양원을 나와서 한 달에 한두 번씩씩
82,E60, 그런데 그때 그 암에 걸린 아내의 병명은 ‘악마’라는 거예. 암은 암의 전단계지만 그 전 단계
83,E60," 그리고는 엄마는 매일 저녁은 엄마의 집에서 먹었거든, 그래서 아빠가 늘 아침을 먹고 나서 엄마의"
84,E60," 그런데 얼마 안돼 암 진단을 받은 친구가 위암으로 항암치료를 받게 됐대.""라며 안타까워하는 눈시다.
한때 이 씨는 '암'이라는 말을 자주 들었다.
하지만"
85,E60," 음주운전 사고도 안나고. 그래서 음주를 했대서 그런 게 아닐 거야""라고 주장했다.
그는 이어 ""나는 술을 안먹어도"
86,E60," 우리 가족은 건강해야 하고 또 가족들도 건강하게 잘 지내줘.""
""그래도 우리 집은 우리 가족보다 우리 집보다 훨씬 낫잖니.""
나는 이렇게 말했다.
"
87,E60," 그런데 허리 근육이 많이 약해지고 근육이 너무 많아져 가지고 이 허리근육을 좀 키워주는 것이 필요하대.""
나는 허리를 곧게 세우고"
88,E60, 고혈압 약을 먹게 됐거든요. 근까 혈당이 안 올라가게 됐는데 이제 식단을 짜기 위해서 고혈압 약을 먹는 거예요
89,E60, 아유 내가 너무너무를 사랑해서. 내가 그~ 아유 너무 너한테 많이 사랑해줘서 정말. 너무 감사해. 아유 정말 감사하고 감사하
90,E60," 그래서 내가 공부를 잘하는 이유는, 공부를 할 수 있게 해주기 위한 거야! 내가 공부를 할 수 있도록 해주고, 공부를 하는 것이 아니라 내가 할 수 있도록 해주는 거지"
91,E66," 하지만 난 내가 더 잘살고 싶어. 내가 더 많이 살려고 노력하는 게 아니라 더 많이 살려거든.
내가 더 잘살려고 하는 거야. 난 그"
92,E66," 그거 때문에 나는 더 행복하고 행복하게 살았지.
그렇기 때문에 더 행복했단 얘기가 아니겠어요?
그런데, 내가 왜 그렇게 불행했는지 그건 내가"
93,E66, 그걸로 충분하네. 그리고 또 다른 약이 필요하긴 하네. 그래서 그~ 약값 걱정 없는 게 제일 중요하니깐 약도 중요해. 약도
94,E66," 그거야 그게 보험으로 들어가는데 그거 다 내 돈이에요.
내가 내 돈이니까 그거 내가 그 보험을 들어줘"
95,E66, 하지만 돈에 집착해서 돈을 벌 수만은 없는 거지? 돈에 집착하는 것은 어리석은 행동이야! 돈만 가지고는 안 될 일이잖
96,E66," 내가 이게 무슨 소리야!""
""이거 왜 그렇게 무얼 하고 있니?""
나는 고개를 저었지만 그는 여전히 뭔지 몰라, "
97,E66, 내 꿈에 꼭 실현돼서 내 꿈을 이루길 바란다.</d> 이 날 행사에서 최정호 STX그룹 부회장이 'S
98,E66," 그리고 또 우리 같은 경우도 또 이십오만 명이 넘어요.
이백삼백오십이만여 명을 넘어서서 오천만 명이 넘어갑니다. 고"
99,E66," 면역력이 약하면 쉽게 피로해질 뿐. 하지만 만성 질환인 만성피로를 오래 가지는 사람은 오히려 만성 질환으로 이어질 수도 있다.
특히 면역력 저하에 따른 탈수증은"
100,E69," 그래서 우리 집에 오면 친구랑 같이 술도 한잔 하면서 같이 놀 수 있어서 좋아.""
그렇게 얘기하자 나는 씩씩대며 웃어댔고,"
101,E69," 그리고 그건 내 친구들도 다 알 테지만 나는 내가 그 친구들에게 괜스레 놀림거리가 되지 않으리라는 것도 잘 알아.
그건 그게 아니라 내 동생들도 다 알지"
102,E69," 그리고 또 뭘 먹으려고 해도 먹을 수 없어.
그러면서 그게 너무 싫다고 했어.
그리고 우리 마을에 와서 그 뭔가에 관심을 갖고 싶"
103,E69, 우리 할아버지들도 우리를 재미있게 해줬잖나. 그런데 왜 우리 할아버지는 그렇게 좋아하지? 그니까 우리가 할머니들한테는 우리를 잘 대해줘야
104,E69," 그래서 이제 내가 지금 하고 있는 일이 내 삶에 어떤 의미를 가지는지를 알고자 했지.
내가 이걸 좀 잘 몰랐으면 어떡해. 나는 이제 그런"
105,E69," 그래서 이번에 우리 친구들이랑 또 같이 여행을 가서 같이 놀았지.
이번에는 내가 그걸 쳤어.
그래 갖고 그"
106,E69," 하지만 우리 동네는 정말 가난한 곳이야."" 그는 말한다.
그는 이렇게 말하며 ""어쩌자고 가난한 사람들이 가난한 사람들한테 관심을 갖게 됐는지, 왜 우리 이웃은 그렇게 가난한지를"
107,E69," 그래서 그런 게 좋은 게 아닐까?
어쨌거나 나는 내가 이게 괜찮아 보여. 어~ 이게 내가 이거 괜찮은"
108,E69, 그 할머니는 내가 어릴 적부터 좋아했던 사람인데. 우리 집에 있는 그 오빠랑 그 오빠랑 그 친구들이랑 그 동네 할머니들한테도 잘해
109,E69," 그래서 우리 할머니들이 어렸을 때는 할머니들을 잘 보살피지도 않았지 뭐.
그러니까 우리 동네가 너무 낙후된 거고 또 그게 또 다른 이유"
110,E69," 그래서 내가 너의 병세가 나아질 때까지만 기다리게 할게! 너희 병세는 내가 알겠어!
내가 너에게 알려줘서 고"
111,E69," 그리고 난 내가 제일 친한 사람이라고.
내가 가장 좋아하는 사람이 누구냐? 그건 나도 알지만 난 내가 좋아하는 사람은 아니라고..
나는 너를 좋아하는 사람"
112,E69," 그리고 이 친구가 내 동생이라니까 정말 기분이 좋단다. 내가 좋아하는 거니까 정말 감사한 마음으로 잘 지내게 되네""라며 밝게 웃는 사진을 보내 웃음을"
113,E69," 그게 무슨 말이야.""
그는 한껏 웃었다.
""그렇게 되면 회장직을 그만둔다는 것은 내 책임인데 내가 회장직을 포기한다는"
114,E69," 건강하면 뭐해. 내가 제일 좋아해""라고 말했다.
또다른 친구(?) 이 씨는 ""이제 건강하면 건강할 것 같은데, 요즘은 너무 힘들어"
115,E69, 그러지 않아도 <unk><unk>이 너무 좋아. 내가 뭔가 해보고 싶다는 걸 보여줄까. 그게 내가 제일 잘할 것 같은
116,E69, 내가 너한테 너무 잘해주고 싶어서 그러는 거지? 우리 아빠도 그렇게 생각해줘서 고맙고 사랑
117,E69," 예쁘니까 아유 참 좋아해.
예쁘게 생겼어.
네. 예뻤어요.
그런데 이걸 보니깐 너무 귀여워서 이쁘니까"
118,E69," 우리 손자들, 내가 정말 고마워서 고생이 많을 것 같다.""며 웃으며 말했다.
김 할머니의 말에 한숨 섞인 듯, 한 할머니"
119,E69,"""
나는 고개를 숙였다.
""이제부터 너한테 잘해. 네 친구, 나보다 더 좋은 사람을 사귀면 돼"
120,E69," 그 버스가 정말 고생이 많으세요?
그렇게 많이 타는 게 정말 고마웠어.
그냥 버스 타고 가도 되"
121,E69," 그걸 내가 매일 먹으면서 그걸로 그거를 계속 먹으면 그건 내 건강을 위해 좋은 건데.""
나는 그"
122,E69," 그리고 이제부터 내가 하는 일에 대해 내가 책임지는 거고 그 다음에 내가 책임져줄 거니까.
아무튼 나는"
123,E69, 그런데 이~ 그니까 내년이면 김 씨가 이게 이년 정도 밖에 살지 못해서 어차피가 어~ 이년밖에 안 살잖아? 이년 정도
124,E69," 그땐 정말 좋았는데 이제야 생각났어.""
김정숙 씨는 그렇게 말하며 다시 한번 큰소리로 외쳐대며 고개를 숙이고 있었다.
""아니,"
125,E69, 내 인생에는 항상 성공할 수밖에 없다는 거. 내가 잘한 건 내 인생을 사는 거야! 그게 바로 나의 행복이란 말이
126,E69," 내일도 내일처럼 행복할 거라는 믿음에.""
""내일이 되면 또 한 사람이 나타날 거야."" ""아"
127,E69," 내가 술도 끊은 게 아니라, 그 전에 뭘 해야 하는지 몰라 그냥 술도 못 마실 뿐인데? 술 좀 끊을라고"
128,E60," 그리고 내게는 내가 할 일이란 것이 있어.
이런 말을 해줄 거야, 그거야, 난. 내가 하는 일을. 그거야 내게 있어"
129,E69," 그래서 내가 이십 대에 접어들고 나면, 이걸 좀 어떻게 관리해야 될 지 몰라, 지금부터 이거 관리하면"
130,E64," 그러니 내일도 요양원으로 갈 수 있도록 해 줬어? 그러니 너도 그렇게 생각해 둬 봤지.
내가"
131,E69, <unk>가 내 손을 붙잡고 울고 있을 때는 내가 내 손에 손을 잡고 있었으니. 뭔가 이상해? 뭔가? 내 손에
132,E69," 내가 잘 관리하면 건강할 텐데, 그게 아니라. 내가 잘 관리할 거다. 내가 열심히 잘 관리하면 그만이다. 그"
133,E64," 그리고 또 하나 있구나.
내가 너에게 이런 질문을 한 이유는 너에게 그런 대답들을 해줄 사람이 없다는 것을 알게 되어서였거든
그"
134,E64,"졌다.
그동안 고생 많았는데 정말 잘 이겨낼 것 같다.
그래서, 앞으로도 계속 잘 이겨나가길 기대하고 있다,
이런 얘기들이 많았다.
"
135,E64, 그래서 그게 아니라 그걸 어떻게든 좀 빨리 극복해야지 뭐 이렇게 생각을 해보자 해서 예약을 했는데 예. 그거
136,E64, 당뇨를 예방할 뿐이야. 그래서 식단 관리에도 관심을 가져야 할 것 같아. 식단을 잘 지키는 것만이 건강을 유지시킬
137,E64," 그걸 보고 나니까 그거 좀 좋아져요. 근데, 이제 막 그걸 이제 다 먹고 난 다음에 그걸 다 먹은 다음에 그게 다시 또 먹고 나니까 이제 막"
138,E64, 그런데 이걸 왜 못 하겠다는 거니. 이걸 어떻게 해야 할 지 모르겠네. 아까 얘길 들었던 것처럼 이번에 운전대를 잡고 운전대까지
139,E64, 그리고 내가 그 친구가 또 다른 약을 복용할 때 그 친구가 약을 끊는다고 해요. 그래서 약을 끊고 난 후에 또 다른 약을 먹으면 더 효과가 있을 수도 있지
140,E64," 그리고 운동할때가 더 행복해진 거 같아서 좋더라""라고 덧붙인다.
한양대는 이번 '2019 한국e-S"
141,E64," 그리고 그거 먹고 나서 언니는 정말 행복하다고 했었어.""
아무래도 나는 그런 생각을 해봤기 때문이다.
"
142,E64," 그래서 내가 검사를 한 다음에 그~ 내가 그~ 그~ 이케 이게 이거 좀 안 좋은 거 같더래.
그"
143,E64,"졌다.
이제 녹내장으로 병원을 찾는 환자가 더 늘고 있는 추세인데 이번에 시력이 많이 떨어진 것도 문제다.
안면홍조, 녹내에 이어 녹"
144,E62, 그래서 우리끼리만이라도 서로가 잘 어울린다는 생각을 하고 있어. 그래서 서로에게 좋은 인상을 심어줄 수가 있지 않겠니
145,E62," <unk>들아.
아무리 생각도 해봤지!
그렇게 말하긴 싫었는데. 뭐?!!!!!
아니, 그걸.
"
146,E62," 학교 폭력이야?"" 등의 말을 남겼다.
경찰은 ""A양은 학교 폭력을 당한 뒤 스스로 목숨을 포기했다. 학교 폭력"
147,E62," 그리고 내 친구가 내 동생이라서 내 동생이라고.""
나는 내 말을 들으면서, 그 친구가 내 동생임을 깨달았다.
"
148,E62," 내가 이걸로 이겼으니 이거 받아줄 테지 뭐.
나도 너희들이 이게 다 이뻐. 나랑"
149,E62," 우리 학교는 학교폭력에 대한 인식을 바꾸고 가해학생들의 인권보호를 강화하여 다시는 그런 사고가 재발 되지 않도록 해야 한다""고 말했습니다.
그러면서도 ""학교"
150,E62, 그리고 나처럼 좋은 사람이 되고 싶어. 그래서 내 친구들을 위해 내 얘기가 너무 귀여워서 내가 이렇게 말해주니까 정말 행복하네. 그리고
151,E62," 내가 이기게 해줬으니까.
내가 이기기 위해서는 나 자신을 위해서 희생하고 헌신해야 한다는 게 내가 가장 힘들게 사는 이유라고.
내가"
152,E62," 내일이라도 너와 다시 함께할게.""
""그래. 네가 내 곁에 있어줘야겠어요.""
아무도 대답하지 않았어.
그"
153,E62," 그게 얼마나 다행인가, 그런 생각을 해보았거든.” “그래서 그게 참 신기했다.” 그는 “나한테도 그랬어.”라고 말했다.
"
154,E62," 엄마랑 함께 놀러갈까 봐.
아니, 내가 엄마랑 같이 있을게. 엄마도 엄마에게 얘"
155,E63," 내가 그거 하나 때문에 고맙고 기쁘구나.
그렇게 열심히 하는 거 보면 내 인생도 좀 더 성숙해질 거 같아?
내가 이거 하나"
156,E64," 내가 너무 고생을 했어.
그래 가지고 그거라도 챙기고 싶은 거야.
이런 식으로 내가 할 수 있다면 그거는 정말 내가 정말 고마운 거지?
그거"
157,E64," 잘해줘. 고생을 했으니 앞으로도 좋은 일이 많이 생겨서 고생을 했으면 하는 바입니다. 고맙습니다."" ""그런 일이 있으면 반드시 해결해야 할"
158,E63," 그리고 내가 원하는 대로 할게!""라고 말했다.
""내가 좋아하는 것은 뭐죠. 그건 내가 원하는 것이거든. 그리고 나는 항상 내 말을 잘 듣고 있네. 나는"
159,E63," 내 인생의 소중한 한 부분인 내 인생과 내가 함께 하는 일이니까.""
그는 내 삶의 한 부분으로 나의 인생, 나를 사랑할 것을 맹세했다.
""나는 내가 사랑"
160,E63," 하지만 나는 내 편이 될 수가 없어, 내가 하는 일에는 전혀 흥미 없어, 나는 내가 시키는 일에는 흥미를 느낄 수 없을 것 같은데.
'나는 내가 원하는"
161,E63," 그래서 그런 게 좀 더 편하고 좋았어.
근까 내가 괜찮았어.
어쨌거나 뭐~ 그거 때문에 좀 스트레스도 많이 받구 그랬던 건"
162,E66," 그 사이에 또 다시 또 다른 문제가 생기면 어쩌려구 하는 거 아니겠어. 그래서 그런 게 아니라 우리를 좀 도와줄 수 있을 거라고 생각을 했어""
나는 그 말에 대"
163,E67," 내가 그걸 못 알아듣는데 너는 뭐가 그렇게 좋은 거냐. 내가 왜 이렇게 기분이 좋아?
왜 그래 너를 안 믿겠지. 라고 말하니 그거 진짜"
