,emotion,generated_sentence
16,E67," 이번에 잘한 것 같아.""
그가 다시 한 마디했다.
그녀는 자신의 손을 잡자 고개를 흔들고 고개를 끄덕이며 대답했다.
그리고는 다시 한 마디했다.
'그렇구나.
내가 이렇게 된 데는 이유가"
17,E68,".
그래. 그게 다 내가 봤는데. 어..
이런 게 <unk>니까 뭔지. 넌. 그~ 이번에 이~ 녀석이랑 그담에 이~ 저~"
18,E69," 하지만 그거 때문에 내가 뭘 해줘도 되는 걸까.
어떻니.
내가 넌 뭔가를 할게요.
난 내가 뭐라고 해야 할까?
아직까지 나는 어떤 일이 벌어졌을까?
나는 왜"
19,E61," 그 사람이 바로 내 아들, 내가 그 사람의 아버지니까.""
""그래? 그럼 그 사람은 누구지!""
나는 다시 말을 잇기 시작했고, 내 눈에서는 웃음이 떠나지 않을 것만 같았다.
나는 내 눈을 들여"
20,E62," 그리고 우리 가족들이 얼마나 잘 대해주고 있는지, 그리고 우리가 어떤 식으로 보살필지 잘 지켜볼 필요가 있단다.
이렇게 얘기할 때 내가 어떻게 하면 좋겠는가.
내가 어떻게 해서든지 나를 믿고 우리"
21,E63," 아, 그 애야! 아빠! 아까는 그게 뭐예요, 엄마? 엄마? 엄마?""
엄마의 말에 엄마의 얼굴이 일렁였다.
""응응응, 엄마도 엄"
22,E64," 하지만 우리 가족이 너무 좋아서, 내가 원하는 것은 내가 원하는 것을 내가 할 테니까.
그래, 그게 내 인생의 전부라고.
나는 우리를 행복해 하는 데 필요한 모든 것 중 가장 중요하다고 생각한다.
"
23,E68," 내가 왜 그렇게 좋아했는지. 왜 그런 걸까? 나, 언니를 너무 사랑하게 됐지. 내가 너무 좋아하는 것 같은 느낌이 들어서.
나에게 있어"
24,E62," 내가 이거 어떻게 해결해야 되느냐, 내가 이거를 어떻게 해. 그게 아니라 내가 지금 내가 이걸 어떻게 해 줄 것이"
25,E63," 그래서 그건 나도 알 거야?""
아빠와 함께 있던 나는 갑자기 그게 뭘 의미하는 걸까 하고 궁금해져 왔다.
""그래, 내가 왜 그런 걸 알아냈지.""
"
26,E68," 아저씨의 그놈은 그 놈이 아니잖아!
""이런 놈이 또 있어.""
그놈은 그 놈에게 소리쳤다.
"""
27,E60," 그런데 그 친구한테 그 친구도 넌 <unk>가 그거 봤으면 어떨까 하고 그랬어.
그러면서 내가 너희한테 뭐 뭘 봤냐? 너가 뭐"
28,E61," 우리 선생님이 고맙네. 고마운 선생님은 정말 고생을 하신 것 같고 고맙네요. 네? 감사합니다.
선생님의 고백을 꼭 받아주세요~ 네? 네"
29,E61," 그건 우리 아이에게도 큰 영광이지.""
그런 다음 그녀는 그 동안 내가 했던 말을 다시 되풀이해서 덧붙이려 했다.
그렇게 말하는 그녀는 내 말을 잘 들어주는 것이 무척 자랑스러운 듯이 나를"
30,E62," 응. 아까 얘기가 됐던 게 그게 아니라 그~ 저~ 그게 그니까 이제 뭐냐면 이제 뭐라 그럴까?
어디에서 왔느냐. 그~ 그거"
31,E65," 그거 뭘까?
아니 그걸로 합격이야.
그래서 그걸로 졸업이야, 그거는. 아.
아니 근데. 어?
어떻니.
그게. 아"
32,E66," 엄마. 아저씨를 왜 그러세요. 엄마! 왜 그래. 엄마는 아냐!""
아빠가 꽥 소리를 질러도 엄마 아줌마는 괜찮은 거야"
33,E67," 어머님이 오셔서 저한테 인사드리고 오라고 해서, 어서 와라 이렇게 인사를 하시더라.
그래도 어서 와서 이렇게 오라고"
34,E68," 라고 말씀하셨어! 라는 생각이 들어서.
그래도 뭘 먹어야지?
그건 뭐야~~ 괜찮은 거 같아! 괜찮은 것 같아!
아~ 이걸로"
35,E60,
36,E61," 하지만 난 왠걸.
아무리 좋은 일이 생겨서 그런 것도 아닐 테지?
난 지금 당신과 함께 있는 것이 가장 큰 즐거우니까..
이번에도 난 "
37,E65," 난 내가 괜찮은 줄 알았어.
그런 건 내가 안 좋아.
그건 나랑 상관 없어.
나한테도 마찬가지지 않아!
나는 내가 그런 식으로 말한다면"
38,E66," 하지만 난 왠지 모를 불안감을 안고 있더라""라며 말을 끊은 채 ""나도 그런 사람이 아니다""라고 말끝으로 흐리게 한 뒤 자리를 뜨려고 했지만 이미 한"
39,E69," 너 같은 건 못 봅니다.
그렇다고 해서 너 같은 걸로 놀려서는 곤란하다고요.
아무리 생각해보니까, 너희 같은 거는 괜한 거니까"
40,E60," 우리 학교 갔어. 아이고 우리 학교. 어떡하지, 우리 우리 학교 갔어.""
나는 씩 미소를 지으면서 대답했다.
나는 다시 한 걸음 뒤로 돌아섰다. 고등학교를"
41,E61," 우리 집에서는 우리 엄마들이 가장 많이 걱정하던 것 중에 하나인데 그건 우리 집에도 마찬가지일거 같아.""
이번 일을 계기로 우리는 서로에게 많은 걸 배울 거야
"""
42,E62," #이런 <unk>이
아무쪼가리 챙기는 녀석이 있어서
아침 일찍 출근하는 날 #진로에코백을 선물했지.ᄒ #"
43,E63," 수능을 다 쳤으니 그 정도만 해도 돼. 그 정도로 괜찮은데 그 정도면 돼.""
나는 그 말을 끝으로 수학의 기본인 기본 개념을"
44,E64," 내년부터 본격적으로 공부를 시작해볼게요. 그리고 또 하나 중요한 것이요. 어때요, 이걸 좀 알려주시면요.""
""아까는 제가 이번에 이걸 좀"
45,E67, 수능을 잘 본 학생이라 더 긴장했어요. 그래서 저랑 같은 학교 다니는 학생이라 수능성적표에 안 맞아서 안 그래도 수능시험도 봤는데 안
46,E68," 그거 보고 싶었지? 그건 아니잖아, 내가 그 애를 좋아했었어! 그 애한테서 그애와 결혼할 생각을 한 게 아니라. 내가 결혼하면 너는 그애를 다시"
47,E69, 그리고 고등학교가 끝나면 그 친구와 결혼하고 싶어? 결혼할래? 결혼하지 않을걸 그랬나 봐? 그럼 그게 아니라 그 친구를 결혼시키고 싶어서 그래? 그럼 결혼을 안 할걸 그 친구를
48,E60," 그리고 난 아버지가 나를 위해 해주셨던 것을 잊어버리지 않아!"" 라고 말했다.
""아버지를 잊었다면 나는 너희들의 부모님을 기억하겠어! 나는 아버지가 내 부모님이"
49,E61," 그리고 내가 좋아하는 아저씨 아빠가 좋아할 것 같아서 너무 기쁜데 넌 너무 좋아할 거 같아.""
나는 고개를 갸우"
50,E62," 이 세상에 너를 믿어야지.
아빠를 믿고 사랑해 넌 내 가족이야.
아빤 나를 믿어. 아저씨는 아까보다 일찍 출근해요.
그냥 내 옆에 있어 줄래.
내 옆에 있"
51,E63," 아휴, 이걸 먹으러 나가자!!</d> 지난주에 있었던 일들 중 하나였던 것이 바로 그 '진보적 진보'를 주장하는 사람들.
그리고 지난달 29일에는 문"
52,E65,"라고 해서 내가 그 날 저녁 미역국에 밥도 같이 먹고 그랬어.
어머니가 그게 무슨 말이더라고!
내가 어머니께 미역국이 너무너무너울 때 미역국으로 밥"
53,E67," 아이고! 넌 이제야 이젠 다행이다 싶다 싶다! 아빠가 괜스레 울었구나! 어떡하죠, 엄마는?"
54,E68," 아~ 그래?
예. 아~ 아휴 그니까 아휴 예쁘다.
어우 그래요?
아~ 아이고 아이고 어떡하지 예쁘다 아이고 예예. 예예. 아니 아"
55,E69,"'
아이가 태어나서 첫 번째로 만난 사람은 아빤 아니었다.
엄마는 아야네를 처음 만났고, 처음 만나는 사람도 아니었다.
하지만 처음 보는 사람은 처음 보는 사람이었다.
""어떻습니까! 엄마, 저도"
56,E60,"""라며 울먹이는 모습을 보여줘서, 이 장면에 대해 ""정작 전학을 가다니. 정말...아냐, 진짜.""라고 말해 웃음을 선사하였다.
또한, 이 장면에서 ""나"
57,E61, 그런데 교무가 끝난 후에 이걸 다시 뺏으려고 해서 교무실 앞에 있던 그 남자친구를 불렀다고 해요. 그래서 그때 교무의 마지막 부분에 교무를 마치고 교무가 끝나자마자 그
58,E62," 너희들이 너를 어떻게 생각하는지, 어떻게 행동하고 있느냐고?""
그녀의 말에 나는 깜짝 놀라고 있었다.
나는 고개를 저었고, 그 말을 들은 아이들은 일제히 고개를 들었다.
나는 고개를 돌려 내 손을 잡아주면서 말했다.
'"
59,E63," 그래서 우리도 학교 다닐 때처럼 우리랑 놀고 놀자고 그랬는데. 너희들이 너무 귀여웠지. 우리 엄마가 너한테 그런 애들을 보면은 너가 얼마나 예뻤니?
우리랑"
60,E64," 그래서 너한테 좋은 친구들 만나서 행복하고. 네, 감사합니까, 고모!"" ( 중학생.</d> } ( 1:10 ) } 팀 1 1 3 4 6 9"
61,E65," 그리고 난 내 동생과 함께 있었거든.""
""이젠 나도 그게 다 내 몫이란 말이다!"" 그는 내 말을 알아들었고 내 친구들은 내 말만 믿고 달려들었지만 결국 내 친구가 그를"
62,E67," 그리고 우리 엄마, 아기는 우리 엄마, 엄마의 아드님으로 자랐단 말이예요""라고 전하기도 했습니다. 고마운 마음뿐이었습니다.
그렇다고 해서 아이가 부모를 위해"
63,E60," 내가 정말 잘 할 거야!"" 하고 말하며 그 자리에 주저 앉았다. 며칠 뒤 그는 자신의 집에서 한 달 간 생활하면서 모은 재산을 기부하고 자신의 집을 찾아갔다.
그는 이 집에 살면서 자신의 집에는 언제나"
64,E61," 아, 선생님은 왜 그래요?
아니, 왜 그래? 네? 네! 아까도 그랬지만 네, 네? 네. 아, 그럼. 선생님은 어떡하지? 괜찮은 것"
65,E62," 그리고 우리 엄마처럼 잘 살아줄게.”</d> 서울중앙지방검찰청이 박원동 서울중앙지법 형사1부(수석에 부장판사, 최성해)의 뇌물에 해당하는 '국외재산"
66,E63, 그래서 지금 수능 전까지 수시에서 정원의 30%만 남기고 나머지에 수험생들을 합격을 시키는 게 목표예
67,E64, 그래서 그거 때문에 그걸 또 땄는데. 어~ 그거는 그거는 그~ 수능에서 또 어필하는 게 아닌가 싶고. 그게 그니까 어필하기
68,E65," 그리고 내가 제일 좋아하는 친구. 그리고 그거. 그리고 또 다른 친구가. 그리고 나는 그 친구가 좋아하는 게 뭐지?
어~ 그~ 그~ 뭐지.
어~ 뭐지 그게? 뭐"
69,E66," 그리고 내가 할 말이 있으면 할 말이 있는 거잖니.""
나는 그 말뜻을 알아들을 수밖에 없었다.
그러나 내가 할 말이 있으면 하고 싶지 않다는 말은 내 머릿속에 남아 있었던 모양이었다. 만일 내 말을 듣지"
70,E67," 그땐 내가 그 사람보다 나을지도 몰랐는데 지금은 나하고 내가 훨씬 더 가깝잖아.
그 사람이 나보다 나으니.
내가 그 사람이 얼마나 똑 부러워 하는지는 내가 알"
71,E68," 그게 무슨 소리야, 이게 무슨 소립니까. 아빠가 이게 왜 그러십니까.""
""그래. 아, 그래요.""
""그냥 넌, 아빠한테 혼날"
72,E60," 우리 엄마가 우리 집에 와도 너무 반가우신 거예요""라고 말했다</d> 지난해 10월 미국 뉴욕에서 첫선을 보였다.
이듬 해 1월,"
73,E61," 내 맘을 잘 알면 내가 어떻게 할까? 내 마음이 내 마음처럼 내 마음 같지 않을까.""
나는 내 마음을 알아주고 싶은 마음에 더 많은 것을 물어보았다.
""나한테도 물어"
74,E62," 하지만 내가 거짓말하면 난 더 큰 대가를 치른다.""
나는 그 사실을 알았을 뿐이지, 나는 거짓말하지 않았다.
""아무튼 그게 사실이니까!"" 그는 말했다.
"""
75,E64," 그리고 오늘 아침도 역시나 괜춘히 잠이 오지 않았지.""
나는 고개를 흔들었다.
그리고 나는 고개를 끄덕였다.
나는 고개를 숙이고 나를 바라보면서 천천히 말했다.
그렇게 말하는 것은 내가"
76,E65," 나는 그 사랑을 받아주었고, 그 사랑을 다시 한 번씩 갚아주었대."" (중략 <unk> ) ( ""아니, 내가 그렇게 사랑하는 거냐고요...?"" (!??"
77,E67," 그땐 내가 왜 화를 내야 했을까 봐 무서웠다.
엄마가 울고불면서 엄마가 내 머리를 쓰려 했는데 나는 울음을 참으면서 엄마에게 달려갔다.
아이가 내 머리통을 잡고"
78,E68," 내가 이 일을 어떻게 할 거냐고. 내가 이 일에 얼마나 큰 책임감과 책임감을 느끼고 있니.""
이번에는 내가 물었다.
그러면 그제서야 내가 물었다.
그러자, 내가 물었다.
""그럼 그 사람이 내"
79,E69," 너를 잘 보살폈어. 너희들한테도 그런 말을 해주렴, 우리도.
아니. 괜히 내가 잘못한 거 아느냐?""
""우리 부모님이 너한테도 그렇게 해"
80,E60,""" ( Bread )
아무것도 없는 것 같지만 그걸로 충분하다는 듯이
그런 식으로.
( Breast )</d> ""그냥 이 정도일 뿐이지.""
이건 뭐.. 이"
81,E61," 어. 그니까 어. 어머 어.
그게 어머 어어.
어~ 저. 그거 어머 어머. 저는 이제 이게 그니까 그게 인제 어머"
82,E62," 그게 무슨 말이에요?
그런 거는 안 해도 되죠.
아까 말씀을 드렸지만 그거 말고 다른 게 있을 것 같은데, 그거는 그건 뭐냐면 애들을 위해서"
83,E63," 하지만 난 자유를 되찾는 것만으로도 만족하고 행복하게 사는 것뿐 아니라 행복하고 평화로운 세상을 만들기 위해서는 더 많이 공부하고 더 노력해야 할 것 같아서""라고 말했다고 이 신문은 소개했다.
한국의 경우 '자유로운 세상"
84,E64," 근디 넌 뭔데 그래. 뭔 일인데 그래.
어디? 너 왜 그러니? 어. <unk>네들"
85,E66," 그래서 나는 그냥 그냥 꾹 누르고 그냥 그냥 이케 이~ 이케 <unk> 이~ 뭐~ 뭔지 모르겠어.
이~ 저기 이케 저는 그거 안 놔"
86,E69," 그걸로 족해.""
이미 그 사실을 깨달은 그녀는,
'그런 일이 있을까 봐'하고 말했지만,
이제는 자신이 얼마나 소중한지 깨달을 때쯤이"
87,E64," 그래서 내가 이제 그걸 어어. 그게 뭐야? 어. 그건 그건 아니지. 아 그니까 그~ 이거 그니까 어어.
어.
아~"
88,E66," 그래서 공부를 열심히 해서 그게 우리한테 도움이 되잖. 우리 친구들도 공부도 잘하고, 우리 친구들끼리 뭐 그런 걸 잘해 <unk>는 공부 안 하는 게 우리 공부도 안 하니깐"
89,E68," 그런데 그 친구들이 그 친구들에게 칭찬을 해 주려고 했는데 그 친구가 또 칭찬해주지 않더라. 그래서 나는 그 친구를 다시 만났을 뿐이구나.
그 친구들 중에 또래들이"
90,E69," 그리고 그 친구들이 이제 어 이~ 뭐 대학가도 가고 또 뭐 이런 것도 좀 많이 가고 어 그런 게 좀 있더라.
그러면은 어 이~ 뭐 그 친구"
91,E60,"""
""아니요, 저. 이대로. 저는요. 아까부터 이게 뭐예요?
""이거 괜찮은 것 같아서요~~!"
92,E61," 그래서 그걸로 <unk>를 <unk>는 또 샀어.
근디. 근디, 그걸 갖고싶었거든.
그래도 그건 안 샀어.
그건. 그"
93,E62," 하지만 내가 너한테 그런 말을 한 것은 너한테 너무도 큰 죄라고. 하지만 너의 마음도 네 마음에 상처를 주려는 것이 아니니까.
그래"
94,E63," <unk><unk>,,
엄마도 편한 거, 편하고.
#아임닭 은 <unk> <unk>
닭이 맛있게 듬어주니까 짱좋"
95,E64, 우리 가족이랑 같이 놀고 싶은데 우리 가족이 같이 있으면 어떡할지 모르겠다. 그~ 그까 그까 가족들이 다 함께 있고 같이 있을수록 더 좋은 일이 생길 거다. 그러기 위해서는 우리도 그
96,E65," 너 정말 고생을 했지?
아무렴 내가 너무너그러운 것 같은데? 너는 정말 <unk>가 정말 밉지"
97,E66," 그런데 그게 무슨 말입니까? 엄마는 참, 엄마의 요리 실력은 어디에서 오는 거요"
98,E67," 그걸 알게 된 것은 내가 너의 친구니까, 그리고 네 친구에 대해 알게 된 것도 네가 너한테 얼마나 잘해주는지 잘 안다고 느꼈거든."" 이 말을 들은 이노시타는 자신이 그 이야기를"
99,E69," 그리고 또 그게 가장 아름다운 아~ 아빠의 모습인 거지.
그런 아까 우리 엄마 얘기를 했는데 이 아까도 우리 얘기는 아까 아까 아"
100,E60, 우리도 좀 잘 살 수 있잖어. 근까 그런 것 같아요. 네네. 그래서 그~ 뭐 우리 우리 또 우리 그 친구들한테 그걸 얘길 하면
101,E62, 그리고 저희들이 지금 그 선생님이 저희가 이걸 가지고 저희들을 그~ 어~ 그걸 갖고 저희는 이~ 저희들을 이렇게 이렇게 그게 뭐~
102,E60,""" 라고 말했다.
이에 이대로는 이걸로 끝인 거 아니잖아요 라고 답했다....
""이대로도 이겼는데? 이대로, 저대로 가자?""
"""
103,E62, 그걸 어떻게 할 거라고. 그래서 나에게는 공부를 잘해야 한다는 강박관리가 있었지 뭐냐 하면 내가 지금 이걸 어떻게 하면 잘
104,E65," 나는 내 친구와 내 친구들이랑 함께 있었으니까.
내 친구가 내 친구들을 좋아했어.
나는 그게 내가 좋아하는 일이란 거 알고 있었는데 말이네. 내 친구들도 그걸 알았고.
내가"
105,E68,"!!!
그냥 뭔지 모르겠지만,
#다신랑탕수육이 나왔는데 정말
진하고 깔끔한 국물 맛이 나네요
국물도 정말 깔끔하구
다"
106,E69," 그래서 내가 그게 너무 힘들었던 건 아니었는데.""
그런 말을 듣고 나니 내 머릿속에 떠오르는 게 바로 '진실'이었다는 것을.
나는 지금 그 말을 실감하며 내 마음을 위로"
107,E60," 그래서 내가 이렇게 해줄께!"" 라는 말처럼 나도 그 말이 맞는 걸까?
나는 그런 생각을 해봤는데
""아빠는 정말 좋은데요!"" 라던데. 그 말 한마디"
108,E61," 그걸 다 사줄게. 엄마가 아빠랑 아줌마한텐 엄마도 사주고 아저씨, 엄마하고 엄마가 사주고 엄마도 엄마 아빠"
109,E62," 그거 뭘까요?
저기 뭘까 궁금해. 아까도 얘기한 것 같아. 아유 저~ 그~ 뭐냐하면 이~ 뭐라 그럴까요?
어디로"
110,E63,".
그래..
그래..
이런거 되게 좋아해 <unk>는 <unk>네도 뭔지 몰라."
111,E64, 아유. 예예. 아까 그게 좀 문제가 되는 것 같은 게. 예? 네네네에. 그니까 지금 우리 저
112,E67," 그리고는 엄마한테 전화도 하고 그래, 그래서 아까부터 엄마도 그게 걱정됐는데 그거 안 되니? 엄마한테 전화했어요. 아까 엄마는 아팠어"
113,E68," 그리고 그 다음에 또 그 친구와 여행을 가고 싶어.""
나는 내 말을 듣고서 이렇게 말했다.
그런 다음 나는 내 친구와 여행을 가고 싶어했다.
""아빠는 내 친구에게 여행 이야기를 해주시지"
114,E69," 우리도 이 위기를 잘 이겨낼 자신이 있다고.""
아내는 그 말이 사실이라고 확신하며 웃어 보였다. 가족들은 그 말을 믿지 않고 그저 고개를 숙였다.
그리고는"
115,E60, 그런데 내가 그 친구는 내 친구가 아니라고 생각하니 내가 괜찮다는 걸 알아. 그래서 내가 괜찮다는 것을 알고는 나를 찾아왔거든? 내가
116,E61, 그리고 선생님은 내일부터 학교에 다니지 말라고 해요. 내가 선생님을 잘 보살필 거예. 내가 선생님을 잘 보살피는 것이 내 책임이라는
117,E63," 그래서 그걸 내가 다 받아주니까 내가 너무 좋더라""며 ""그래도 우리도 이제 좀 나아져가겠구나 싶"
118,E60,"</d> 오늘도 저희 엄마들하고 함께하는 시간. 저는 오늘이 마지막이라고 생각해서 오늘이 가장 행복한 시간이라는 생각으로 엄마들을 위한 시간을 만들어보고 있는데..
그럼 오늘"
119,E61, 그니까 그~ 뭐라구 했더니 아유 이거 괜찮아? 그게 아니라 이게 진짜 뭘 뭘 해. 진짜 이거는 진짜 그거랑 똑같아
120,E62," 그건 아니었는데 어땠나 싶어.
이번에도 어땠어.
그때 내가 그 친구에게 얘기도 했거든요.
그래서 나는 어때? 그게 무슨 얘긴지는 몰랐어"
121,E63," 예습이 참 편하고 그래. 예~ 그거 때문에 요즘에는 좀 많이 좋아진 것 같아요. 맞아요~ 그죠?
어머"
122,E65," 어.
그럼 그건 또 다른 얘기로 넘어가지.
이거 어떻게 하면 되지..
아직 안됐는데. 그~ 성적으로 <unk>가 더"
123,E67, 그 동안 열심히 준비해서 준비하고 있었는데 이번 박람회를 계기로 또 다른 직업의 꿈이 생겨서 기대가 된다. 그
124,E62, 우리 가족에 대해서 정말 사랑한다니까 우리 가족이 정말 자랑스러운데. 이게 우리 가족이 정말 자랑스러운 사람이 될 거라고 믿네. 이~ 저는 우리 이거 진짜 진짜 자랑스럽고 자랑스럽고 자랑스러우
125,E64," 그리고 내가 그게 무슨 뜻인지는 모르지.""
아내는 말을 끊은 다음 다시 말했다.
아내를 따라 나온 아내는, 내 말을 믿지 않을 것 같다며 말했다.
나는 아내에게 물었다.
""내가 그게 무슨 의미라고 생각하는"
126,E67," 우리 엄마, 너무너리 사랑해.
아니, 그거 왜 그러니?.
우리 아빤. 아, 엄마는, 엄마. 우리 애가. 엄마! 왜"
127,E68,"</d> 지난달 29일 밤 서울 강남에서 열린 '강남 클럽 파티'가 열리기 하루 전이었습니다..
서울시가 주최하고 서울클럽클럽클럽과 한국여성민간연합 등이 주관하는 강남 파티"
128,E69," 하지만 그 아이가 내 마음을 이해한다고 해도 나는 여전히 나를 존중하고 싶다는 거야, 난 그 아이의 마음도 존중하고 싶고. 그래서 난 너를 좋아하게 됐지? 너의 마음이 내"
129,E64," 그땐 그땐 정말 너무 고생을 엄청 했는데 지금은 정말 고생을 덜 할 수 있게 돼서 정말 감사하게 됐다. 정말 정말 감사하다.""
한참을 웃어젖히고 나서"
130,E67," 내가 너한테 그런 걸 해줄까 했는데.""
이번에는 넌지시 말했다.
그가 고개를 끄집었다.
그는 다시 고개를 끄덕여 주었다.
이젠 내가 그를 사랑한다고 생각했다.
이제"
131,E64," 하지만 이젠 내가 괜찮은 사람이 될 것 같다.""라며 너스레 웃어 보였다.
이번 주에도 나는 계속 이 글을 읽고 있는 것 같다.
""이 글을 읽는 분들은 모두 내 인생의 멘토를 찾아갈 것 같은"
132,E66," 그런데 왜 이렇게 됐을까.
어~ 이거 좀 이상하네요. 아이고 아휴 아~ 아이고 아휴 어이 이걸 어떻게 해야 되는"
133,E68," 그게 너무 행복했지.
나랑 결혼해 살려고 했는데, 결혼도 안 하고 어떻게 해. 너무 감사한데 왜 그래. 넌 왜"
134,E60," ᄏᄏ</d> 저희 집에 짱이들이 많이 와서
요거트 듬~욱 넣어주고
아무렇게"
135,E61," 그런데 왜 그렇게 돈을 많이 뺐는지 몰라, 그냥 내가 뭘 어떻게 해야 하나 싶어서, 그냥 그걸 안 뺏고 줬어?"
136,E62," 내가 너를 믿어준다고. 내가 믿어주지 않을 때는, 내가 널 믿어줬을 때도 널 믿지 않을 거야?""
그렇게 말하며 그녀는 말했다.
그녀가 그렇게 말하면서 그녀를 안아서 그의 손을 잡으며 그의 얼굴을"
137,E64," 아, 그래? 그건 나도 모르겠고. 내가 뭐, 내가 왜 그래. 그건 나야 나도 모르겠고. 난 내가 뭐가 그렇게 좋은 줄 알았는데. 난 나보다 훨씬"
138,E65," 그건 정말 내가 정말 잘못했다고. 내가 잘못한 것도 아니고.""
나는 고개를 저으면서 대답했다.
""그래? 난 내가 그렇게 생각했는데 그건 정말 너무 잘 한 거지!""
내가 말했다.
"""
139,E67," 내 딸, 내가 너를 잘 키우고 있니까.
내가 네 딸을 얼마나 키울 수 있을지는 모르겠지만.
그렇게 해서라도 내가 잘 키우고, 또"
140,E60," 그래서 나도 그걸로 먹고 싶어졌어.
그래서 내가 너한테 그걸 먹였으면 좋겠다고 생각을 했는데 너한테도 먹고싶다는 걸 알면 어떡해. 내가 먹고 싶으면"
141,E62," 그리고 내일 아침에는 우리도 같이 만나자고.""
""우리도 같이 찾아갈 수 있어.""
노인은 다시 한 번 웃었다.
그런 다음 노인은 말을 멈추더니 입을 쩍 벌어졌다.
""우리 모두는 지금"
142,E66, 그걸 보고 난 다음에 또 <unk>가 뭐지 뭐야라고 했지. 내가 그 얘기는 못 들어. 난 이제 그걸 보고 나니까 이제 넌 그 얘기를
143,E67," <unk>네도 봤는데. 나랑 비슷한거 같더라.
<unk>네가 너무 좋아하고 좋아하는 것 같은데.. 뭔가 좀 이상한 느낌이 든다면서.
그게 왜 그러"
144,E69," 하지만 난 너에게 그런 말을 해줄 수 있을까? 너에게 이런 말을 해준 적이 없다구.""</d> 한 마디로, '내일 아침부터 저녁까지'라는 뜻이다.
한 마디, '내가 아침까지 무슨 일"
145,E62," 그걸로 충분하지 않거든.
그러면서 그는 다시 이렇게 말을 했다.
그렇다면 내가 그 말을 할 때 그가 나를 다시 만나고 싶다고 말했을 거라고 생각했을까?
그는 그렇게 말하고 다시 한 마디 했다.
"
146,E67," 내가 너희들하고 같이 가도 되겠다.""
그런 얘기였다.
""아직 못 가겠습니다. 지금부터라도 빨리 돌아가겠습니다. 저는 저와 동행하기로 약속했어요. 저와 같이"
147,E68," 그리고 오늘도 <unk><unk>이 오늘 하루만이라도 열심히 <unk><unk>을 지켜보자.""
그때, 신나는 뭔가 이상한 생각을 해보았다.
아니 그 생각을 했는지 모르겠다.
신나게 놀아"
