,emotion,generated_sentence
20,E60,""" 라는 댓글로 도배가 되었다.
또한, 해당 댓글을 달기 위해서는 유투브와 트위터를 통해 자신의 유저가 자신의 계정에 도배를 할 때마다 자신의 트위치 유"
21,E69,"!""
나는 갑자기 그제서야 그 말이 사실임을 깨달았다.
그날 밤부터 내가 할 수 있는 것은 거의 없었다.
""아직 내가 하고 싶은 말이 없군.""
그날"
22,E69," 그런데 내가 이걸 보고 깜짝 놀랄 일이 생겼어.
""아, 정말?"" 나는 깜짝 놀란 얼굴로,"" ""아!!! 정말 깜짝 놀랄 일이 생겼구나."" 하며"
23,E63," 그 사람이 나를 좋아하고 있어?""라며 말을 잇지 못하는 모습을 보였다.
이번에도 그는 자신의 감정을 솔직한 심리로 표현했다.
그녀는 자신을 둘러싼 사람들의 말을 잘 이해해 주는 것이 중요하다고 말한다.
그는 ""나 자신을"
24,E69," 하지만 이성은 정말 멋진 존재이야."" 라고 말한다.
그녀의 말을 듣고 있는 사람은,
나는 그녀의 말이 옳다고 생각했다고, 그녀는 이렇게 말하고 있다.
""그녀가 말하는 것이"
25,E62," 하지만 그 동안 내가 겪어본 것은 내가 왜 이렇게 힘든지 알 수 없었어! 그게 내가 할 짓이지?""
그녀의 대답에는 미소가 배어"
26,E66,"""라고 말했다.
한편 '행복을 찾는 모임'이 최근 온라인에서 '집밥' 트렌드를 이끌고 있는 이유는 '혼밥을 하지 않더라도 집 안에서 맛있는 식사를 즐길수"
27,E66,"요. 하지만 나는 그 생각을 못 하겠습니다.""
이제 와서 그 이유를 물어본 것은 아니지만, 이젠 그 이유까지 물어보고 싶은 게 사실인 것 같다.
나는 지금 당장 이 문제를"
28,E67," 난 남자 친구의 말을 믿을 수가 없네. 내가 남자친구를 좋아하고 있어. 난 그게 싫었어, 여자 친구? 남자 친구야!""
""그럼, 여자 친구가"
29,E69," 그게 내 꿈일 수도 있어!""라고 말했다.</d> 한국이 미국산 쇠고기에 고율 관세를 매길 수 있게 됐지만 이마저도 미국 내 쇠고기 판매가"
30,E69," 내가 왜 그렇게 생각했는지 그 이유를 알겠어.
그런 생각을 하게 돼서 정말 행복하네. 정말 감사한 일이에요.
이거 정말 너무너프하지"
31,E68," 그게 바로 그거잖아.
내가 너에게 준 건, 내가 너에게 줄 선물. 그리고 내가 너와 결혼하면 내가 너를 위해 너와 너에게 주는 모든 것이 너와"
32,E63," 그래서 나도 그걸 보고 나서 다시 만나자고.""
이번 주에는 내가 대학을 다녀왔는데 내 친구도"
33,E66," 서울대도 서울대와 같은 대학이고. 그래서 서울대 같은 데는 합격해서 서울대에 갔는데 서울대에서는 합격이 되더라고.""
""응! 그니까 서울대를 합격했다고"
34,E63," 그런데 내가 결혼할 때는 너무 힘들었는데 결혼해서 행복해졌으면 얼마나 행복하겠는가?"" 라고"
35,E66, 내가 그 친구를 좋아해서 그 친구에게 돈을 빌려주었는데 나중에 갚을 일이 생겼어요. 그래서 나는 다시 만나고 나서 다시 만나게 되었지 뭐
36,E62,"</d> 지난 시즌의 우승은 모두 이기고도 우승을 놓친 팀이다.
그러나 이번 시즌은 팀에 있어 중요한 순간들이 많았기에 우승팀인 FSL은 이기고 우승한"
37,E65," 그걸 보고 난 정말 행복하다. 합격할 줄 알아라. 합격할 거라고? 합격해! 난 행복했어, 합격해? 난 행복했다.""
나는 내 앞에 서 있던"
38,E60,"!
이렇게 연애를 하는 동안에도 왠만해 보이는 그 친구의 모습이 너무도 멋져! 라는 생각이 들었다.
이번에도 연애를 할까?
이렇게까지"
39,E62," 그 친구가 돈을 갚아주지 않아요. 그래서 내가 그걸 어떻게 했지요""라고 말한다.
""아마 나는 돈을 빌리지도 못했다. 그런데 그 친구를 만났지. 그래서 나를 도와준 사람이 그 친"
40,E61," 그리고 또 하나 중요한 게 있는데. 이걸 어떻게 해야 할까.
아무래도 출산 후에 어떻게 하면 아이를 잘 기를까?
어~ 저희도 뭐~ 저희한테 물어봐야 되는데요.
"
41,E67," 그래서 그 프레건 테이션이 너무 마음에 들지 않았어? 프레임 파일을 삭제해버리면 안돼, 프레임 파"
42,E61," 그걸로 끝인 거지.""
나는 고개를 끄떡이며 이렇게 대답했다.
""그럼 그게 아니라.""
""그런 게 아니라, 그냥 그건데.""
나는 고개를 갸웃거"
43,E65," 그게 무슨 뜻이지!""
""아빠. 난 임신 중이다. 임신중이라고 하면 절대 임신 중"
44,E68," 그 시험이 너무 재미있어.
이렇게 열심히 노력해. 시험 준비하느라 시간이 많이 걸리긴 했지.
시험 준비를 할 때는 공부도 중요하"
45,E64,"""
나는 그 말에 동의할 수도 없고, 할 말도 없다.
그러나 내가 그렇게 말하는 건 정말 잘했다는 생각이다.
""아빠도 우리 집에 가셔. 그리고 엄마랑 우리 집까지 오실게요!"
46,E64," 그 후로 다시 만나고 다시 다시 만난다면 더 행복해지지.
그러면 결혼도 잘하고 잘살 수 있을지.
아직 젊지 않은데도 뭘 더"
47,E65," 오늘 저녁엔 데리러 오자고.""
아내는 아빠를 보자 고개를 숙인 후 말했다.
나는 아내가 아까 말했듯이 그 동안 내가 너무"
48,E62," ᄏ. ᄒ
이거 뭔데?!? ㅠㅠ.
이렇게 예쁜 거 다 있잖어요! ᄏ
이렇게 예쁜 거 있으면 좋잖아요
"
49,E66, 그리고 내가 뭔가 해야겠구나 하는 생각이 든다. 그게 내가 하고 싶어 했던 일이야? 그런 생각도 들었다. 그리고 나랑 함께하고 싶어 하는 게 내 꿈
50,E60, 그리고 그 결과도 좋은 결과를 얻어내니까 더더욱 기뻤던 기억. 그리고 앞으로도 좋은 결과를 얻어내고 싶었거든
51,E61," 그 동안 많은 고민을 많이 했는데. 이 회사에 취직을 해서 이게 좀 나아졌어.""
이제 나는 그 회사에서의 생활을 후회하고 있는 것 같은데"
52,E61," 하지만 내일부터 다시 월세나 전세금 걱정을 할 텐데.""
나는 고개를 가로 젖혀 말했다.
아무리 생각한다고 해서 내 마음대로 할 수가 없는데 내 마음대로 할 수도"
53,E60, 그래서 나는 이 작품을 내 인생의 한 부분을 장식하기 위해서는 연극배우로서의 첫걸음은 내 인생과 내 인생 그리고 내 인생의 모든 것에 대해 생각해보고 또 내 삶을 새롭게 만들어보는 데 있는
54,E67," 내가 좋아하는 거는 내 인생 최고라고 생각해.
내가 잘하고 싶다고 해서 그건 아닌 거 같고 내가 좋아하는 거는 내가 잘해서 내가"
55,E62,"""
이제부터 나는 그 회사의 인턴을 목표로 한다.
내가 입사하고 나서 나는 신입 사원을 만나고 싶어 했다.
그때 내가 입사하기 전에는 내가"
56,E68," 괜찮은 사람이 될 것 같애? 아, <unk>. 넌 이제부터 내가 잘해야 해. <unk>, 이제부터 괜찮은 사람이 되고 싶어"
57,E66," 그래서 나는 그거 때문에 행복하더라. 그거라도 좋으면 좋으니까.
나는 그건 좋은 일이니까?
내가 행복하면 행복하니까.
그래"
58,E66, 하지만 내가 너무 힘들다고 생각하면 너무 슬플 것 같아서. 내가 힘들게 살면서도 괜스레 우울해져 버려서. 그래서 나랑 같이 살려고 노력했지만. 나만 불행해진
59,E66," 하지만 이게 다 뭐야! 이럴 거면 그냥 그냥 가버렸잖아, 이걸 또 어떻게 해야 되냐고.
아무래도 내가 너무 스트레스 받아서.
그렇게"
60,E66," 그런데 이걸 다 치료하지 않고 그냥 놔두고 그냥 그냥 놨으면 어떨지 몰라? 아휴. 이거는 어떻게 할 건지, 아이고 아까"
61,E66," 내가 너무 고맙고 사랑스러우네. 우리도 병원 갈 때가 되면 같이 갈 테니까.""
나는 병원 갈 때가 된다면 그게 제일 좋을 거라고"
62,E66," 보험은 내가 다 가지고 있잖아, 그래서 다 보험은 안 돼서 내가 보험료를 많이 내고 있어"
63,E66," 그게 내 인생에 있어서 중요한 일이니깐!"" 라고 말하며 자신의 모든 일을 마무리 지었다.
이러한 모습을 본 팬들이 많은 것을 알"
64,E66, 내 인생에 있어서 내가 할 일이 너무 많구나. 내 꿈의 실현으로 인해 내 삶의 질이 크게 향상되리라고 생각한다네.
65,E66," 그래서 내가 잘 사는 거야.""
그렇게 얘기를 하자 김 선수는 웃어 보였다.
김 씨는 그렇게 말하면서도 김 씨가 하는 말이 너무"
66,E66," 하지만 내일부터 일 년 동안은 아무래도 힘들게 되거든?""
나는 고개를 가로 젓고 고개를 가로 젖힌 후 말했다.
나는 다시 고개를 가로"
67,E66," 그래서 더 잘 관리해. 그거 참 잘해줘.""
나는 그 말에 내 마음을 이해해 주는 듯 말했다.
그렇게 말하는 동안 그는 내게 미소를 띄었다.
""난 그"
68,E69," 그땐 친구랑 함께 술 한 병도 마시지 않았는데 그때도 친구들이랑 술 마시면서 놀아주고. 그 친구가 너무 재롱을 부려서 그 친구를 따라갔어.""라며"
69,E69, 그 친구들이랑 친해질 기회가 있으면 그때는 내가 그 친구들에게 얼마나 고생을 했을까? 그리고 그게 얼마나 중요한 일이었는지는 모르지만 내가 얼마나 고생이 많았
70,E69, 그 사람들이 우리 마을에 정착하면 우리는 모두 행복할 테니까. 하지만 우리는 왠지 뭔지 불안하단 말이 있어?
71,E69," 그래서 그 유머가 우리 노인정에 어떤 활력을 불어넣었지?
우리 할아버지들 중에 한 명이 이렇게 얘기하는 거예요.
우리 할아버지들이 우리 노인정을 좀 잘 이끌어"
72,E69," 너, 내가 좋아하는 게 뭐지.
그 친구들의 이름을 기억하고 싶다면 그 친구가 누구인지, 내가 어떤 사람이고 어떤 사람이냐고 물어야지"
73,E69," 이게 바로 내 삶의 시작이지.
그래. 나는 내가 이 세상에서 가장 아름다운 사람들, 이 세상에 존재하는 모든 사람들의 행복이 가장 행복해 보여, 그"
74,E69," 그 청년들을 보면 정말 너무너프하거든.
그런 거를 보면 우리 동네 청년들을 위해 하는 그런 노력도"
75,E69," 그래서 우리 집에 가서 살 수 있어.
그냥 우리 집에서 살 수도 있지?
그런 식으로. 나는 그걸 잘 모르겠는데 우리 집"
76,E69," 그래서 그 친구하고 자주 같이 산 거예요, 할머니.""
아빠는 할머니가 우리 집에 와서 잤으면 했겠다.
""할머니랑 우리 집에 같이 살았었거든"
77,E69, 옷만 사고. 그게 아니라 그냥 다 샀다고 해서 다 산다고 해서 다 산다 그러면 또 다 다 다 팔
78,E69, 그런데 우리도 우리 노래자들이 많이 나왔으니까 나도 열심히 노래할 수 있겠지. 그런데 우리도 이제 이 노래들을 많이 만들어야겠네.
79,E69," 하지만 그 지역 사람들의 역사는 아주 짧다.""
나는 그의 이야기를 들으면서도 이 지역 사람들은 정말 이 동네 사람들이란 사실을 잊은 것일까?
내가"
80,E62," 그니까 우리도 이십 년을 같이 살아왔잖아, 그래서 내가 이십 년이 지난 지금도 그 일을 하고 있단다. 그러기 위해선 내가"
81,E62," 하지만 지금은 금리가 내려가기 전까진, 코에 물이 닿을 정도니까 걱정 말고, 앞으로도 이런 일이 없도록 잘 준비해야 할 텐데, 걱정"
82,E62," 그래서 나도 열심히 하고 있는데 내가 너무 힘들었어.
어떻게, 내가 어떻게 살아야 될지 막 막막해. 그리고 내 친구"
83,E62," 그런데 내가 사업에서 실패한 이유는 사업 실패 때문이란다.
사업을 성공시키기 위해 가장 큰 요소는 바로 자금력이었다.
사업 성공이 돈이라는 것을 알면 사업을 시작하기"
84,E62, 그리고 우리 부부는 내 가족처럼 항상 함께 있어줘야겠다. 그리고 우리 가족도 항상 건강해. 내 가족이 행복하게 잘 살고 있어. 그리고
85,E62," 하지만 내가 너무 바빠서, 회사에서도 잘 못하니 내가 책임지는 것 같았어.
내가 책임지겠다고 한 것은 그거고, 나는 그걸 잘 알지도 못하고"
86,E62," 그리고 그 회사의 자금은 어디다 써.""
그런 얘기라면 회사 사정이 어떤지 짐작도 되지 않는다.
""어차피, 그 회사의 자금 사정이 나빠서.""
"
87,E62, 그래서 그~ 저는 이번에 제가 이걸 뭔가를 해야 되는데 이걸 좀 해야 돼요. 어차피 이거는 내가 이거 하고 싶은 건데 이게
88,E62," 내가 그런 말을 하는 거야, 난 그런 사람이 없다고 생각하니까.
그래서 나는 그 말을 하고 싶다.
나는 그 말을 듣고 싶어서.
난 그 말의 진심이"
89,E67," <unk>, 우리 집에도 우리 집엔 아직 우리 아들 딸만 있는 걸 보니. 아, 그래.
그래, 그래야 넌 잘해? 내가 잘할 테니"
90,E67," 그런데 그게 무슨 일이야?""
아빠는 대답을 하지 못했다.
그러면서 엄마를 바라보지 않고 말했다.
엄마가 아까부터 엄마가 걱정해 오던 게"
91,E67," 하지만 내가 내 마음을 잘 헤아리지 못해 내가 내 말을 잘 들어 주지 못했다고.
""그래도 내가 고마워하는 게 뭔가 하고 싶어서"
92,E67," 내 말뜻에 맞는 것 같다고 생각하니 너무 행복하다.</d> 지난주 말 한 온라인커플을 만나 결혼 소식을 듣고 깜짝 놀란 김씨는 ""남편이"
93,E67, 그 후 그 친구가 나를 찾아가고 싶어하는 걸로 알았다. 그 후로는 그 친구에 관한 이야기를 들을 때마다 마음이 아프다고 했다. 나는 그때를 떠올리면 아직도 마음이 아픈
94,E67," 그걸 다들 잘 먹고 있으니깐. 근디 뭐냐, 그거야. 그거야, 뭐냐고.
그거. 이거. 이거야.
어"
95,E67," 하지만 지금은 그런 게 다 없어지고. 그래서 이제 좀 좀 좀 많이 나아졌어.""
""이제는 좀 나아졌다고 할 수도 있겠지만.""
나는 고개를 저으면서 말을 계속했다.
"""
96,E67," 그리고 우리가 사는 마을의 모든 것을 책임져줄 거니?""
그가 이렇게 대답하면서 그제서야 그녀는 다시 한숨 돌리게 되었다!
나는 그녀가 내 말을 듣고"
97,E67, 그래서 나도 그걸 알아보고 나서 다시 한 가지 고생을 해야지. 그래서 나도 다시 한 번씩 더 열심히 일해 보자고 생각하니 마음이 편안해지고. 그래서 나는 지금 이
98,E67," 나도 모르게 그 자리에 앉아 있었어.
이젠 그분들 모두 내 손을 잡았지?
아무튼 나는 다시 일어나 앉을 준비를 하고 있었네. 내가 앉자 노인은 나를 향해"
99,E63," ᄏ.</d> 이걸로 인해서 내가 더 좋아진다~!!
요거 뭔갈 먹어보고~
요거랑 치즈맛있어서 좋아"
100,E63," 그리고 내가 너무 좋아하니 나도 좋아하고. 근데, 우리도 그거 좀 먹고 싶더라?"" 하고는 다시 한 번 ""아무렴. 그게 뭐야"
101,E63," 하지만 어느새 이 마을의 모든 사람들이 하나 둘 사라져 가고 있어.""
이번 주 토요일이니까, 이 마을의 사람들은 이 마을을 떠난다고.
그날 밤에도 나는 그 마을 사람들의 말을 경탄"
102,E63, 하지만 우리 집에 사는 사람 중에는 우리를 친절도 못 받고 친절한 척하고 그냥 지나가버리거나 아니면 그걸 그냥 지나가버리거나 아니면 그게 우리에 대한 모욕이고 또 다른
103,E63, 그러니 그 사람이 나를 얼마나 사랑하는지 알고 싶어. 그러지 않으면 내 아들이 나를 사랑하지 않으니까 그 사람이 나를 미워하지 않는 거고. 내가 사랑한 그
104,E63,"""
""그래도 난 지금 너무너무를 좋아하지. 난 내일 아침이면 내일부터 다시 시작할 수 있단다! 내일을 위해서 내가 더 열심히 해야지? 내가 지금 너무"
105,E63," 내가 참 좋은 사람인 걸 알잖나.
그렇죠 뭐, 참! 참 좋은 사람이라고 했지?
아~ 그 사람 진짜 잘 생겼네. 참 좋은 사람이지.
그 사람이야 뭐가 그렇게"
106,E63, 그걸로 족해? 내가 이젠 이거라도 할게. 그걸 내가 다 알면 이거야? 그게 뭐야! 그게 뭔가! 내가 지금
107,E66," 그 동안 우리 가족들의 노고가 컸지만 우리들의 앞날이 걱정돼서 정말 감사하고 감사해요. 우리 가족이 건강해지셨을 거야!""라고 말했다.
또 다른 참가"
108,E66," 그분도 그분처럼 건강하시길 바랄뿐이야. 그리고 내가 그분을 위해 할 일은 뭐든지 해줘.""
""나한테서 배운 게 뭐든지 있거든. 그분"
109,E66," 근디 뭐라 그래?
이번에도 또 뭘 또 사줄 거냐고 물어보고 싶어서 그냥 갔는데 또 왠만한 집에서는 다 못 가니까 그거야 괜히 그"
110,E66," 하지만 너무 오래 앉아 있을 수만은 없는 노릇이야.
나는 이젠 더는 견딜 자신이 없어서 견딜 만했습니다.
하지만 나는 더 이상의 고통을 참아야 할 만큼 지쳐"
111,E66," 그 때 내가 노래자랑을 나가자. 그 노래를 불렀는데 그게 바로 우리 그~ 김민기 선생님이 부르시던 노래야! 그 노래였거든.
노래가 너무 재"
112,E66," 내가 그걸 알아줬다면. 하지만 그게 내가 하는 일이라고 생각했지? 난 그런 일이 없었어.
내가 그런 일을 당했을 거라 생각하지 않는단 말이지? 하고"
113,E66, 노인들의 건강을 챙기고 건강한 생활을 영위하는 노인들에게도 많은 도움이 되는 것 같아요.</d> 이번 주에는 지난 주말부터 시작된 한파가 물러가고 따뜻한 겨울의 기분 좋은 하루를 보내
114,E66," 그리고 나랑 친하게 지내는 사람도 있고.
이러면 내가 어떻게 해야 되는 거야. 그건 내가 잘 알아서 해.
이렇게 해서 내 마음을 알겠네. 나는 내가 하는 일들이 정말 옳"
115,E65," 당신들 때문에 내가 얼마나 괴로워하고 있는지를 알기에.""
나는 그 말에 동의했다.
하지만 그 말이 무슨 말인지 알 길이 없다.
나는 당신에게 무슨 말이 있는지 잘 모르겠어.
그런 식으로 나를 괴롭힌"
116,E65," 그 돈으로 내가 그 돈을 갚을 수 있었으면 해요. 그 돈에 대해서 어떻게 갚을 수 있단 얘긴데, 이거 어떻게 할 수가 없단 말씀이시네요?
아무"
117,E65," 그 사기꾼의 말대로라면 이 사기꾼도 그걸 보고는 꼼수로 사기를 치려고 했겠어?""
그는 다시 고개를 숙여보다가 입을 뗐습니다.
그는 고개를 숙"
118,E65, 그 후 치과병원이 있는 서울 강남구 압구의 집으로 이사 갔지.”</d> 지난해 말 서울중앙지방법원에서 구속영장에 기재된 ‘혐의를 인정할만한 소명을 충분히 할 만한 상당한
119,E65," 지난해와 올해도 두 배로 뛴다고 해? 부동산 경기가 안 좋은 게 문제야, 부동산 경기 안 좋아서.
그래도 내 집 마련하기엔 돈이 많이 필요해, 내가 사는 아파트를 팔"
120,E65," 그 결과 펀드 수익이 좋아진 것 같고.""
김경태 사장과 박성수 이사가 나란히 입을 맞대자 이사는 고개를 가로 젖히고 고개를 저었다.
""그렇습니다. 펀"
121,E65," 그리고는 그걸 보고 '너무나도 감사해. 내가 정말 잘하고 있으니.'라고 말하면서 '너 정말 감사해'라는 말로 상을 수여받았지.
그리고 '내가 이렇게"
122,E65," 그건 나도 할게.""
아내는 아까보다 더욱 행복해져 보였다.
아내가 아빠를 꼭 닮은 걸까?
그런 생각을 하니 기쁘기만 하고 기"
123,E67," 나 지금 너무너무 힘들어.""
""왜 그러냐? 왜? 왜 그러고 있죠, 왜 그러는데? 왜?""
""너 왜 이러는"
124,E67," 이게 뭐지? 나 지금 뭐지 하고 있어.
이런 식으로. 아까 그 얘기를 했어.
그런 얘긴 하지.
나 지금 나 혼자"
125,E67," 근가 봤지. 그니까. 그게 좀 <unk>니더.""
그때 그 말이 내 귀에 와 닿는 것 같았다.
""그래. 그래"
126,E67, 내 혈당은 왜 내려가야 되는지 그게 좀 의심이 들더군요. 그거야 내가 혈압을 좀 낮춘 거 같애요. 아유 감사합니다. 아~ 그
127,E68,"!
그냥 이 빵집이 뭐가 이렇게 맛있고 뭔가를 할 줄은 알았지만, 그 빵집을 운영하는 게 정말 행복했다고, 이게 얼마나 행복했는지 몰라!
"
128,E68," 그거 안 받는데 그거 받은 게 아니고 네. 감사하긴 했어? 그건 아니고 예. 그게 그~ 그~ 그게 뭐가 문제였어?
"
129,E68," 저런 모습 보니 정말 기분이 좋고 행복하더라”는 반응을 보였다.
김 대표 역시 “처녀딸은 부모님에게 미운 털이 박히"
130,E64," 그래서 마늘이 좀 잘 익으면 마늘도 많이 들어가니까 이게 또 다른 맛이잖아.""
김 씨는 ""흑자라니"
131,E68,"!
아빠, 이젠 우리 아줌마가 돼서 아줌마를 잘 모시게 됐습니다.
아니, 아까 그~ 이 아빠를 보고 아줌마라는 말을 했었거든요?
이"
132,E69,"""
유씨는 그 자리에서 한숨부터 뺐고,
이런 말을 들은 유씨의 얼굴은 금방 굳어졌고, 눈물이 흘러내렸다
"
133,E67, 우리 집은 물때까지 물이 잘 차있어서 물이 안 <unk>는데.. 우리 집 물도 안들어갔으니 우리집도 물도 다 안들고 물
134,E68," 그건 그렇고 그 돈은 내가 다 쓰고 남은 건 다 쓰고 있어.
나 지금 이 돈도 쓸 수 있는 거지?
이제 돈 쓰고 있는 게"
135,E61," 이젠 경로 운동까지 하고 싶은 게 아니니까 더 열심히 할 수 있게 됐네.
아무래도 저 같은 경우에는 이제 저 같은 경우도 이제 어트렉션"
136,E68," 내가 이번에 내가 이사 왔어 너 그거 다 팔았어 근데, 너가 내 집에 와서 살면 내가 내 집에서 살지 않겠느냐? 너한테"
137,E68,"!""
그 말에 금리는 금리에 대한 부담으로 인해 더 이상의 투자를 꺼려했다.
그러나 이내 금리 인상을 기대하기 시작했고, 결국 그 날 오후 2시가 되자 금리"
138,E61," 내가 결혼해서 아이를 낳고 싶은 거 아니겠니?
아빠도 그렇게 생각하지 않아요.
어쨌든 우리 엄마는 정말 고생이 많은 사람이잖니!
아빠는 우리 아저"
139,E69, 우리 회사도 우리 가족을 위해 좋은 일을 해줘 고생이 많았겠고 우리도 가족처럼 생각했어! 우리 가족에게 이런 좋은 회사가 있으면 우리
140,E64," 그래서 더 잘 할 거고!"" 라며, 넌 이제껏 내가 한 번도 한 번 겪어 보지 않았잖냐? ""라며 칭찬의 메시지도"
141,E69," 그나저나, 그거라도 해야겠다!""라고 말했다.
한 달 뒤 계약한 한 직원을 만나 이야기를 들었다.
그는 ""그 직원은 내년에 입사"
142,E69," 그 정도야. 내가 이 회사에 얼마나 많은 일을 하고 있는지 알기나 할 수 있겠지만 나는 그 회사 직원들에게 얼마나 많은 혜택을 주겠는가, 내가"
143,E64," 그런데 왜 내가 이런 대우를 받고 있는 거지. 왜 내가 이런 대접을 받고 있다는 걸 나는 모르겠어요. 나는 이거 정말 좋아해.""
이렇게 말하는 그는 한"
144,E69," 그리고 나보다 내가 먼저 회사를 그만두고 싶을 때 그 사람이 먼저 나서서 도와준다는 것도 내 능력이니까, 내가 그 사람을 도와주고 내가 원하는 것을 할 때 그 사람은 내"
145,E64," 그래서 그 회사를 믿고 열심히 일했거든.” 이 대표의 말이다.
한편, 이 회사는 올해로 설립 40돌을 맞았다.
창업자 이 대표가 회사를 창업하기 전에는 회사 이름도 'S"
146,E64," 그래서 내 생각으로는, 나는, 내 회사도 내일부터 출근할 수 있잖아. 그리고 내가 이 일을 할 거야, 이 일은"
147,E69, 내가 가장 잘나가는 사람이고 나는 최고의 연봉이니까. 내가 잘나온 게 아니라 내 연봉보다 많은 돈을 벌고 싶어서. 그래서 내 연봉보다 훨씬
148,E69,"라고 생각하면서 시작했다."" 라고 말했다,
그가 말하자, 나는 그에게 ""아! 내가 이렇게 잘한 거야, 내가 너희를 얼마나"
149,E69,"""
""그래서 이젠 식당까지 오픈했다면서? 그게 다 내가 하는 일이었잖니! 그걸 다 해내다니!"
150,E64," 그리고 우리 회사가 더 이상 직원에게 책임을 떠맡지 않게 된 것도 다행이지. 그게 우리가 가진 최고의 자산이라는 거.""
그는 고개를 숙인 채로 대답했다.
그는 다시 말을 이었다.
"""
151,E61, 아~ 이랬는데. 이거 뭘까요 하고 물어봐야 될 게 있어요. 그~ 뭐가 그렇게 중요하겠나. 아까도
152,E61," 그게 바로 선생님이 너에게 준 마지막 보탬이라고 생각했지. 너를 사랑하게 되어 정말 고마운 일이라 생각했는데.""
그녀는"
153,E61, 지도록 하시고 또 내가 이렇게 힘들 때마다 그 친구들에게 그 친구를 용서하고 싶다는 말씀으로 나를 용서하시는 분들이 많다고 들었다.
154,E61," 가해 학생들이 징계로 인해 학교를 그만뒀다는 건데 그걸 어떻게 할 수가 있나. 그래서 징계위원회에 출석해서 사실관계를 확인했어""라고 말했다.
그는 ""이번 사건이 학교"
