,emotion,generated_sentence
22,E65," 이번에 그분들 중에 그분들의 의견을 잘 반영해서 잘 해보자.""
""아닙니다. 저희는 이번 주말 동안 이 자리에 있는 저희와 함께할 예정으로"
23,E60," 그래서 친구와 헤어지는 수밖에 없었지. 그 친구도 나처럼 그 친구한테서 도망가지 말라고 한 적도 있지. 그래서 내가 너희들한테도 그랬지?""
아니, 난"
24,E64," 그리고 우리 엄마, 엄마의 마음이 너무 좋아서 우리 아저씨에게 정말 고마울 뿐이에요.""
아이가 엄마"
25,E69," 그리고 그 회사도 그 회사처럼 좋은 회사를 만들어야 돼.""
이렇게 말하니까 나는 고개를 흔들었다.
그러고는 내가 한 말을 기억하고 나서 그 회사를 그만두는 게 어떠냐고, 나는"
26,E63, 그~ 그거 그걸로 뭐 이케 뭐 뭐 한 삼만 원을 쏜 적도 있어. 어어 근디 그걸 가지고 그걸 가지고 뭔가를 해 가지고 그게 
27,E63," 그 당시만 해두지. 그래서 운동장에 있는 사람들을 모두 데리고 다니지 않고 혼자 다니고 싶었지. 그 당시에는 그냥 혼자서만 운동만 하면 되더라고.""
""아빠"
28,E67," 그거야 내가 잘 아는 얘기지만.""
그는 고개를 가로 저었다.
그러다 문밖을 보았다.
어쩌다 그쪽으로 걸어가는 게 아닌가?
아니면 내가 아는 얘"
29,E69, 아~ 네? 그까 이제 저는 이십오일이라고 해서 이제 이제 어머 어휴 저희 이제 어르신들이 네~ 이제 오십이 되면 네~ 그까 이거 뭐 이게 이제
30,E67,"""
그는 목과 어깨에 통증이 있는 것 같았지만 그 통증이 가라앉지 않아 한동안 멍하게 있었다.
그러더니 다시 침대를"
31,E66," 내가 집에 있는 시간을 더 늘려줄게.""
이렇게 말하는 그의 눈에는 왠지도 몰랐다.
하지만 그는 아무래도 자신이 원하는 것을 얻기 힘들다는 생각에 더 큰 걱정을 하고 있다.
""그럼 내가 어떻게"
32,E62," 그 때 파티가 끝나고 난 뒤엔 내가 서프트를 받을 수 있도록 해주겠다고 했지.""
나는 그 말을 믿으며 서프트를 받을 거라는 생각을"
33,E62," 하지만 내 마음은 내 마음 같지 않구나, 하고 나는 속으로 중언했어.
그래도 내가 내 마음만큼 아꼈으면 좋겠다고 했었지?
아마 내 마음이 아른거리"
34,E62," 그리고 나에게는 친구들의 소개로 친구들을 만나게 되는 게 좋을 거 같아. 하지만 난 내 친구가 아니라 내 친구인 거잖아.""
그때 나는 그 말을 했다.
나는 그때 그 친구를 만나"
35,E62, 그래서 나는 그때 그때 친구한테 그게 너무 좋았다고 얘기도 해 주고. 그래서 그 친구가 그게 마음에 든다는 말을 하고 그 친구를 다시 만나니까 나는
36,E62," 그건 내가 처음이잖어.
우리 학교에서 선생님이 폭행을 했어?
그런 거야. 그래서 선생님을 윽박해. 그게 우리 학교의 일이야.""
선생님은 <unk>"
37,E62," 내가 뭘 도와줄지 모르겠어요. 그래서 나는 그걸 알면서도 그냥 그냥 내 버릇에 맞지 않게 그냥 내가 알아서 알아서 하잖아,"
38,E62, 그래서 나는 너랑 잘 놀았다. 그래서 너는 너한테도 미련을 가지지 말고 서로 사랑할 것을 다짐했다. 그런데 나는 네
39,E62," 그리고 그 얘길 하면서 나도 좀 많이 웃고 싶어졌거든.""
그렇게 말했지!
""나랑 함께 놀러 가자. 그리고 너와 나 사이에 무슨 문제가 있는지도 잘"
40,E62," 그건 나도 알고 있었잖니.
그럼 난 왜 괴롭히던 거지?
내가 너희에게 했던 짓들은 모두 너희의 탓이"
41,E62, 그래서 저한테 얘기가 좀 됐어. 너 그 얘기는 뭐가 됐든 간에 너한테 반장이란 건 절대 안 된다고 했잖
42,E62," 나도 왠지 모르게 좋아해!""
나는 그의 손을 잡아주었고, 그는 나의 손을 잡아주었고, 나는 그의 팔을 잡았다.
그는 내게로 손을 뻗어 그의 손끝으로 내 손등을"
43,E61," 그리고 내 인생에 큰 도움이 될 것 같아서 고민이 많아졌어.
어느새 나도 이젠 내가 내 인생을 잘 알고 있더"
44,E61," 내가 구인광고까지 냈지.""
이번 일은 그 회사가 나를 채용하는 데 있어서 아주 좋은 기회가 됐다.
내가 구직 광고의 중요성을 알고, 그"
45,E61, 그래서 우리 팀이 좋은 팀장이 되려고 노력할 거고 또 우리 팀을 이끌어 주는 팀원이 될 거라고 믿고 응. 우리 팀은 이제 팀장이 되는
46,E61, 그~ 이 팀장의 말 들어보니깐 이~ 팀장이 정말 팀장이랑 팀장이 다 같은 사람이고 서로 다른 사람이잖니. 그까 팀장을 만나면서 그게
47,E61," 그건 나도 알고 있고 나 또한 잘 알고 있거든, 그리고 내가 커피에 대해서 얼마나 알고 있는지, 그리고 커피의 맛과 그 속에 담겨 있는"
48,E61," 우리 직원들이 다 열심히 일해서 승진할 거고 나도 그걸 보고 승진하면 되는 거지.""
그는 한 번은 이렇게 말했다고 덧붙이고 나서 그"
49,E61," 그건 그렇고 우리 애들이랑 함께 해줘. 그리고 우리 아빠는 정말 잘해주셔서 우리 엄마도 많이 도와주셨어.
엄마가 너무 감사해? 네"
50,E61," 내 친구들은 모두 나를 믿고 있어. 내 친구가 너무 좋아.
난 지금부터 내 인생을 바꿔줄 사람이 될게.""
""아니,"
51,E61," 그게 내가 행복해지는 길이라고, 나는 늘 내 곁에서 항상 함께 해왔어.
그래도 내가 원하는 것이 뭔"
52,E61," 그리고 내 꿈도 이루어진 것 같다.""
나는 다시 한번 감사한 마음으로 이 글을 썼다.
이제 나는 내 꿈에 대해서 다시 생각해보기를 시작했다.
그리고 이 꿈은"
53,E61," 그 친구에게 미련을 갖지 않도록 잘 보살폈지 뭐예. 그래서 내가 더 잘 알 거예요.""
그는 이렇게 말하면서도 내"
54,E61," 우리팀도 그 정도 실력을 가지고 있어. 그리고 그 팀에서 내가 하는 일이 내 인생의 전부라고 생각해. 우리도 마찬가지잖니?
아직까지는"
55,E63," 아빠랑 둘이 저녁을 먹고 있어.
그냥 같이 밥 먹는 거지?
그냥 혼자 먹는 거지?
나도 그건 상관 없어, 엄마한테"
56,E63," 그래서 회사도 직원들이 즐겁게 근무하도록 하는 것은 당연하지 않느냐?""고 되물을 정도다.
하지만 회사측은 '회사원들 복지를 위해선 직원들의 근무 만족도에"
57,E63,""" 라는 대사를 친다.
그런데 이 대사가 정말 웃겨서 그런 거 같았어.
""아무렴."" 넌 내 말을 들으려고 안간힘"
58,E63,".
이제부터 <unk>~<unk>
아무것도 아닌거 같고. ᄒ_*ᄏᄏ
이렇게 사진이랑 사진만 보면 정말 이뻐서...."
59,E63," 그게 내 목표니까.""
그녀가 말했다.
아직도 나는 그의 눈에서 눈을 떴고, 나는 그 순간 그녀의 눈을 마주 보았다.
""아직도 그건 안 되겠죠."
60,E63,"! #일상스타일기 에서 <unk>.
이번에 #이태원카트 에서도 놀러가고 왔지롱!
요번에 다녀온 태릉선수촌, 태진"
61,E63," 내가 좋아하는 거 다 해 줘. 그게 바로 나랑 똑같애서. 나하고 똑같애.""
""그래? 나도 잘 해 줄 수 있대? 나보다 더 잘할 수는 없지만"
62,E63,"!""라며 윽박하고 있다.
그렇다고 해도 괜찮은 건지.
하지만 아직까지도 기분이 안 좋아서..
이번엔, "
63,E63," 그리고 무엇보다 섹스를 하고 싶을 정도로 매력있대서 너무 기대가 컸어.
근데, 이젠 너무 좋아져!!!!
#셀"
64,E63," 이젠 정규직으로 다시 태어나고 싶네. 이번에 정규직으로 뽑히면 내가 더 이상 일할 필요가 없을 거라고.""
""이번 정규직으로 뽑히면 나는 정말 열심히 일하겠다.""
"
65,E63,"""
""이런 거야! 너한테 괜히 뭔 짓을 했나! 내가 뭔 짓 했냐? 너한테 그런 걸 한 건 아니다! 내가 뭔데 너"
66,E63," 내가 할 일이라면 열심히 하겠어.
나는 지금껏 한 일 중 내가 한 일이 얼마나 소중한가를 깨닫지 못한 채 살고 있었다.
그것은 내 인생을 망치고도 남는 일이었다.
그렇게 살"
67,E66," 할머니는 우리와 잘 아는 사이였으니깐 우리 할머니의 손길이 꼭 필요할 때라고.
할머니가 할머니가 할머니에게 선물하는 선물에 대해서 궁금한"
68,E66," 그 동안 내가 여행을 다녀오면서 느꼈을 수 없었던 행복감이나 감격 등을 모두 느꼈지.""
그런데, 이 여행의 추억이 생각났다.
그것은 내가 어렸을 때의 일"
69,E66," 아, 할머니가 군고구마 한 접시에 담아주셔서, 너무 맛있고 좋아서 좋아해!""라고 말하셨다.
이"
70,E66," ^^ 
이렇게 열심히 공부하고 있는 엄마의 모습에
이런 칭찬을 들을 줄 아는
친구의 칭찬이 생각났고
"
71,E66,"""라고 소망을 밝혔다고 한겨레신문과 KBS 등이 전하기도 했다. 고 장영주 회장은 생전에 '장남'으로 불리며 한국예술원 이사장, 한국문화예술위원회의 이사장을 역임하는 동안"
72,E66," 그리고 그~ 가족 영화 관람하고 난 후로는 가족들과 같이 영화를 보고 난 후에는 가족들이 같이 보고 같이 보면서 같이 보는 시간을 갖더라.
근디 우리 집에는"
73,E66," 그래서 아빤 그 집에 가셨고 나는 집에 와 있구나 하고 말이에.""
할머니가 말했다.
그때 내 방에서 누군가의"
74,E66," 아빠도 참 좋았던데 아빠랑 나만 잘먹어서 행복해! 아, 그래. 나도 참 고생이 많은 것 같다. 나도 행복하네!</d>"
75,E66,""" 라고 한다.
그리고 이 장면은 유키무라 료스케가 유카리가 자신을 좋아하게 된다는 걸 알고 있는 듯.
그리고 쿄코의 말에 의하면 ""유메노코"
76,E66," 그리고 내가 그 친구에게 전화해서 그 친구랑 같이 밥 먹자고 했어.
그래. 그 친구도 너에게 그 친구를 초대할 때 내가 같이 밥"
77,E66," 그리고 오늘 밤에도 별을 보고 있더라. 그리고 별이 별똥별로 변한 거예.""
그날 저녁은 별빛에 잠긴 별빛으로 밤잠"
78,E62," 그래서 나는 내 옆에 있는 모든 사람에게 사랑을 베풀고 있네. 내 옆에 있을 때면 언제나 내가 나를 사랑하는 것을 느낄 수 있지?'
이렇게 말하는 것은 내 마음에 있는 모든 것에 대해 나를 믿고"
79,E62," 난 당신처럼 비밀스러운 사람이 아니니까.""
나는 말을 멈추지 못하고 고개를 저으면서 물었다.
그런 말을 들은 사람은 거의 없을 것 같다.
그렇게 생각하면서 내가"
80,E62," 그 애인은 나를 만나면 항상 내게 다정하고 예뻐 보여줘서 좋았단다, 그래서 내 마음을 다 알고 있었어.
하지만 내가 내 마음에 안 든"
81,E62," 근디 뭐라 그래?""
이제껏 만난 적은 없지만 이십 대 중반으로 보이는 여자였다.
이런 말을 할 때면, 그녀는 내키지 않아하면서도 내"
82,E62," 그래서 그게 바로 나만의 차별인걸 알면서도 그렇게 하는 건 아니겠죠, 라고 생각하거든. 그러니까 내가 그거를 할 수밖에 없는 상황이라면 그거를 할 수 밖에 없을 것"
83,E62," 그런데 이 사람들은 왜 이게 안 된다면서.
그렇게 생각하는데 내가 지금 얘기를 하는 거야.
아니 근데는 이거야. 그니까 내가 왜 이렇게 안 됐"
84,E62," 그게 내 운명이야!"" ( ""내 인생도 그런 게 아니었어."" ""나 역시 그랬지!"" ),
( '내 운명, 그게 나의 인생이야. 내 운명도 그랬지"
85,E62," 하지만 내 인생에 가장 큰 영향을 미칠 건 역시 내 인생의 멘토가 될 사람이거든.
이렇게 생각하니까 내 인생에는 큰 변화가 있을 거라 생각해서.
그래"
86,E62," 그런데 내가 너에게 넌 내 친구야? 너한테도 그런 얘기를 들었니.""
그런 말을 들은 후 그녀는 자신의 얼굴을 똑바로 바라보다 갑자기 입을 열었다.
그리고 자신의 얼굴을 똑바로"
87,E62," 그리고 그걸 내가 할 수도 있으니깐 그거로 만족할 수도 있겠지만.""
이미 내게는 그런 일이 일어날 것 같은 예감을 가지고 있었다.
나는 이마에 흐르는 눈물이 고"
88,E62," 그건 내가 좋아하는 일이고 나에게는 좋은 일이거든.""
이런 이야기를 들은 나는 그 말에 마음이 흔들렸다.
그런 말을 들으니 나도 기분을 전환할 때가 됐다.
이제 나는 이 책을"
89,E62," 그리고 내 친구들이 너를 응원하는 모습을 보면서 너를 좋아할 거라는 확신에 차서 나도 모르게 마음이 끌렸다.
하지만 내가 그 일을 해낸다면 내가 할 일을 다 할"
90,E62," 나는 이 회사의 경영진에게 이 회사만의 차별화된 서비스를 제공할 생각이야.
이 회사의 커리어를 이끌어갈 사람은 이 회사의 경영진이 되어야 한다는 사실을.
""나는 내일 아침에"
91,E62," 그리고 직원들에게 신뢰받는 기업이 되겠다라는 약속을 꼭 지킬 수 있도록 하겠어.”라며, ’직원들’으로서 직원들과 더욱 소통하고, 소통하며 함께"
92,E62," 그건 내가 원하는 것이거든.""
그는 다시 말했다.
""그럼 나는 당신들을 위해서도 넌 할 수 있다고 믿었어. 당신은 내 팀에 속해 있지 않기"
93,E62," 직원들이 행복하고 행복한 회사를 만드는 일에 앞장서자.</d> 한국경제신문은 최근 한국기업지배구조의 핵심축이었던 사외에 대한 투명성을 강화하기 위해, 지배구조의 핵심 요소였던 이사 선임,"
94,E62," 내가 할 일이니까 말이다만, 나는 내 친구들을 위해서라면 기꺼이 나설 수 있다고 믿어! 그리고 내가 할 일은 너희들의 미래를 위하여, 너의 친구들을 위해서! 그"
95,E62," 한국이 세계 최고의 패션 강국, 패션이 강한 나라가 된 것을 축하해.""
김 사장은 지난해 10월 중국 상하이 국제전람중심에 위치한 상하이국제전람관에서 열린"
96,E62,</d> 이번에 선보이고 선보이고자하는 상품으로는 △1만2250원에 구매 가능한 ‘에코팩토리 #에코패드’를 2만99
97,E62," 하지만 그걸로 충분하단다. 그건 우리 과장님을 위해서야.""
나는 다시 한번 고개를 갸만졌다.
아무튼 내가 이 일을 하고 싶다고 말했다면, 이"
98,E62," 그걸 증명이라도 해야 돼.""
그녀는 그제까지 그 사실을 전혀 알지 못했으며 오히려 더 큰 소리로 외쳐댔던 터라 그녀는 그 말을 들었어도 믿지 못할 거라는 생각에 더 이상"
99,E62," 내가 이 일을 할 때는 이 일에 집중해야 해.""
그녀는 ""내 친구들을 잘 알잖니""라고 말했다.
그녀에게는 ""그렇게 하면 좋다.""라고 말했다.
"
100,E62," 그거면 우리 기업이 세계 시장에서 경쟁력을 갖췄다는 걸 증명하는 건가 봐.""
""이거 정말 좋은 일이지.""
이번 주 금통위 회의는 지난해 11월 콜금리에 대한"
101,E69," 내 생각엔 내년엔 정말 잘 될거 같애""라고 덧붙이기도.
김지은의 결혼소식을 접한 시청자는 “이런 좋은 소식 전해주셔도 고"
102,E61," 그리고 우리 모두는 나를 믿는다. 우리도 내 친구가 됐고 나도 나를 믿겠지!""라고 말했다.
이어 ""나는 나를 믿고 있다""고 덧붙였다..
"
103,E61," 내년부터는 시험을 보러가야겠다고 했더니 시험지를 다 가져가버려서 시험이 끝난 줄 알았대.""라며 울분을 참지 못하기도 했었다.
그때"
104,E61," 아~ 그래, 너희들 다 컸으니까.
아빠랑 엄마 다 자랐어.
엄마는 내가 제일 먼저 아까 얘기한 거는 너희"
105,E61, 이제 다시 한번 축하드린다고 하니까 정말 감사하다는 말을 하고. 감사합니다~~^^ ;</d> 이거 뭐
106,E61," 내일은 다시 만나서 행복해. 내가 너한테 할 얘기가 있어서 그래.""
나는 다시 말을 꺼냈지만 그 말은 내 마음속으로는 들리는 말이"
107,E61," 내가 뭔지 모르는데 왜 그래?
어디로 갈까봐 그래?
내가 갈게? 어머님? 어머님이랑 나랑 나랑은 다"
108,E61, 뭔가가 툭툭 튀었나? 어~ 괜찮은 건 아니었는데. 뭔가를 뭔가 
109,E61, 그거 때문에 내가 이거 어떻게 할까 하고 걱정했었는데. 아~ 그래? 그~ 저도 이~ 뭐라고 할 수 있는 거가 없는 거 같은
110,E61," 난 천재잖어. 하지만 난 그런 건 신경도 쓰지 않았는데! 천재라고 해도 그 정도는 알아야 할 텐가! 천재지 뭐야.""
그녀는 고개를"
111,E61," 그래서 고민은 더 이상 진행시키지 않는 것이 좋다고. 고민을 이야기하고 싶으면 선생님의 이야기를 들어봐! 고민이 끝나면 그 친구한테 전화를 걸어.
""그 친구가 선생님을"
112,E69," 그래서 어. 어.
그때 내가 그~ 이거 좀 배워 줬어.</d> 어.
아~ 그까 뭐야? 그게 무슨 말이야. 어.
이건"
113,E64, 그래서 시험 점수도 많이 나와. 그러니까 내가 이걸 잘 못해서 아~ 아쉽다. 아~ 그래? 어머머님도 아쉽긴 하지만 어떡할까 고민하다가 시험
114,E64," 그리고 그~ 이거 뭐지? 어어~ 시험이 끝나고 난 다음에 어땠냐면 그게 그 시험의 난이도는 뭐예요
아~ 시험 끝나고 나면은 아까도 말씀 드"
115,E64," 하지만 내 생각은 달랐어! 내 목표는 뭔가?""
그때 나는 갑자기 눈앞으로 다가오는 것이 너무 기분이 좋았었다.
그런데 내 눈앞에 펼쳐진 것은 바로 내가 알고"
116,E64," 하지만 그 정도 실력도 아닌 것 같은 데 왜 그렇게 많은 것을 가르쳐야 되는 거지?
""그래?""
아니야, 이게 뭔가요?
그냥 내 생각만 하는 것 뿐이야."
117,E64, 그리고 또 다른 꿈이 있다면 뭐든 이루고자 노력할 생각이야. 그래서 나는 항상 꿈꿔 왔던 학교를 다시 가고 싶다고 생각해요. 그게 꿈이잖어요. 그래서 그 꿈도
118,E64, 그래서 내년에 또 다시 한번 기회를 잡으려고 하는 건가. 하지만 또 한 가지는. 이번에 또 그걸 놓칠 수도 있잖나. 그래서 그 기회를 잡으면 더 열심히
119,E64, 하지만 그건 아니잖아? 난 이번에 내가 그~ 이~ 그까 이거 좀 이게 뭐야 이~ 넌 그까 뭘 해? 너는 너는 뭐냐? 그
120,E64," 이대로 계속 계속 있을 수만은 없어.""
그가 말을 끊을 때까지 그는 계속 침묵했다.
그리고 그는 여전히 그 말을 계속해 오고 있었고, 그 말이 계속되자 그가 다시 말을 계속했다.
""이"
121,E64," 그리고 내가 할 일을 고민해봤으니 이제 내가 하는 일은 내가 알아서 할 테고, 내가 원하는 대로 하고 살자.""
나는 그렇게 말했다.
그런 말을 듣자마자"
122,E64," 그걸 보고 나서도 정말 행복하고 행복해.""
아무리 그래도 내게는 더 이상 내색할 필요가 없어서,
그냥 내색하는 게 더 이상 내색"
123,E64, 물론 이게 뭐냐면 내가 지금 하고 있는데 이~ 뭐냐 하믄 뭐냐 이~ 뭐라고 하는 건 뭐냐면 내가 뭐라고 해야 되느냐 하면 내가 이제 이~
124,E66, 그게 다 이유가 있는 거지. 내가 그 놈들을 때린 건데? 난 이 놈을 그냥 <unk>는 거라고 생각하지 마! 그게 아니라 그냥 때리는
125,E69,"""
이런 말을 할 때 가장 중요한 건 '우리 반에 대해' 하는 말일 것 같다.
""우리 반에서 가장 중요한 것은 우리를 얼마나 잘 가르치는가가 아니야, 이걸 알아야"
126,E69,"!
#애기사랑해</d> 저희 집 <unk>
오늘부터 뽀롱 <unk>
#냥이 <unk>
아무쪼가 이거"
127,E62,"'
""이런, 그런 얘긴 하지 말아라. 내 친구들이 내 친구를 사귀는 것도 좋잖냐. 내가 좋아하는 사람은 내 친구들이고 내 친구들하고 함께 사는 것이 내 인생"
128,E62," 그건 바로 나에겐 좋은 일이지!
나는 언제나 그 사실을 잘 기억할 뿐이야.
나는 늘 나를 사랑할 뿐이야!
그런데 왜 나는 그렇게 사랑하지 않는 걸까! 하고"
129,E62," 그런데 내가 잘못했나 보다.
그냥 <unk>한테 잘못했다는 거야?
내가 너무 화가 나니까 그거야?
나도 너무 화를 내는데.
"
130,E62," 근가 이렇게 잘 지내고 있어요.
근가 이렇게 <unk> 잘 지내고 있어서 너무 행복하고.
그런데 저희 집에도"
131,E62," 그래서 내가 더 행복하고 기쁘다.""
""아빠, 나, 엄마도 행복하다. 엄마! 엄마랑 엄마 아줌마! 아"
132,E62," 언니도 나를 사랑해. 내가 언니한테 잘해 주고 있으니까.'
그녀는 고개를 갸름거리고 말했다.
나는 그녀가 언니를 좋아하게 된"
133,E62," 내 친구들도 모두 다들 잘 대해주고 있으니 내 친구는 더 열심히 일하겠어?""
이제껏 우리를 위해 해줬던 일들을 다 잊어버리겠다며"
134,E63,"""라거나 '우리 엄마를 닮았다.'거나 '우리 엄마와 닮은 사람이 있다.'는 식으로 말하면서 그 아이의 이름을 부르면 그 아이가 그 아이를 사랑하게 된다는 것을 알고 있었다.
그 아이의 이름을 불러"
135,E63,"</d> 이 게임에서 플레이어는 이 맵의 가장 유명한 랜드마크가 있는 곳과 이 곳의 상징인 빨간색 마법사, 빨간색과 보라색 지팡이를 들고"
136,E63, 그걸 계기로 찜질방에서 요통도 좋아졌고 요통이 심할 때도 뜸을 들였거든. 그래서 요즘은 요통의
137,E63," 내가 그걸 잘 알지도 못하고, 그게 내가 너무 편한데 그거를 너무 편해서.
나는 내가 이게 내가 편할 수 있을 때 하는"
138,E63,"</d> 이거 정말 이쁘고 멋있어요.
요런거 뭔지 모르겠네요.
이건 이게 너무 이쁘게 생겼는데요.
"
139,E63, 그런데 이제 나이가 들면 몸이 안 좋은 건데 왜 이렇게 몸이 안 좋다고 하느냐고 물었을 쯤 되면 뭐~ 몸이 나빠지는
140,E63," 내가 잘 챙겼는데.""
그때는 너무도 예뻐 보였던 그 남자였다.
나는 그에게 다가가 손을 잡았다.
그가 내게 말했다.
""난 지금 내가"
141,E63," 그리고 기침을 자주 해줘요.""
나는 기분이 좋아지는 것을 느낄 때마다 그 차를 한 대씩 사주었다.
""어떻지요"
142,E63," 내가 이거 좀 해달라고 해봐야 돼! 아줌마가 너무 잘 챙기는구나, 우리 아빠도 잘"
143,E63," 우리 딸에게 내가 어떻게든 물려줄 테니 안심할게요."" ""엄마, 아, 아빠, 아저씬"
144,E63," 난 내 친구들이야! 내가 너랑 결혼하면 내 친구의 친구들이 될 테고, 너와 내가 함께 살 때 내가"
145,E63," 수술한 지 6개월밖에 지나지 않았지만 수술한 지 얼마 되지 않았거든? 수술 전엔 허리 통증으로 힘들었는데, 이제는 수술 후엔 통"
146,E61," 내가 직접 만들어 먹을게. 언니가 너무 좋아하는 음식. 우리 언니가 좋아해.""
나는 다시 한 모금 더 먹었다,
언니는 내 곁에서 나를 끌어안은 나를 보고"
147,E61," 내가 이렇게 해줄 줄은 꿈이 못 꾸는데...
그냥 내가 해줘서 너무 좋다.</d> 요즘 들어 정말 많은 여성들이 성형시술 후"
148,E61," 그런데 그 돈이 내 주머니에서 빠져나간 것 아니니까.
그래서, 나는 이 돈이 내게 얼마나 소중하단 것을 알게 되었단 말이지?
내가 이 돈을 내게 준 게 아니라"
149,E61," 내가 너희들을 위해서 기도해주면 좋겠지?""
그녀의 눈가에 물기가 맺혔고 그 눈물은 그의 가슴에 맺혔지만 그녀의 마음은 이미 그의 마음을 사로잡았다.
"
150,E61," 내가 간호사를 좋아하고 사랑하고 있어.
아직 안됐는데 내가 괜스레 고마울 것 같아서 그래?
나야 뭘 할 수 있는 사람이야.
아"
151,E61," 내 말뜻은 잘 알아들었고 나도 고민을 해 봤지만 결국 고민을 해결해주기로 하고 박 씨가 찾아왔어!""며 고마워하는 마음을"
152,E61," 그리고 나랑 같이 가도 되니까.
이제 내가 뭘 할게. 내 친구도 내 친구로 생각하고 있니까?
나 때문에 우울증에 시달리고 있어.
"
153,E61," 엄마랑 함께라면 얼마나 기쁜지 모르겠어.
그런 엄마는 정말 고마워서 엄마한테 잘해주었어.
엄마, 우리 딸아이를 위해 내가 더 많이 할"
154,E61," 그땐 그걸로 끝인데.""
아내는 그 말을 남기고 돌아섰다.
그런데 그때 아내는 아랑이를 보고 웃었다.
""아냐."
155,E67," 그리고 나중엔 그 여행이 끝나고도 그걸 잊지 못하고 그걸 그리워하며 살아왔지.
이제는 그게 전부라고 생각하고 살았는데 그때도 내가 기억이 나는"
156,E67," 그리고 나하고 나 사이에 좋은 일이 있었어.""
그녀가 말을 마치자마자 그녀는 눈을 뜨며 이렇게 말했다
""고은희. 너한테 좋은 일이 있었던 건"
157,E67, 그건 나도 다 알고 있구요. 그~ 이게 그~ 저기 뭐지 뭐냐하면 이십대 초반이니까요. 그 당시에도 그니까 저도 그니까 저희
