,emotion,generated_sentence
32,E60," 그리고 나하고 얘기가 좀 많이 돼.""
아빠, 나하고 얘기가 좀 된다면서요.
그냥 놔둬야지.
그런 얘기 좀 했"
33,E62," 그리고 무엇보다 그걸 어떻게 극복해야 할지 모르겠네. 그게 바로 내가 할 일이지.
그냥"
34,E68," 우리도 이제 이게 웬만해서는 그게 다 뭐라고 말하기가 힘들거든.
그게 다 뭐가 그렇게 중요해서가 아니라 그게 이제 대기업의 어떤 그런 뭐"
35,E68, 내가 지금 이게 다 내일 일이고 내가 이게 이 일이지. 그게 다 나 때문에 일어난 일이네.
36,E62,"</d> 한국이 지난주 세계 금융위기 극복과 함께 선진국에 버금가도록 경제 체질을 강화할 방안이 모색됐다.
특히 올해부터 도입"
37,E63," 그리고 뭐~ 저~ 저희들 그게 무슨 일인지 모르니까 그냥 그냥 저기 그냥 뭐라구요?
아무 것도 안 하고. 근디 이~ 그게 저"
38,E68, 아휴. 이게 다 무슨 소리인가? 어휴! 어서 일어나. 내가 이거 못 봐. 이럴 거 같아요. 어휴!
39,E61, 아유 고모님이 좀 건강하고 예쁘셨다고 그러는데 아까 그~ 그까 저는 그니까 우리 그니까 그니까 그거 저
40,E60,"""며 기뻐하는 등 환한 웃음이 터져나왔습니다. 고마워요."" 박씨는 지난해 10월 열린 전국동아리수영대회에서 우승한 바 있다. 고교생들의 꿈이 수영"
41,E69,"""라고 했다.
그는 ""이렇게까지 해서 우리를 믿고 맡겼더니 그건 또 어떻게 된 겁니다.""
그렇게 말한 후 다시 그 자리에서 일어설 수밖에 없었다.
""어찌 됐든"
42,E64,""" 라고 묻자 “식사는 건강을 위해서도 꼭 먹어야 한다”라고 답변했다. 가장 큰 이유는 “식사가 건강하고 좋다. 건강도 건강하고 좋다” 라는 점이다.
식사가 좋다면 어떤 음식"
43,E65,"!
그리고 내가 원하는 건 바로 너희들이 원하는 대로! 내가 원하던 회사였다!!
그럼! 넌 내 친구니까!?
이건 뭐냐구.! 내가 원"
44,E62, 그래서 내가 이렇게 하고 싶어 하는 게 괜찮아요. 그래서 제가 그걸 하고 싶어하는 거는 그걸 하면서 내가 그거를 할 수 있게 해준다라고 생각합니다. 네~ 그래서
45,E69, 이번에 시험 합격자 중에 제일 먼저 승진을 했네. 그래서 그니까 우리 이~ 우리 김혜영 선생님을 만나고 난 후에 바로 이~ 그 자리에 앉았네. 이 자리에 앉으니 그~
46,E62," 그런데 내가 결혼하면 어떨 거냐. 나는 너와 같이 살지 않겠냐.""
그녀는 나를 쳐다보지도 않은 듯 고개를 끄덕이고는, 내 손을 잡았다.
그때,"
47,E68,"""라고 말한다.
""엄마도 아빠를 닮아 있어요"" 하고 말한다.
아빠와 아이가 함께 웃으며 ""엄마도 닮고 싶다""고 말한다.
아이들의 반응은 ""엄마는 정말 잘생겨.""라는 말과 똑같아"
48,E69,"! <unk><unk>
<unk><unk>♀.
(사진 옆으로 이동)</d> [오늘도 기쁜 우리 딸]
아침 일찍 출근하는 우리 딸.
엄마가 일찍 퇴근이 안돼"
49,E60,"""라고 말했고, 그 다음엔 ""너랑 잘해봐라."" 라고 말했고, 결국 그 자리에서 헤어졌다...
이후에는 <unk>의 말을 듣고 ""그냥 너하고 같이 있으면 좋겠는데...?"
50,E67," 너희들이 너희들을 위해 무엇을 해야 하는지는 너희는 알지 못해? 네? 네?""
""아냐. 네!""
아무튼 아저씨와 대화를 나누다 보니 넌지시 "
51,E67," 그래서 내가 결혼하게 되었고 나는 결혼식을 올렸지.""
""결혼식 때 내가 뭘 해줬지. 나는 내가 결혼하는 데 있어서 뭔 짓을 한"
52,E63," 그게 내가 원하는 것 같거든?
아무튼 나는 내가 이번에 내가 이번에 봤던 것만큼만 이게 내가 뭘 원하는지를 알 것 같으면은 그게 뭐"
53,E65," 앞으로 계속 운동하고 또 다른 사람들과 함께 운동을 계속해 나가면서 좀 건강을 다지는 것도 좀 많이 해야지.
아니면은 건강 관리를 어떻게 해야 될까요?
그"
54,E65," 하지만 은퇴는 그 어떤 것도 할 줄 모르고, 새로운 삶을 시작하기 전에 어떤 준비를 해 나가야만 좋은 결과를 가져올 것 같다""고 조언했다. 고"
55,E69,"""라고 밝혔다.
그는 이어 ""내년에도 입시가 어려워진다 하더라도 수시와 정시 두 가지 모두 만족해야 할 것""이라고 조언하면서 내년도"
56,E66," 나만 잘났어?
그런데 왜 안됐냐. 그거 내가 왜 그래?
왜 그러냐구! 너는 내가 결혼할 거면"
57,E62, 내가 정말 그 얘기가 사실이라면 난 이거 다 알고 있어. 네가 얘길 안 했어 내가 얘기를 못 한 게 아니라. 내가 그게 뭐가 그렇게 큰 비밀
58,E65," 이젠 좀 더 신경 쓸 필요 있어.
그냥 그냥 내 마음대로. 내일 당장 내 집으로 가!
내가 너희 집에도 가자고.
그냥 내 집으로.
아무튼 너희"
59,E61," 그니까 내가 좀 늦게 은퇴를 했더라고요.
그래가.
그래 가지고.
그래가지고.
그러고 보니까 내가 좀 늦었다고 생각을 해.
왜 그러고 있"
60,E69," 근사한 저녁식사도 못 했지. 어때. 그니까 내가 뭐~ 뭐야. 뭐 이런 게 있긴 있어.
그런 게 있대. 그거.
"
61,E64," 어머님이 이거 좀 해 주세요
그냥 이랬을 뿐이야 어떡하면 좋아해. 이랬어요
아~ 아~ 어머"
62,E66," 그래서 그 노래를 듣고 나면 가슴이 설레는 일이 한두 개가 아니다.
아무리 생각해도 이 노래를 듣기 전에는 정말 가슴이 아팠"
63,E63," <unk>네들은 내 구두를 훔쳐보다가 그게 뭐야! 내가 훔쳐간 건 내 발이었다!""
그렇게 말하며 그 녀석이 말했다.
그러더니"
64,E69," 그래서 나는 항상 ‘나는 왜 이렇게 살고 싶어’라는 생각이 드는 거야’라고 생각을 해왔거든. 그래서 ‘왜 내가 그렇게 살아야 해’라고 생각하는 건 아닌 거 같더구나.""
그래서 ‘왜"
65,E66,"</d> 롯데의 넥타이 부대였던 K2의 후드티셔츠도 이 부대였다.
당시에도 K3의 부대에는 부대장들이 직접 부대에서 나와서 "
66,E60," 이 보너스를 받은 직원이 이십오만원인데 그 직원이 이백만원을 더 받았어!"" 라고 말하더니 직원이 이백만원을 받아내라고"
67,E63," 넌 왜 이렇게 아파하는거냐, 너. 너 지금 무슨 말을 하느냐고? 괜한 걱정을 끼쳐 미안을 하네"
68,E62,"</d> 지난 주말에는 비가 많이 와서 도로가 막히긴 했어요
그래야 차분하게 잘 다녔으니깐요
오늘 날씨도 정말 너무 덥고요
이"
69,E65, 네. 이럴 때 조심해서 이거 좀 해줘. 음~ 네~ 음음음 네. 네~ 이걸 좀 이걸 이케 해
70,E64," 그리고 또 이십일 년이 지나니까 또 그게 다시 그~ 재택근무가 되잖. 근데, 이번에 또 재택을 했어? 이게 그~ 그게 재"
71,E62," 그 동안 나는 그 많은 일들에 대해서 잘 알았지 뭐.
나는 내 아내에게도 감사했었어!
내가 그 일을 한 것도 그 일이 계기가"
72,E67, 그런데 이거 놔두면 내가 죽는다던가. 내가 죽을 수도 있는 건데 그게 아니라 내가 죽는다고 해도 내가 살아날 수가 있단다.
73,E60,"'
이런 생각에서 그녀는 자신의 사랑을 다른 사람과 공유하고 싶어했다.
""내가 너의 사랑에 대해서 말하려고 하는 거예"
74,E62," 그 직원들도 다 알고 있을 것 같아서....
그럼, 그 직원의 인생은 어떻게 됐어요?
아직까지도 이직을"
75,E69," 그리고 이제 내년이면 내년에 결혼할 수 있잖나.""
그녀는 고개를 저었다.
이미 한"
76,E61," 그거 보고도 못 알아보고.""
아이는 눈을 흘기고 있는 자신의 모습을 보고도 아무렇지도 않은 얼굴이다.
아이의 말을 들"
77,E60, 그 후로는 아기 엄마들이 모두 다 울었어.”</d> 이씨는 이날 오후 3시30분부터 1시간30여
78,E61, 내가 이 일을 해냈으면. 그리고 나는 이 일에 대해서 내가 할 일이 무엇인지 생각해 봐라. 그리고 나 자신을 위해 할 일을 생각해야 할 것 같아. 이 일을
79,E69," 그러면 아이는 한 명을 낳을 텐데, 그러면 그 아이는 두 명밖에 안 낳을 테니까.""
나는 그 아이가 태어나면 그 아이의 이름을 하나씩 불러보았다.
""아이 이름을 세 번 부를 거야?"" 나는 물었다.
"
80,E60," 그니까 취업해서 취직을 했거든.
아니면 그니까 취직을 한 거야.
아무래도 그거야 뭐. 그니까 취업이 된 거지..
아무것도 안"
81,E67," 하지만 지금이 은퇴할 시기라면, 내 나이도 언젠가가 더 오래 산다고 봐. 그 때 다시 한 번씩은 다시 한 번이라도 이 자리를 찾아보고자 하는 마음으로 이 자리를 찾아봐"
82,E64," 그리고 또 다른 뭔가 특별한 거야.
그냥 내가 이랬던 건가?
어쨌든지 이게 내가 <unk>가 <unk>를 좋아하는 거야? 아, 이걸 왜 이랬"
83,E64, 그리고 그~ 이게 또 다른 문제인데. 그니까 지금 이제 우리 저기 이게 뭐 이거 그거랑 관련이 있을 거 같은 거야 그거 때문에 또 이걸 또 또 그거
84,E67,"!
이제 건강도 챙기세용
아무래도 저의 몸이 안좋은건가봐여!!</d> 요즘은 다이어트를 하는 분들은
아침마다 먹는거라
이"
85,E62," 그게 얼마나 큰 일인가 싶어 나는 이번에 여행을 떠났어요.
이런 여행에 대해서 나는 이거 여행이 아닌데. 내가 그거야? 내가 그"
86,E61," 우리 애를 위해서. 우리 아이들에게 우리 아이들이 정말 열심히 공부해줬지.
우리 아이들도 잘하고 있거든, 우리가 우리 아이가 잘할게, 우리 아이들이"
87,E64,""" 하고 말했다.
""어쨌든, 나는 내 생일 축하할 일이 있어서 내 생일 축하를 드려야 되잖은 거예요. 하지만 나는 축하받을 일은 없어."
88,E66," 아, 진짜? 그거? 아유, 이 사람아. 뭔 소리야, 너 왜 그러고 있어. 아휴 이게 뭐야, 이 사람! 이거! 아, 이게 누구냐,"
89,E64," 그런데 이제 다시 일터로 돌아갔는데 이걸 계속 반복하면 그걸 또 다시 다시 반복하면 안되니? 그래서 계속 일을 해야 되니까.
아까도 말했듯이 일터에서 또 계속 해야지"
90,E63," 그래서 내가 지금 당장 병원에 가겠어.
이미 다 됐으니 걱정 말게나?
그럼 지금이라도 내가 병원에 가야 해?
이번엔 꼭 가"
91,E64," ^^ 
이렇게 맛있는 햄버거 먹으니 정말 행복한 기분이 들어. ᄏ.ᄏ</d> 뭔들 이렇게 맛있는걸 먹어야 하나요~?
"
92,E64, 그리고 이번에 다시 봤더니 너무 좋다구. 그리고 이제 다시 보니 너무 재미가 있어서 좋네? 그거 진짜 너무너무도 재미있고 재밌더라. 그리고 그거
93,E65," 그 다음부터 나는 임신할 거라는 확신에 사로잡히게 된단다. 그래서 내가 임신할 때까 지워지지 않을까, 그런 생각을 하게 된 거란 말예요! 그래서 나는 이제 막 결혼하고 싶"
94,E61," 내가 왜 그런 일을 하는지, 그걸 알면 얼마나 답이 없겠니.
아무리 그래도 내가 그 사람을 미워해야지?
이렇게 하면 너는 어떻게 될까?
아마 그걸 알"
95,E68," 그게 문제예요, 지금.""
이미 그는 한 번이라도 더 일을 그만두겠다는 결심을 했다면 지금쯤 직장을 그만두고 다른 곳으로 갈 수밖에 없었을 것이다.
그는 다시 직장을 그만둔다고 해도 여전히 자신이"
96,E64," 이번에 다시 한번 감사드리고, 앞으로도 계속 감사하겠어요. 감사하다""고 소감문을 밝혔다.
이번 사업은 부산시와 (주)가든랩(대표이사 최창규)이"
97,E67,"""
그런데, 이젠 그런 일도 없어져버렸다.
나는 내 말을 알아들었고 내 마음속에 그 말을 품고 있었던 게 아닌가 하는 생각도 했다.
하지만 나는 이 모든 것을 잊어버린 채 다시 한 걸음, 한"
98,E65, 그리고 우리 아빠한테도 선물 좀 줘야 될 텐테. 그거 사줬으면 안 돼요. 사 준다고 했거든요~ 사 준다면은 우리 엄마도 우리 엄마가 그거를 사
99,E64," 내가 그걸 보고 깜짝깜짝 놀라서 내가 다짜고 격분하고 난리를 쳤지. 내가 괜스레 화가 나서 내가 화장대에 머리를 부딪쳤거든.""
""아"
100,E67," 그 애의 눈빛이 그렇게 예뻐 보였던가? 내가 넌 내 눈을 똑바로 볼 줄 알았는데, <unk>네들한테 그런 거야 뭐가 그리 좋은 거지? 난 뭘"
101,E64," 그래서 이직해서 이직을 했는데 이걸로 이직이 됐지.
그래도 내가 지금 뭐라고 말할 수가 없네. 내가 왜 이게 무슨 일이 있었는지 모르겠어.
그때부터 내가 왜 이렇게 힘들었을"
102,E69, 그래서 지난달에 흑자로 잡았다고 하니 그걸 다시 회복하고 싶은 거고. 그래서 흑자가 됐다는 거는 그
103,E63," 그런데 요즘 같은 날씨엔 체형관리도 잘 해야 돼요. 아유 아빠, 저도 요즘은 체형관리를 잘 안 해 봤어요 ᄏ."
104,E62," 이거 뭐냐?""
아무것도 모르는 내가 왠지 뭔가 켕기는 게 있어서.
""그래서 내가 뭐라구 그래요 뭐라고요"
105,E63," 그게 무슨 뜻일까요?
어머님은 퇴사가 안 된다고 하시는 것 같고요.
예전에 제가 한 번 이사님이 말씀하신 적이 있습니다.
"
106,E67," 요즘엔 뭐 저런 게 좀 유행이라든지 아니면 요즘은 뭐 저런 거를 뭐 좀 뭐 이렇게 좀 이렇게 뭐 좀 많이 하는 것도 봅니다
아니"
107,E62," 그 동안 고생 많이 했다. 하지만 이대로라면 내가 한평생 한마음이라도 아끼겠지?""라고 말하며 고개를 떨구는 모습을 보여 주었다.
이날 공연에서는 뮤지컬 배우 박재현이 '박수현의 "
108,E65," 그 사람 말만 들었어?
이런 식으로 해서 사귀고 있거든.
그 사람은 지금 사귀어본 적이 없어요.
지금 그 사람이 나한텐"
109,E60,"""
그녀의 말처럼, 나는 그녀가 왠지도 모를 기분에 휩싸이게 된 걸 느꼈다.
그녀에게 무슨 말이든지 해야겠다는 생각이 들었다.
아직까지도 내 마음을 충분히 이해하지 못하겠지만 그녀는 여전히"
110,E67," 내가 취업에 성공하지 못하니 나도 더 바쁠 수밖에 없거든. 하지만 난 이제 취업이 됐어! 뭔가가 있어.""
그렇게 말하고 나는"
111,E60," 내가 임신했다면서?
그냥 임신한거 아니지?
임신한 거야? 임신했으니 임신했으니까!
이런. 그, 그런 거 아니잖니?
"
112,E63," 그리고 내 인생 최고의 순간은 내 인생에 있어서 제일 행복하거든.
그렇지만 난 그건 내가 원하는 대로 되지 않아!
이제 내가 원했던 직장을 가지.
그건 나도 마찬가지"
113,E63," 그런데 그걸 보고도 남편이 너무 불친절이잖니.
그러다 결국 아이를 낳게 돼. 그 아이를 낳았지 뭐.
아니 뭐~ 저~ 이거 이~ 저희"
114,E67,"""
이제야 나는 그 말을 이해할 것 같은 생각이 들었습니다.
그런데, 내 말을 듣고 보니 그 말이 내 귀에 쏙 들었었습니다.
나는 이 말이 내 마음에 들지 않는"
115,E62," 그래서 나는 결혼하면 안 되겠나 생각했는데 막상 생각해 보니 내가 결혼을 하고 나면 나는 정말 행복하고 좋은 일들만 생각해서 살려고 하는구나.
나는 그"
116,E68," 그리고 내가 이 회사에 취업을 할 때는 그 회사가 얼마나 중요한지를 알게 된 거지.
내가 이 일을 할 때마다 내가 그 회사를 위해 무엇을 하고 싶어 하는지 그 회사를 잘 알고 있었어.
그리고 내가 원하는 게 무엇인지"
117,E61, 그걸 받아주려고 했더니 그 친구가 나를 보고는 웃으면서 나를 보고도 내 말을 무시하는 것 같다고 했지 뭐. 내가 너무 잘난척하고 있으니
118,E67," 아~ 그래. 그까 그 아이가 지금 뭐 어딘가 이렇게 그까 그걸 가지고 있는 건지 모르겠어.
네. 근데 이제 그~ 그게 뭐야. 이~ 뭐야 그니까 이제 아까"
119,E68,""" 라는 말이 나온다.
그 후 취업한 후로 한동안 쉬고 있던 그는, 그 후 다시 취직을 했다.
그런 그의 모습이 너무 행복했다.
그렇게 그는 취업해서 다시 취업해서 또 일자리를 얻었다.
그리고 또 다시 다시"
120,E66," 하지만 내가 뭘 더 많이 할 수는 없는 것 아니에?""라며 웃어넘긴다.
그러면서도 그는 자신의 잘못을 인정하는 동시에 ""너희들끼리 싸우면서 어떻게 하면 좋을까"
121,E63," 그리고 이제 취업한 것도 아닌 것 같아서 더 기대하고 있어요.""
이미 취업하고 싶은데 어떻게 하면 더 좋은 일자리를 얻을지 고심하고 있던 차에, 나는 그 자리에서 취업"
122,E62," 앞으로 회사도 더 열심히 하겠다."" 라고 말했답니다.
""이렇게 좋은 회사에서 일할 기회가 있으면 얼마나 좋을까요?
그렇게 되면 좋은 직장은 어디나 있죠?"" 라고 말하니 그"
123,E64," 난 애인과 헤어지면 어때.""
이번에도 나는 그녀를 안아줬지만 그녀는 여전히 나의 곁에 있다.
그리고 내가 사랑한 애인은 내 옆에 서 있는 내"
124,E69," 괜한 오답으로 오해를 살 수도 있어""라고 덧붙였습니다.
김 씨는 토익의 점수가 너무 낮아 걱정입니다.
이런 고민은 비단"
125,E61," 그 친구들이랑 얘기를 하면서 같이 일하자고 하잖니.
아빠는 내가 그 친구를 소개해준 거니까 내가 얘기한 것뿐이지 내가 얘기하는 건 아니었어"
126,E65," 그리고 내가 너한테 말했다. '나는 네 아이를 가졌다. 그리고 내가 그 아이들을 가졌다고. 그리고 나는 내 아이들을 가졌다.' 그리고 너한테도 말해줬다.
너한테 말한 것은 '내가 내 아이"
127,E60,"!
이제 곧 임신!! 임신 축하드려요, 임신했다~!!
임신한 것 같은데... 임신!?!? 임신 축하드리고 축하드려요.
아직 임신한 건 아니고, 아직"
128,E68," 그런데 왜 그러셨는지 알 수가 없지. 아빠는 왜 결혼을 하셨을까.
어느날, 아까 그 여자분이 나한텐 결혼을 하라고 말했던 그 남자분. 그 남자"
129,E68," 정규직이 되면 바로 월급이 오르잖니.""
나는 다시 고개를 돌려 말했다.
""아직까지는 정규직으로 남아 있을 겁니다. 그건 정규직과 똑같고 정규직으로 전환될 때까지 기다릴 수는 없어"
130,E69," 그러지 않으면 내가 더 이상 못하겠다.""
그녀는 이렇게 말하고는, 다시 전화를 걸어 ""너 지금 무슨 짓을 하냐, 너 지금 어디서 무엇을 하고"
131,E65," 그런데 그 돈을 어디에 쓸지, 어떤 목적으로 쓸 것인지 잘 모르겠네. 그리고 이 돈을 잘 써야 하는지 잘 몰라도 돈이 없으면 어떻게 해야 하나. 돈"
132,E68," 그리고 무엇보다 이번에 그게 좀 중요한 거 아니니까.
아무래도 내가 지금 하는 게 뭐가 더 중요한가 하는 게 좀 중요한데"
133,E64," 그건 그~ 저기 저희가 좀 설명을 좀 더 드리고요.
어쨌든 그거 때문에 어~ 저도 그건 잘 알고 있구. 어머 어"
134,E60," 검사 결과가 좋아지면 좋겠지만, 건강보험 급여 적용으로 급여가 확대되지 않을 것 같아서요.
그래야 검사가 제대로 된 의료를 받으라는 얘긴 것 같네요!
"
135,E65," 그런데 갑자기 이 아이가 임신한 것 같았어.
어~ 이게 뭐냐면 아까 그 아이가 이제 임신했을 때 아까 말씀하셔도 되나요?
예"
136,E60," 정말 기분 좋은 일이지?"" ""그래? 기분은 좋은 것 같군"" 등 반응을 보이고 있네요
( <unk>g"
137,E60," 아빠를 찾아주려고 했는데.""
아빠를 찾는 것은 그게 아니라.
나는 아저씨가 나를 찾아줄 거라며 말했다.
강씨는 내가 강씨를 찾을 때"
138,E61," 내가 이번에 이걸 다 <unk>니까.
그런데, 오늘 이게 다 <unk>니까?.
이제야 알겠습니다.
그냥."
139,E62," 이럴 때는 어떻게 하란 말이야. 아까 우리 아버지께서 하신 얘기를 좀 더 자세히 설명해 주시지.
아까 그~ 저희 아버지께서는 이거 좀 해 주"
140,E63," 그리고 또 그~ 저는 이십 대 초반이구요.
그니까 뭐~ 이제 이십이 년부터 지금 뭐 십 년 가까이 이케 쭉 쭉 이제 어 이십 대가 이제 이"
141,E64," 그리고 오늘도 열심히 놀았으니깐. 오늘 너무 기뻤지..
아빠가 좋아하는 거 보니까 기뻤어요.</d> 요즘에 저희 집에는"
142,E65,"!
이제 곧 또 만날 거야??!
어휴 진짜!!! 진짜! 진짜? 진짜!!
이번에도 봤으니깐!
아니 넌 "
143,E69," 내일 시험을 보고 나서 다시 한번 시험을 쳐보고 싶어."" 하고 말했다.
이렇게 말하는 이 남자는 그 남자의 이름을 불렀다.
그리고는 다시 그 남자 앞으로 가서 그 남자가 다시 한 번도 보지 않았던 것을 확인해 보였다.
그"
144,E60," ᄏ.
오늘 아침도 괜히 <unk> <unk>
이런 뭔가 좋은 날이 있으면 괜찮은 거 아니에요?</d> 요즘은 정말 "
145,E61,"""라고 말하며 자리를 떠났다.
이 날 방송에서는 김구라에게 자신의 과거를 고백했다.
김구는 김구가 자신의 인생을 망쳐놨다고 말했지만, 그는 자신의 과거"
146,E62," 영화배우들은 그 영화를 통해 자신의 삶을 돌아보는데 도움이 되는 일을 할게!""라고 말한다.
그는 이어 ""내가 이 영화를 만드는 동안에도 영화와 관련한 일은 많았지만, 영화를 만든 후 가장 힘들었어.""
"
147,E64, 대기업에 들어가면 그쪽을 알아보고 싶은 마음이 굴뚝같은 거고 나도 그런 거고 나도 그쪽에서 그쪽에 대한 정보를 얻고 있는 거잖아. 그래서 그쪽에서 그쪽 사람을 알아본다고 했지
148,E65,"</d> 오늘 아침에는 꽤 춥고 추워서 감기에 걸린 분이 계십니다.
아~ 저도 이럴때 감기약 드시고 싶으세요 "
