,emotion,generated_sentence
44,E64," 우리 팀원들이 모두 열심히 일해서 잘 할 수 있도록 최선으로 돕겠네. 그리고 우리 팀이 더 잘할 거라고 생각해서 열심히 일할게.""
나는 다시 일어나 앉더니"
45,E64," 하지만 나는 내가 무엇을 할 것인지, 그리고 내가 무엇을 하고 싶다는 걸 알 수 있을 때 비로소 내가 행복해질 것이라고 믿게 되는 거지.
이것은 바로 나를 사랑하는 나의 마음에서 비롯"
46,E64, 그리고 나에게는 그런 게 있어서 행복했었어. 그런데 내가 행복하지 않았더라면 난 그렇게 되지 못 했지? 난 지금 이 순간부터 행복하지 않은 거야!
47,E64," 내가 지금 하고 있으면, 그게 바로 내 회사잖아, 나는. 그리고 내가 이 회사에 입사해서 그 회사 직원들이 다들 잘 해줬다고 생각하는 게 나랑 똑같잖나?
그렇게 생각하니"
48,E60," 근데, 그거 너무 재미가 없어.""
""어디까지가 문제지.""
이미 그 친구도 녀석의 말을 듣고"
49,E60," 내가 봤는데 그게 뭐가 그렇게 좋아 보이냐고 물어보니 그거 말이에요? 그니까 내가 뭐라고 했어?
"
50,E60," 내게는 항상 감사하고 감사하고 행복하단 말이야, 그거 정말 좋은 일이잖아!""(김영진)
'아름다운 그대'에게"
51,E60," 괜시리 내가 영화 보는데 왠지 기분이 좋았어.
그런 기분을 느낄 때마다 기분이 좋아.
아빠는 영화"
52,E60," 이 친구가 정말 멋지게 결혼할 줄이야? 정말 잘할게. 그리고 우리도 이 친구가 정말 잘해줄 거 같아.""
나는 고개를 갸름하게 흔들며 내 말을 막았다.
나는 내"
53,E65," 그래서 그 동아리를 위해서 정말 좋은 일에 써 달라, 이런 얘기도 했어.
아까도 그 동아리를 위해서 어떤 얘기하냐면, 아, 동아리는 그 동아리 자체가 굉"
54,E65, 그래서 나도 이번에 꼭 합격할게. 이번에 티빙을 통해서 이 친구가 또 합격하는 모습을 보니까 이 친구가 정말 기쁘
55,E65," 그 때 나는 너에게 너무 잘해주지 못했거든.""
그러던 어느 날, 친구들이 나에게 ""넌 지금 너보다 훨씬 잘생겼는데.""하고 물었다.
나는 너한테 이렇게 대답했다.
그"
56,E65," 그리고 내가 그 사람을 만난다면 내가 그 사람에게 얼마나 큰 사랑을 베풀고 사랑할 줄은 알았거든.""
이 말을 듣는 동안 이 사람은 그 사람을 다시 만나기로 작"
57,E67,"""라며 환호하며 환호를 보냈다.
그리고 이 날 오후 2시경에는 ""오늘은 내일도 좋은 하루를 만들어 주셔야죠? 오늘이 바로"
58,E67," 우리 엄마가 운영하는 곳이야. 그쪽도 우리도 우리도 잘하고 있으니 안심할 수가 있어.""
그녀는 다시 고개를 흔들면서 말했다.
""그래"
59,E67, 그건 물론이네. 그~ 우리 회사에 입사하고 싶은데 뭐 그런 게 있을 수도 있겠고 그거야? 아니 근까 이거는 뭐~
60,E67," 그걸 본 그게 바로 그~ 그걸 본 그거지?
그거? 그게 뭐~ 뭐가??
뭐~ 그니까 뭐냐 하면 그거야? 뭐가 있어?
"
61,E67," 내년에 더 많은 분들을 모셔오려고. 그 분들은 내가 더 많은 돈을 번다면서? 내일도 좀 일찍 가려고 그러고.""
이미 다 끝난 일이었지만 그게"
62,E61," 그리고 나에게는 너무 많은 사랑을 받았어. 그래서 난 항상 내 아내에게 너무 미안한 마음을 가져왔고 그 사랑을 보답할게야.
그렇게 나는"
63,E61," 내가 이젠 더 큰 꿈을 가지고 자라.
그럼 내 딸도 이 나이에 대학에 진학해서 대학에 진학해야지..
내 딸은 이 나이에 이 나이에 다시 이 세상에 나와서 공부를"
64,E61," 괜찮은 사람 같기도 하고, 또 그 사람한테 잘 보이려고 노력했어! 뭔가가 있어 보이는 게 느껴졌지! 넌 왠만해서"
65,E61, 우리도 이제야 알 것 같아. 우리 엄마 아저씨가 아팠을 때는 내가 너무 아파. 엄마랑 같이 아파야 돼. 엄마한테가 아프면 아줌
66,E61," 그런데 그게 다 내가 그게 무슨 짓이야라고 생각해서 그게 무슨 뜻이지?
그냥 그냥 축만 들어주는 거니까 그게 내가 무슨 말이지 그게"
67,E61," 난 내 친구와 같은 반이잖나?""라며 ""그렇다면 내가 그 남자친구처럼 살 수는 없을 거라고 생각하고 있단 말이야"
68,E61, 내가 원하는 것이 뭐냐면 내가 지금 이십 년 동안 이십 대 초반이고 내가 좋아하는 사람이 뭐야. 내가 지금 뭐가 뭐라고 해야 돼?
69,E61," 그런데 이 집에도 못 가보고. 그 집에선 어떻게 지내고 있는지 모르겠어요.""
나는 고개를 저으며 말을 했다.
그런 다음 내가 먼저 입을 열었다.
""이제"
70,E61, 그래서 내가 엄마하고 얘기하면 엄마하고 같이 얘기를 할 수 있는 것뿐이지 뭐라고 말할 수는 없지. 내가 엄마에게 얘길 해
71,E61," 내가 원하는 것은 모두 네 마음대로. 내가 좋아하는 대로만 해.""
그때서야 엄마 아까의 말을 다시 되씹게 된 엄마의 얼굴이 환해졌다.
그녀는 아"
72,E63, 그래서 나는 내가 왠만해서 집에 안 오는 걸 좋아했는데. 그래서 내 집에도 자주 가기로 하고 그 집도 자주 다녔지. 그런데 그
73,E63," 근까 내가 너무 잘 대해주셨어요. 근데, 내가 왜 그렇게 좋아했어? 그 친구 말대로 그게 내가 왜 이렇게 좋아"
74,E63," 그러지 마.""
""아줌마는 내가 뭐 잘못했나요""하고 물었다.
아빠는 ""그런 건 안 하셨어. 내가 뭐 잘못을 저질렸는데."
75,E63, 그 친구가 그 요리에 아주 만족을 하고 있어서. 그래서 그 요리에 대한 내 마음을 이해해주니까. 나도 이거 좋아해서 이 친구가
76,E63," 그런데 이젠 너무 바쁘니?""(웃음) 하고 말했다.
그는 ""결혼은 내가 알아서 할 거예""라고 대답했다.
그는 그 동안 여러 차례 ""그"
77,E63," 난 내일 아침 일찍 잠자리에 드는 거야.""
나는 잠든 척하고 문을 열고 안으로 들어왔다.
그가 잠든 사이에 나는 그 자리에 주저 없이 앉아 있는"
78,E63," 그런데 이 남자는 왜 그런지.
""왜? 왜? 너한테 그런 거 아니에? 왜! 너가 나한테는 넌 안 그러는데. 너"
79,E61," 부모님이 정말 고생하시겠지만 부모님이 정말 고생하십니다”라며 눈시린 표정을 감추지 못 했다.
한 취업 준비생(29·여)은 “아"
80,E61,"""라며 말을 꺼낸다.
그러다 이내 자신의 꿈을 포기한 듯, ""아직 꿈이 남아 있어.""라고 말하며 눈물을 글러낸다.
그리고는, 자신이 꿈"
81,E61,".
그래서 넌 정말 고생을 많이 한거 같구나.
그래서.
그럼 나도 좀 도와주고 싶은 생각이 들어서. <unk>. 그래서 "
82,E61," 그리고 그 동안 우리를 지켜준 여러분이 정말 대단해요""라며 감사하다는 말을 남겼다.
그는 이어 ""나는 내 인생의 중요한 부분을 차지할 것 같은 사람이라, 그 사람의 성공"
83,E61, 그 보답은 내게 주어진 게 아니고 내게 부여된 게 아니고 내게 준 거지 뭐? 나는 내 노고가 헛되고 허전하다고 생각해서 그 노고의 보답에 대한 보답에 대한 보증을 해
84,E61," 정말 감사합니다. 고맙고.</d> 저희가 <unk>이시네요.
제가 아는 #오디세이 에서는 뭔가에요
이런걸"
85,E61," 팀원들 모두 팀원들을 사랑하기 위해 최선을 다해 노력한 결과, 좋은 결과를 거둘 거라고 믿는다”고 소회했다. 고재열 SC그룹 회장은 지난 3월"
86,E65," 내 친구들은 다 같이 모여서 같이 밥을 먹어야 돼.""
그녀는 그렇게 말하고 내일 아침에 다시 한 잔 더 마시려고 했어요.
""이렇게 맛있는 밥 먹자니 너무너무 기분이 좋아, 이"
87,E65,"! <unk> 괜히 삐쳐서 죄인처럼 굴어?""
""이거, 그거. 그, 그러고 보면 우리 팀에서 <unk>를 빼"
88,E65,"""라는 대사를 했다.
이런 말을 하는 것은 체육대회의 분위기를 흐뭇한 마음에 일부러 일부러 한 것으로 추정된다.
이런 말투가 처음 나왔던 시기는 체육대회에서 우승자가 나왔다가 우승자가 나오지 않아 우승자가 나온"
89,E65,"!!
#아빠랑딸바보는안녕?#딸맘마마#아침 <unk></d> 2016년 12월,, 한 달 만에,
한 달에 두"
90,E65,"""
그렇게 말하고는 뭔가에 대해 이야기를 하던 그였다.
그리고 나는 괜히 웃고만 있을 수도, 하고 걱정하는 눈치가 역력을 보였다.
나는"
91,E65," 내가 하는 일은 내 일이 아니지? 내가 하는 일을 내일 할 수도 있는 건데?""
이제부터라도 내가 하고 있는 일은 무엇인지를 생각하며.
"
92,E65," 그게 바로 우리 팀원들에게 좋은 기회가 되잖나.
그때 우리 팀이 춤을 출 줄은 꿈이 아니지.</d> 오늘도 어김 없는 비가"
93,E65," 그 후 팀의 브랜드를 더욱 발전시키자.”라며 자신감을 드러냈다.
이 팀장은 최근 브랜드 론칭(프로모션)도"
94,E65,""" 라는 글을 올리기까지.
그리고는, 이번에 '내일부터는 휴가 가기 전에 반드시 휴가 계획을 수립해 보고!'라는 글까지 써 내려"
95,E66," 그래서 오늘 저녁에는 또 다른 집으로 이사를 갈 거 같거든. 어.
근처에 이사 왔거든.
어~ 근데 오늘은 좀 더 편해.
그래"
96,E66,"!
이렇게 열심히 일하면 부모님께 효도하고, 자녀에게 좋은 추억과 행복을 선물 받을수 있길 기대해요! ᄒᄒᄒ!
부모님을"
97,E66, 앞으로 회사에서도 열심히 일하렴.”고 격려해줬다고 전한다. 그는 “이렇게 좋은 자리를 많이 마련해 주니 감사하다. 앞으로 열심히 하겠다”고도
98,E66,"</d> #오픈마켓 #마켓컬렉션.
오전 8시부터 9시 30분까지만 판매하는 할인행사.
가격대 별로 괜춘. 가격도"
99,E66, 그래서 오늘 시험도 괜춘한 거야. 시험이 끝나기 무렵면 다시 한 번씩 시험장을 찾을게! 시험이 끝나면 또 시험을 봐
100,E66," 하지만 이번에도 그런 상황이 될 수 있단다.""
나는 뭔가 이상하다고 생각하고 있는 모양이었다.
나는 고개를 저어보았지만 이미 늦"
101,E66," 내가 왜 이렇게 행복하고 싶을까.
이번엔 정말 이걸 해야만 해! <unk>는 내가 행복해. 난 행복해!
난 이걸 해야 해!
왜? 왜! 왜"
102,E66," 하지만 그게 다 그거니까 뭐가 문제야.""
아니면 내가 왜 그렇게 화를 냈는지는 모르겠지만, 그래도 내가 지금 뭐하고 있는 건지도 모르겠고 그거"
103,E66, 내가 <unk>를 너무 사랑해서 내가 너무 고생이 많은 것도 사실이지만 괜한 스트레스가 좀 많이 쌓여서 그런지 괜히 마음이 더 고팠던
104,E68," 내 인생에서 제일 중요한 것이 내 인생을 바꾸는 거거든.
그래가지고 정말 감사하구나 하는 걸 알게 된 것 같고"
105,E68,"</d> 오늘 아침 출근길 추위 걱정이 많은데요
내일은 아침 출근길도 꽤나 쌀 것 같고 낮에도 기온이 조금 올라 추위가 다소 덜한 모습 보이고요.
다"
106,E68," 그리고 또 다른 사람들은 다 자기 일을 열심히 해서 잘해? 근데, 또 그건 내가 잘할 거라고 생각하니까 내가 잘 할 수도 있겠지?
아~ 내가 잘 할"
107,E68," 내가 너무너무를 보고만 있어! 내가 너한테 너무 많은 사랑을 받아서, 내 인생에서 너무 많은 것들을 포기할 것 같은 생각이 들어, 정말 미"
108,E68," 그래서 나도 모르게 <unk>가 좋아했지 뭐야! 너, 나 지금 취업하고 있단다. 넌, 너는 뭘 하는 사람이"
109,E68,"! 라고 말하면서 마무 팬들이 모두 웃으면서 공연을 보고 있는 거야!
그리고 그 자리에서 왠일인지도 모르고 마마무는 그 자리에 앉아있었다.
"
110,E68," ^^ ""
케이크로 톡톡 두유 한 잔!
오늘은 톡<unk> 두유를 먹기로 결정.</d> 2018년 12월 1일 (목"
111,E68," 어때. 이럴 때는 어때? 내가 좀 뭔가를 잘 해야 돼요. 내가 뭘 좀 잘 해줘야 되거든.""
"
112,E68," 너랑 잘 지내. 잘 지내니깐.""
김정민은 고개를 숙였다.
그가 말을 꺼냈다.
'그래도 잘 지낼 거야? 너는 정말 잘 지내고"
113,E68," 넌 지금부터 이걸 어떻게 해? 내가 이 일을 할 테니.""
""그렇지 않다면 너희도 내년부터 신나야. 내년이 돼"
114,E68," 어. 그래.
그래. 그게 좀 부담스럽네 뭐 이런 얘기는 안 했으면 어. 그건 그렇죠.
그럼 그니까 내가 좀"
115,E68," 그런데 내가 이 오토바를 샀다는 것은 오토라이더의 안전성을 증명하는 증거가 아니야!"" 라고, ""그래. 오토라이더도 안전하다는 것이야."" 하고"
116,E60, 내년에도 우리 가족은 꼭 올 것 같고 우리 아들하고 우리 아들이 또 올게. 그러게. 그러고 나서 우리 아들은 우리 집에 오겠구나
117,E60, 그 아이가 바로 그 엄마야? 아이고 아~ 아~ 아빠. 그거 <unk>야! 어머나 아까도 말씀하신 그게 무슨 뜻이야
118,E60, 내가 정말 좋아했던 것 같아서 좋더구나. 그건 내가 내 인생과 같은 삶을 살고 있었기 때문이었지. 그걸 기억하니 내 인생의
119,E60," 그래서 그게 꿈이었지. 그래서 그게 꿈이었는데.""
아니, 난데없게도 이번에 또 다시 그걸로 다시 꿈은 깨져 버렸고"
120,E60, 내일 다시 와봐. 그땐 내가 그게 다 내 몫이라고 했었거든. 그땐 정말 고기가
121,E63," 내 인생에는 언제나 당신을 위해 희생한 아내들이 있어.
내 인생의 가장 아름다운 것은 당신과 나의 친구, 당신의 아내와 나의 가족들이었어"
122,E63," 그건 그렇다 하더라도 내 자식이 그런 말을 했으면 내 자식을 믿으라고, 내가 그게 얼마나 큰 일이었으면 그런 말을 할까 하는 생각이 드는 거"
123,E63," 그래서 그 회사가 좋은 회사였거든?
아~ 그 회사에서 좋은 일 할 때 아이고 우리 아들들이 정말 열심히 일하니 기쁘구나 하고.
그래가지고 아"
124,E63," 그리고 내가 훔칠 수 있던 건 내가 아니라 내 몫이야.
나는 내 손을 잡아주었다.
그녀는 내가 준 돈에 손을 댔다가 그걸로 다시 한 번 그"
125,E63," 그런데 갑자기 녀석의 얼굴이 떠올라가며 울기 시작했다.
아내, 내가 이게 무슨 소리인지 알아요?
""이봐요, 아냐. 내가 무슨 짓이라도"
126,E63," 내가 그~ 뭐라고 해야 할까.
내가 좋아하는 음악이 있단 말이다.
그래가 그건 내가 좋아하는 음악이잖어.
근데, 그게 내 음악이야. 나는 이"
127,E63," 난 내 친구들이 다 그렇게 잘난 줄 알았다. 너는 정말 행복했어? 난 행복해. 네 친구들도 모두 내가 행복했어?""
나는 내 손을 잡고 그제야, 난, 난 내 친구가"
128,E63," 뭘 좀 먹을 수 있니? 응응응. <unk>가 이제 좀 먹었으면 해.""
아무 말도 하지 않았어.
어느덧 이제 막 먹으려고 하는 것 같아.
이런 말을 하는 거"
129,E63," 그런데 이번에 우리 딸이 너무너무를 보고 있어? 우리 애는 왜 그래요 엄마.""
엄마는 울지 않았다.
나는 그 말에 고개를"
130,E63," 오늘 저녁엔 우리 아들도 잘 놀아 줄게""
이번엔 내가 물었다.
아들의 얼굴은 웃으면서 말했다.
나는 아들에게 물었다.
아들과 아들은 모두 웃"
131,E68," 그리고 그걸 계기로 나는 정말 열심히 공부를 하고 있네. 그걸 증명해 보자고.
그렇게 해서 나는 다시 한번 재수를 했지!
나는 정말 공부를 많이 했고.
그리고 또"
132,E60," 근데, 퇴직금을 어떻게 마련해야 하는지 모르겠다.""
나는 ""퇴직을 하려면 퇴직금도 필요하지만 그게 너무 힘들다""고 말했다.
그러자 ""아무 것도 할 게"
133,E63," 우리 엄마들 잘 돌봤잖어.
엄마, 엄마 잘 지내시면 엄마랑 잘 지내시잖아요?
그냥 잘 지내셨는데 왜? 엄마한테가 왜"
134,E63," 근데 이젠 뭐~ 뭘 할려고 그러고 있는지도 모르겠는데.""
그런 말에 나는 다시 눈을 떴고 그는 내 손을 잡았다.
""아"
135,E63," 그래서 그게 바로 내 아들인데 내가 이게 무슨 말입국죄란 말이에?""
이렇게 말하는 것이 아닌가!
그런 식으로 말하는 것이 아닌가 싶었는데 이"
136,E63," 내가 좋아하는 것 같던 것 같아.
아빠는 나를 잘 돌볼 거예요?
내가 뭔지 알겠어.
나만 아는 것 같고 나밖에 아는"
137,E63," 그래서 이젠 나도 욕심을 버려야 해""라고 말문을 텄다.
""아빠, 아빠, 이거 참, 이럴 수가 없어요."
138,E63," 하지만 난 너무 가난하니 어쩔수 없이 아이를 데리고 미국으로 유학을 가게 된 거지.
그래, 그땐 나도 정말 행복했는데.
아무것도 모르고 그저 행복했었는데
이번에도"
139,E63," 그리고 또 그~ 그니까 이게 이제 그~ 뭐야? 그까 뭐지?
뭐야 그거 뭐냐면 이거 이걸 뭐라고?
아~ 뭐"
140,E63," 그게 무슨 말인지 모르겠다고.""
그가 다시 말을 잇자, 그녀는 고개를 갸갸했다.
그때 갑자기 그의 눈이 번들거리며 그를 향해 다가갔다.
그녀의 시야에 들어온 것은 그의"
141,E63," 그게 바로 우리 아이들이 행복해졌으면 해요. 그러지 마, 내가 너에게 할 일이니까.'
""그건 네 마음이지? 내가 너희를 사랑"
142,E63," 그러고 나서도 계속 잘 살아. 그리고 그건 내 책임이고. 내 자식들한테 미련 없이 미련 없어, 내가 잘 살고 있는 거, 나만"
143,E66," 그래서 내가 이젠 좀 잘 해줬으니 좀 편한 마음으로 살고 싶어.""
김지수는 그렇게 말하고는 침대 위에서 꼼지락대며 씩씩대며 웃으며"
144,E66," 하지만 주식투자에서 돈을 번 사람은 별로 없을 거라고 생각하잖나?
이렇게 생각해? 주식투자에 성공하려면 어떻게 할 것이냐구?
내가 주식 투자를 처음 시작했을 때부터"
145,E66, 그리고 내가 지금 하고 있는 일은 내가 지금 하는 일과 똑같단 말이에. 내가 하는 일과 똑같으니. 그래서 나는 내가 지금 해보고 싶다는 일을 하는 것이 좋단
146,E66,"""라며 ""이번에는 꼭 돈을 넣어둘 것 같다.""라고 밝혔다.
이어 김 의장은 지난달 28일 국회 정무위원회에서 한진그룹 계열사들이 한진그룹 지주사인 ("
147,E66,"""라고 덧붙인다.
실제로 서울시는 지난 6월 말 기준으로 서울의 아파트 매매 거래 건수는 총 1만4249건을 기록했다고 지난해 말 집계보다 약 3%가 줄었지만 임대료"
148,E62," 그 이후로 그 친구들이 많이 늘었다고 하잖니.""
그가 말하는 '친구는 더 많은 것을 얻었다.'는 것은 곧 자신의 능력이다.
그것은 바로 '재활'이라는 것이"
149,E62," 그래서 내가 병원에 있는 날에는 꼭 의사님과 상의해서 치료를 받을 수 있도록 해줘!""라고 말한다.
의사에게 치료 받는 방법은 간단했다.
처방이 필요한 경우엔 의사의 지시에 따라야 한다.
그"
150,E62," 그런데 이걸 두고 내가 이렇게 말할 수가 있을 거 같아.""
""그래. 난 내 아내를 사랑하고 있으니까.
내가 이걸 어떻게 알아?
내가 왜 그렇게"
151,E62," 하지만 그 친구들이 내 곁을 떠난다고 해서 나는 다시 한번 고마울 수밖에. 그리고 내 가족들도 함께 여행하는 것도 좋지만, 내 가족을 위한 여행을 떠나게 되면 더욱"
152,E62,"""라고 말한다.
아들은 이 말을 들은 직후 ""아니 넌 정말 좋아.""라는 반응을 보이며 ""나랑 운동하는 건 처음이잖나""라고 말하기도"
153,E62," 하지만 나는 너무 좋아하지 않아서 내가 산행하고 있을 때마다 산행 중에 내가 너무 많이 산다는 생각이 들었다.""
그는 산행에 대해 이렇게 말했다.
그녀는 산"
